subject_id	object_id	predicate_id	mapping_justification
msigdb:M10164	GO:0051968	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10168	GO:0045840	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1017	reactome:R-HSA-69306	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10171	GO:0009311	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10173	GO:0061000	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10178	GO:0018904	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1018	reactome:R-HSA-140342	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10180	GO:0002244	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10186	GO:0070373	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10189	reactome:R-HSA-157118	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10192	GO:0043252	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10193	GO:0061097	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10200	GO:0006491	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10203	GO:1903513	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10204	GO:2000242	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10205	GO:0035588	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10207	GO:0051899	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10208	GO:0021889	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1021	reactome:R-HSA-74752	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10211	GO:0008608	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10213	GO:0051339	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10214	GO:0042254	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10215	GO:1901698	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10216	GO:0034763	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10217	GO:0000018	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
