identifier	name	definition	synonyms	alts	parents	species
IPA	IPA Font License				spdx.term:ListedLicense	
IPL-1.0	IBM Public License v1.0				spdx.term:ListedLicense	
ISC	ISC License				spdx.term:ListedLicense	
ISC-Veillard	ISC Veillard variant				spdx.term:ListedLicense	
ImageMagick	ImageMagick License				spdx.term:ListedLicense	
Imlib2	Imlib2 License				spdx.term:ListedLicense	
Info-ZIP	Info-ZIP License				spdx.term:ListedLicense	
Inner-Net-2.0	Inner Net License v2.0				spdx.term:ListedLicense	
InnoSetup	Inno Setup License				spdx.term:ListedLicense	
Intel	Intel Open Source License				spdx.term:ListedLicense	
Intel-ACPI	Intel ACPI Software License Agreement				spdx.term:ListedLicense	
Interbase-1.0	Interbase Public License v1.0				spdx.term:ListedLicense	
JPL-image	JPL Image Use Policy				spdx.term:ListedLicense	
JPNIC	Japan Network Information Center License				spdx.term:ListedLicense	
JSON	JSON License				spdx.term:ListedLicense	
Jam	Jam License				spdx.term:ListedLicense	
JasPer-2.0	JasPer License				spdx.term:ListedLicense	
Kastrup	Kastrup License				spdx.term:ListedLicense	
Kazlib	Kazlib License				spdx.term:ListedLicense	
Knuth-CTAN	Knuth CTAN License				spdx.term:ListedLicense	
LAL-1.2	Licence Art Libre 1.2				spdx.term:ListedLicense	
LAL-1.3	Licence Art Libre 1.3				spdx.term:ListedLicense	
LGPL-2.0	GNU Library General Public License v2 only				spdx.term:ListedLicense	
LGPL-2.0+	GNU Library General Public License v2 or later				spdx.term:ListedLicense	
LGPL-2.0-only	GNU Library General Public License v2 only				spdx.term:ListedLicense	
LGPL-2.0-or-later	GNU Library General Public License v2 or later				spdx.term:ListedLicense	
LGPL-2.1	GNU Lesser General Public License v2.1 only				spdx.term:ListedLicense	
LGPL-2.1+	GNU Lesser General Public License v2.1 or later				spdx.term:ListedLicense	
LGPL-2.1-only	GNU Lesser General Public License v2.1 only				spdx.term:ListedLicense	
LGPL-2.1-or-later	GNU Lesser General Public License v2.1 or later				spdx.term:ListedLicense	
LGPL-3.0	GNU Lesser General Public License v3.0 only				spdx.term:ListedLicense	
LGPL-3.0+	GNU Lesser General Public License v3.0 or later				spdx.term:ListedLicense	
LGPL-3.0-only	GNU Lesser General Public License v3.0 only				spdx.term:ListedLicense	
LGPL-3.0-or-later	GNU Lesser General Public License v3.0 or later				spdx.term:ListedLicense	
LGPLLR	Lesser General Public License For Linguistic Resources				spdx.term:ListedLicense	
LOOP	Common Lisp LOOP License				spdx.term:ListedLicense	
LPD-document	LPD Documentation License				spdx.term:ListedLicense	
LPL-1.0	Lucent Public License Version 1.0				spdx.term:ListedLicense	
LPL-1.02	Lucent Public License v1.02				spdx.term:ListedLicense	
LPPL-1.0	LaTeX Project Public License v1.0				spdx.term:ListedLicense	
LPPL-1.1	LaTeX Project Public License v1.1				spdx.term:ListedLicense	
LPPL-1.2	LaTeX Project Public License v1.2				spdx.term:ListedLicense	
LPPL-1.3a	LaTeX Project Public License v1.3a				spdx.term:ListedLicense	
LPPL-1.3c	LaTeX Project Public License v1.3c				spdx.term:ListedLicense	
LZMA-SDK-9.11-to-9.20	LZMA SDK License (versions 9.11 to 9.20)				spdx.term:ListedLicense	
LZMA-SDK-9.22	LZMA SDK License (versions 9.22 and beyond)				spdx.term:ListedLicense	
Latex2e	Latex2e License				spdx.term:ListedLicense	
Latex2e-translated-notice	Latex2e with translated notice permission				spdx.term:ListedLicense	
Leptonica	Leptonica License				spdx.term:ListedLicense	
LiLiQ-P-1.1	Licence Libre du Québec – Permissive version 1.1				spdx.term:ListedLicense	
LiLiQ-R-1.1	Licence Libre du Québec – Réciprocité version 1.1				spdx.term:ListedLicense	
LiLiQ-Rplus-1.1	Licence Libre du Québec – Réciprocité forte version 1.1				spdx.term:ListedLicense	
Libpng	libpng License				spdx.term:ListedLicense	
Linux-OpenIB	Linux Kernel Variant of OpenIB.org license				spdx.term:ListedLicense	
Linux-man-pages-1-para	Linux man-pages - 1 paragraph				spdx.term:ListedLicense	
Linux-man-pages-copyleft	Linux man-pages Copyleft				spdx.term:ListedLicense	
Linux-man-pages-copyleft-2-para	Linux man-pages Copyleft - 2 paragraphs				spdx.term:ListedLicense	
Linux-man-pages-copyleft-var	Linux man-pages Copyleft Variant				spdx.term:ListedLicense	
Lucida-Bitmap-Fonts	Lucida Bitmap Fonts License				spdx.term:ListedLicense	
MIPS	MIPS License				spdx.term:ListedLicense	
MIT	MIT License				spdx.term:ListedLicense	
MIT-0	MIT No Attribution				spdx.term:ListedLicense	
MIT-CMU	CMU License				spdx.term:ListedLicense	
MIT-Click	MIT Click License				spdx.term:ListedLicense	
MIT-Festival	MIT Festival Variant				spdx.term:ListedLicense	
MIT-Khronos-old	MIT Khronos - old variant				spdx.term:ListedLicense	
MIT-Modern-Variant	MIT License Modern Variant				spdx.term:ListedLicense	
MIT-Wu	MIT Tom Wu Variant				spdx.term:ListedLicense	
MIT-advertising	Enlightenment License (e16)				spdx.term:ListedLicense	
MIT-enna	enna License				spdx.term:ListedLicense	
MIT-feh	feh License				spdx.term:ListedLicense	
MIT-open-group	MIT Open Group variant				spdx.term:ListedLicense	
MIT-testregex	MIT testregex Variant				spdx.term:ListedLicense	
MITNFA	MIT +no-false-attribs license				spdx.term:ListedLicense	
MMIXware	MMIXware License				spdx.term:ListedLicense	
MPEG-SSG	MPEG Software Simulation				spdx.term:ListedLicense	
MPL-1.0	Mozilla Public License 1.0				spdx.term:ListedLicense	
MPL-1.1	Mozilla Public License 1.1				spdx.term:ListedLicense	
MPL-2.0	Mozilla Public License 2.0				spdx.term:ListedLicense	
MPL-2.0-no-copyleft-exception	Mozilla Public License 2.0 (no copyleft exception)				spdx.term:ListedLicense	
MS-LPL	Microsoft Limited Public License				spdx.term:ListedLicense	
MS-PL	Microsoft Public License				spdx.term:ListedLicense	
MS-RL	Microsoft Reciprocal License				spdx.term:ListedLicense	
MTLL	Matrix Template Library License				spdx.term:ListedLicense	
Mackerras-3-Clause	Mackerras 3-Clause License				spdx.term:ListedLicense	
Mackerras-3-Clause-acknowledgment	Mackerras 3-Clause - acknowledgment variant				spdx.term:ListedLicense	
MakeIndex	MakeIndex License				spdx.term:ListedLicense	
Martin-Birgmeier	Martin Birgmeier License				spdx.term:ListedLicense	
McPhee-slideshow	McPhee Slideshow License				spdx.term:ListedLicense	
Minpack	Minpack License				spdx.term:ListedLicense	
MirOS	The MirOS Licence				spdx.term:ListedLicense	
Motosoto	Motosoto License				spdx.term:ListedLicense	
MulanPSL-1.0	Mulan Permissive Software License, Version 1				spdx.term:ListedLicense	
MulanPSL-2.0	Mulan Permissive Software License, Version 2				spdx.term:ListedLicense	
Multics	Multics License				spdx.term:ListedLicense	
Mup	Mup License				spdx.term:ListedLicense	
NAIST-2003	Nara Institute of Science and Technology License (2003)				spdx.term:ListedLicense	
NASA-1.3	NASA Open Source Agreement 1.3				spdx.term:ListedLicense	
NBPL-1.0	Net Boolean Public License v1				spdx.term:ListedLicense	
NCBI-PD	NCBI Public Domain Notice				spdx.term:ListedLicense	
NCGL-UK-2.0	Non-Commercial Government Licence				spdx.term:ListedLicense	
NCL	NCL Source Code License				spdx.term:ListedLicense	
NCSA	University of Illinois/NCSA Open Source License				spdx.term:ListedLicense	
NGPL	Nethack General Public License				spdx.term:ListedLicense	
NICTA-1.0	NICTA Public Software License, Version 1.0				spdx.term:ListedLicense	
NIST-PD	NIST Public Domain Notice				spdx.term:ListedLicense	
NIST-PD-fallback	NIST Public Domain Notice with license fallback				spdx.term:ListedLicense	
NIST-Software	NIST Software License				spdx.term:ListedLicense	
NLOD-1.0	Norwegian Licence for Open Government Data (NLOD) 1.0				spdx.term:ListedLicense	
NLOD-2.0	Norwegian Licence for Open Government Data (NLOD) 2.0				spdx.term:ListedLicense	
NLPL	No Limit Public License				spdx.term:ListedLicense	
NOSL	Netizen Open Source License				spdx.term:ListedLicense	
NPL-1.0	Netscape Public License v1.0				spdx.term:ListedLicense	
NPL-1.1	Netscape Public License v1.1				spdx.term:ListedLicense	
NPOSL-3.0	Non-Profit Open Software License 3.0				spdx.term:ListedLicense	
NRL	NRL License				spdx.term:ListedLicense	
NTIA-PD	NTIA Public Domain Notice				spdx.term:ListedLicense	
NTP	NTP License				spdx.term:ListedLicense	
NTP-0	NTP No Attribution				spdx.term:ListedLicense	
Naumen	Naumen Public License				spdx.term:ListedLicense	
Net-SNMP	Net-SNMP License				spdx.term:ListedLicense	
NetCDF	NetCDF license				spdx.term:ListedLicense	
Newsletr	Newsletr License				spdx.term:ListedLicense	
Nokia	Nokia Open Source License				spdx.term:ListedLicense	
Noweb	Noweb License				spdx.term:ListedLicense	
Nunit	Nunit License				spdx.term:ListedLicense	
O-UDA-1.0	Open Use of Data Agreement v1.0				spdx.term:ListedLicense	
OAR	OAR License				spdx.term:ListedLicense	
OCCT-PL	Open CASCADE Technology Public License				spdx.term:ListedLicense	
OCLC-2.0	OCLC Research Public License 2.0				spdx.term:ListedLicense	
ODC-By-1.0	Open Data Commons Attribution License v1.0				spdx.term:ListedLicense	
ODbL-1.0	Open Data Commons Open Database License v1.0				spdx.term:ListedLicense	
OFFIS	OFFIS License				spdx.term:ListedLicense	
OFL-1.0	SIL Open Font License 1.0				spdx.term:ListedLicense	
OFL-1.0-RFN	SIL Open Font License 1.0 with Reserved Font Name				spdx.term:ListedLicense	
OFL-1.0-no-RFN	SIL Open Font License 1.0 with no Reserved Font Name				spdx.term:ListedLicense	
OFL-1.1	SIL Open Font License 1.1				spdx.term:ListedLicense	
OFL-1.1-RFN	SIL Open Font License 1.1 with Reserved Font Name				spdx.term:ListedLicense	
OFL-1.1-no-RFN	SIL Open Font License 1.1 with no Reserved Font Name				spdx.term:ListedLicense	
OGC-1.0	OGC Software License, Version 1.0				spdx.term:ListedLicense	
OGDL-Taiwan-1.0	Taiwan Open Government Data License, version 1.0				spdx.term:ListedLicense	
OGL-Canada-2.0	Open Government Licence - Canada				spdx.term:ListedLicense	
OGL-UK-1.0	Open Government Licence v1.0				spdx.term:ListedLicense	
OGL-UK-2.0	Open Government Licence v2.0				spdx.term:ListedLicense	
OGL-UK-3.0	Open Government Licence v3.0				spdx.term:ListedLicense	
OGTSL	Open Group Test Suite License				spdx.term:ListedLicense	
OLDAP-1.1	Open LDAP Public License v1.1				spdx.term:ListedLicense	
OLDAP-1.2	Open LDAP Public License v1.2				spdx.term:ListedLicense	
OLDAP-1.3	Open LDAP Public License v1.3				spdx.term:ListedLicense	
OLDAP-1.4	Open LDAP Public License v1.4				spdx.term:ListedLicense	
OLDAP-2.0	Open LDAP Public License v2.0 (or possibly 2.0A and 2.0B)				spdx.term:ListedLicense	
OLDAP-2.0.1	Open LDAP Public License v2.0.1				spdx.term:ListedLicense	
OLDAP-2.1	Open LDAP Public License v2.1				spdx.term:ListedLicense	
OLDAP-2.2	Open LDAP Public License v2.2				spdx.term:ListedLicense	
OLDAP-2.2.1	Open LDAP Public License v2.2.1				spdx.term:ListedLicense	
OLDAP-2.2.2	Open LDAP Public License 2.2.2				spdx.term:ListedLicense	
OLDAP-2.3	Open LDAP Public License v2.3				spdx.term:ListedLicense	
OLDAP-2.4	Open LDAP Public License v2.4				spdx.term:ListedLicense	
OLDAP-2.5	Open LDAP Public License v2.5				spdx.term:ListedLicense	
OLDAP-2.6	Open LDAP Public License v2.6				spdx.term:ListedLicense	
OLDAP-2.7	Open LDAP Public License v2.7				spdx.term:ListedLicense	
OLDAP-2.8	Open LDAP Public License v2.8				spdx.term:ListedLicense	
OLFL-1.3	Open Logistics Foundation License Version 1.3				spdx.term:ListedLicense	
OML	Open Market License				spdx.term:ListedLicense	
OPL-1.0	Open Public License v1.0				spdx.term:ListedLicense	
OPL-UK-3.0	United    Kingdom Open Parliament Licence v3.0				spdx.term:ListedLicense	
OPUBL-1.0	Open Publication License v1.0				spdx.term:ListedLicense	
OSET-PL-2.1	OSET Public License version 2.1				spdx.term:ListedLicense	
OSL-1.0	Open Software License 1.0				spdx.term:ListedLicense	
OSL-1.1	Open Software License 1.1				spdx.term:ListedLicense	
OSL-2.0	Open Software License 2.0				spdx.term:ListedLicense	
OSL-2.1	Open Software License 2.1				spdx.term:ListedLicense	
OSL-3.0	Open Software License 3.0				spdx.term:ListedLicense	
OpenPBS-2.3	OpenPBS v2.3 Software License				spdx.term:ListedLicense	
OpenSSL	OpenSSL License				spdx.term:ListedLicense	
OpenSSL-standalone	OpenSSL License - standalone				spdx.term:ListedLicense	
OpenVision	OpenVision License				spdx.term:ListedLicense	
PADL	PADL License				spdx.term:ListedLicense	
PDDL-1.0	Open Data Commons Public Domain Dedication & License 1.0				spdx.term:ListedLicense	
PHP-3.0	PHP License v3.0				spdx.term:ListedLicense	
PHP-3.01	PHP License v3.01				spdx.term:ListedLicense	
PPL	Peer Production License				spdx.term:ListedLicense	
PSF-2.0	Python Software Foundation License 2.0				spdx.term:ListedLicense	
Parity-6.0.0	The Parity Public License 6.0.0				spdx.term:ListedLicense	
Parity-7.0.0	The Parity Public License 7.0.0				spdx.term:ListedLicense	
Pixar	Pixar License				spdx.term:ListedLicense	
Plexus	Plexus Classworlds License				spdx.term:ListedLicense	
PolyForm-Noncommercial-1.0.0	PolyForm Noncommercial License 1.0.0				spdx.term:ListedLicense	
PolyForm-Small-Business-1.0.0	PolyForm Small Business License 1.0.0				spdx.term:ListedLicense	
PostgreSQL	PostgreSQL License				spdx.term:ListedLicense	
Python-2.0	Python License 2.0				spdx.term:ListedLicense	
Python-2.0.1	Python License 2.0.1				spdx.term:ListedLicense	
QPL-1.0	Q Public License 1.0				spdx.term:ListedLicense	
QPL-1.0-INRIA-2004	Q Public License 1.0 - INRIA 2004 variant				spdx.term:ListedLicense	
Qhull	Qhull License				spdx.term:ListedLicense	
RHeCos-1.1	Red Hat eCos Public License v1.1				spdx.term:ListedLicense	
RPL-1.1	Reciprocal Public License 1.1				spdx.term:ListedLicense	
RPL-1.5	Reciprocal Public License 1.5				spdx.term:ListedLicense	
RPSL-1.0	RealNetworks Public Source License v1.0				spdx.term:ListedLicense	
RSA-MD	RSA Message-Digest License				spdx.term:ListedLicense	
RSCPL	Ricoh Source Code Public License				spdx.term:ListedLicense	
Rdisc	Rdisc License				spdx.term:ListedLicense	
Ruby	Ruby License				spdx.term:ListedLicense	
Ruby-pty	Ruby pty extension license				spdx.term:ListedLicense	
SAX-PD	Sax Public Domain Notice				spdx.term:ListedLicense	
SAX-PD-2.0	Sax Public Domain Notice 2.0				spdx.term:ListedLicense	
SCEA	SCEA Shared Source License				spdx.term:ListedLicense	
SGI-B-1.0	SGI Free Software License B v1.0				spdx.term:ListedLicense	
SGI-B-1.1	SGI Free Software License B v1.1				spdx.term:ListedLicense	
SGI-B-2.0	SGI Free Software License B v2.0				spdx.term:ListedLicense	
SGI-OpenGL	SGI OpenGL License				spdx.term:ListedLicense	
SGP4	SGP4 Permission Notice				spdx.term:ListedLicense	
SHL-0.5	Solderpad Hardware License v0.5				spdx.term:ListedLicense	
SHL-0.51	Solderpad Hardware License, Version 0.51				spdx.term:ListedLicense	
SISSL	Sun Industry Standards Source License v1.1				spdx.term:ListedLicense	
SISSL-1.2	Sun Industry Standards Source License v1.2				spdx.term:ListedLicense	
SL	SL License				spdx.term:ListedLicense	
SMAIL-GPL	SMAIL General Public License				spdx.term:ListedLicense	
SMLNJ	Standard ML of New Jersey License				spdx.term:ListedLicense	
SMPPL	Secure Messaging Protocol Public License				spdx.term:ListedLicense	
SNIA	SNIA Public License 1.1				spdx.term:ListedLicense	
SOFA	SOFA Software License				spdx.term:ListedLicense	
SPL-1.0	Sun Public License v1.0				spdx.term:ListedLicense	
SSH-OpenSSH	SSH OpenSSH license				spdx.term:ListedLicense	
SSH-short	SSH short notice				spdx.term:ListedLicense	
SSLeay-standalone	SSLeay License - standalone				spdx.term:ListedLicense	
SSPL-1.0	Server Side Public License, v 1				spdx.term:ListedLicense	
SUL-1.0	Sustainable Use License v1.0				spdx.term:ListedLicense	
SWL	Scheme Widget Library (SWL) Software License Agreement				spdx.term:ListedLicense	
Saxpath	Saxpath License				spdx.term:ListedLicense	
SchemeReport	Scheme Language Report License				spdx.term:ListedLicense	
Sendmail	Sendmail License				spdx.term:ListedLicense	
Sendmail-8.23	Sendmail License 8.23				spdx.term:ListedLicense	
Sendmail-Open-Source-1.1	Sendmail Open Source License v1.1				spdx.term:ListedLicense	
SimPL-2.0	Simple Public License 2.0				spdx.term:ListedLicense	
Sleepycat	Sleepycat License				spdx.term:ListedLicense	
Soundex	Soundex License				spdx.term:ListedLicense	
Spencer-86	Spencer License 86				spdx.term:ListedLicense	
Spencer-94	Spencer License 94				spdx.term:ListedLicense	
Spencer-99	Spencer License 99				spdx.term:ListedLicense	
StandardML-NJ	Standard ML of New Jersey License				spdx.term:ListedLicense	
SugarCRM-1.1.3	SugarCRM Public License v1.1.3				spdx.term:ListedLicense	
Sun-PPP	Sun PPP License				spdx.term:ListedLicense	
Sun-PPP-2000	Sun PPP License (2000)				spdx.term:ListedLicense	
SunPro	SunPro License				spdx.term:ListedLicense	
Symlinks	Symlinks License				spdx.term:ListedLicense	
TAPR-OHL-1.0	TAPR Open Hardware License v1.0				spdx.term:ListedLicense	
TCL	TCL/TK License				spdx.term:ListedLicense	
TCP-wrappers	TCP Wrappers License				spdx.term:ListedLicense	
TGPPL-1.0	Transitive Grace Period Public Licence 1.0				spdx.term:ListedLicense	
TMate	TMate Open Source License				spdx.term:ListedLicense	
TORQUE-1.1	TORQUE v2.5+ Software License v1.1				spdx.term:ListedLicense	
TOSL	Trusster Open Source License				spdx.term:ListedLicense	
TPDL	Time::ParseDate License				spdx.term:ListedLicense	
TPL-1.0	THOR Public License 1.0				spdx.term:ListedLicense	
TTWL	Text-Tabs+Wrap License				spdx.term:ListedLicense	
TTYP0	TTYP0 License				spdx.term:ListedLicense	
TU-Berlin-1.0	Technische Universitaet Berlin License 1.0				spdx.term:ListedLicense	
TU-Berlin-2.0	Technische Universitaet Berlin License 2.0				spdx.term:ListedLicense	
TermReadKey	TermReadKey License				spdx.term:ListedLicense	
ThirdEye	ThirdEye License				spdx.term:ListedLicense	
TrustedQSL	TrustedQSL License				spdx.term:ListedLicense	
UCAR	UCAR License				spdx.term:ListedLicense	
UCL-1.0	Upstream Compatibility License v1.0				spdx.term:ListedLicense	
UMich-Merit	Michigan/Merit Networks License				spdx.term:ListedLicense	
UPL-1.0	Universal Permissive License v1.0				spdx.term:ListedLicense	
URT-RLE	Utah Raster Toolkit Run Length Encoded License				spdx.term:ListedLicense	
Ubuntu-font-1.0	Ubuntu Font Licence v1.0				spdx.term:ListedLicense	
Unicode-3.0	Unicode License v3				spdx.term:ListedLicense	
Unicode-DFS-2015	Unicode License Agreement - Data Files and Software (2015)				spdx.term:ListedLicense	
Unicode-DFS-2016	Unicode License Agreement - Data Files and Software (2016)				spdx.term:ListedLicense	
Unicode-TOU	Unicode Terms of Use				spdx.term:ListedLicense	
UnixCrypt	UnixCrypt License				spdx.term:ListedLicense	
Unlicense	The Unlicense				spdx.term:ListedLicense	
Unlicense-libtelnet	Unlicense - libtelnet variant				spdx.term:ListedLicense	
Unlicense-libwhirlpool	Unlicense - libwhirlpool variant				spdx.term:ListedLicense	
VOSTROM	VOSTROM Public License for Open Source				spdx.term:ListedLicense	
VSL-1.0	Vovida Software License v1.0				spdx.term:ListedLicense	
Vim	Vim License				spdx.term:ListedLicense	
W3C	W3C Software Notice and License (2002-12-31)				spdx.term:ListedLicense	
W3C-19980720	W3C Software Notice and License (1998-07-20)				spdx.term:ListedLicense	
W3C-20150513	W3C Software Notice and Document License (2015-05-13)				spdx.term:ListedLicense	
WTFNMFPL	Do What The F*ck You Want To But It's Not My Fault Public License				spdx.term:ListedLicense	
WTFPL	Do What The F*ck You Want To Public License				spdx.term:ListedLicense	
Watcom-1.0	Sybase Open Watcom Public License 1.0				spdx.term:ListedLicense	
Widget-Workshop	Widget Workshop License				spdx.term:ListedLicense	
WordNet	WordNet License				spdx.term:ListedLicense	
Wsuipa	Wsuipa License				spdx.term:ListedLicense	
X11	X11 License				spdx.term:ListedLicense	
X11-distribute-modifications-variant	X11 License Distribution Modification Variant				spdx.term:ListedLicense	
X11-swapped	X11 swapped final paragraphs				spdx.term:ListedLicense	
XFree86-1.1	XFree86 License 1.1				spdx.term:ListedLicense	
XSkat	XSkat License				spdx.term:ListedLicense	
Xdebug-1.03	Xdebug License v 1.03				spdx.term:ListedLicense	
Xerox	Xerox License				spdx.term:ListedLicense	
Xfig	Xfig License				spdx.term:ListedLicense	
Xnet	X.Net License				spdx.term:ListedLicense	
YPL-1.0	Yahoo! Public License v1.0				spdx.term:ListedLicense	
YPL-1.1	Yahoo! Public License v1.1				spdx.term:ListedLicense	
ZPL-1.1	Zope Public License 1.1				spdx.term:ListedLicense	
ZPL-2.0	Zope Public License 2.0				spdx.term:ListedLicense	
ZPL-2.1	Zope Public License 2.1				spdx.term:ListedLicense	
Zed	Zed License				spdx.term:ListedLicense	
Zeeff	Zeeff License				spdx.term:ListedLicense	
Zend-2.0	Zend License v2.0				spdx.term:ListedLicense	
Zimbra-1.3	Zimbra Public License v1.3				spdx.term:ListedLicense	
Zimbra-1.4	Zimbra Public License v1.4				spdx.term:ListedLicense	
Zlib	zlib License				spdx.term:ListedLicense	
any-OSI	Any OSI License				spdx.term:ListedLicense	
any-OSI-perl-modules	Any OSI License - Perl Modules				spdx.term:ListedLicense	
bcrypt-Solar-Designer	bcrypt Solar Designer License				spdx.term:ListedLicense	
blessing	SQLite Blessing				spdx.term:ListedLicense	
bzip2-1.0.5	bzip2 and libbzip2 License v1.0.5				spdx.term:ListedLicense	
bzip2-1.0.6	bzip2 and libbzip2 License v1.0.6				spdx.term:ListedLicense	
check-cvs	check-cvs License				spdx.term:ListedLicense	
checkmk	Checkmk License				spdx.term:ListedLicense	
copyleft-next-0.3.0	copyleft-next 0.3.0				spdx.term:ListedLicense	
copyleft-next-0.3.1	copyleft-next 0.3.1				spdx.term:ListedLicense	
curl	curl License				spdx.term:ListedLicense	
cve-tou	Common Vulnerability Enumeration ToU License				spdx.term:ListedLicense	
diffmark	diffmark license				spdx.term:ListedLicense	
dtoa	David M. Gay dtoa License				spdx.term:ListedLicense	
dvipdfm	dvipdfm License				spdx.term:ListedLicense	
eCos-2.0	eCos license version 2.0				spdx.term:ListedLicense	
eGenix	eGenix.com Public License 1.1.0				spdx.term:ListedLicense	
etalab-2.0	Etalab Open License 2.0				spdx.term:ListedLicense	
fwlw	fwlw License				spdx.term:ListedLicense	
gSOAP-1.3b	gSOAP Public License v1.3b				spdx.term:ListedLicense	
generic-xts	Generic XTS License				spdx.term:ListedLicense	
gnuplot	gnuplot License				spdx.term:ListedLicense	
gtkbook	gtkbook License				spdx.term:ListedLicense	
hdparm	hdparm License				spdx.term:ListedLicense	
iMatix	iMatix Standard Function Library Agreement				spdx.term:ListedLicense	
jove	Jove License				spdx.term:ListedLicense	
libpng-1.6.35	PNG Reference Library License v1 (for libpng 0.5 through 1.6.35)				spdx.term:ListedLicense	
libpng-2.0	PNG Reference Library version 2				spdx.term:ListedLicense	
libselinux-1.0	libselinux public domain notice				spdx.term:ListedLicense	
libtiff	libtiff License				spdx.term:ListedLicense	
libutil-David-Nugent	libutil David Nugent License				spdx.term:ListedLicense	
lsof	lsof License				spdx.term:ListedLicense	
magaz	magaz License				spdx.term:ListedLicense	
mailprio	mailprio License				spdx.term:ListedLicense	
man2html	man2html License				spdx.term:ListedLicense	
metamail	metamail License				spdx.term:ListedLicense	
mpi-permissive	mpi Permissive License				spdx.term:ListedLicense	
mpich2	mpich2 License				spdx.term:ListedLicense	
mplus	mplus Font License				spdx.term:ListedLicense	
ngrep	ngrep License				spdx.term:ListedLicense	
pkgconf	pkgconf License				spdx.term:ListedLicense	
pnmstitch	pnmstitch License				spdx.term:ListedLicense	
psfrag	psfrag License				spdx.term:ListedLicense	
psutils	psutils License				spdx.term:ListedLicense	
python-ldap	Python ldap License				spdx.term:ListedLicense	
radvd	radvd License				spdx.term:ListedLicense	
snprintf	snprintf License				spdx.term:ListedLicense	
softSurfer	softSurfer License				spdx.term:ListedLicense	
ssh-keyscan	ssh-keyscan License				spdx.term:ListedLicense	
swrule	swrule License				spdx.term:ListedLicense	
threeparttable	threeparttable License				spdx.term:ListedLicense	
ulem	ulem License				spdx.term:ListedLicense	
w3m	w3m License				spdx.term:ListedLicense	
wwl	WWL License				spdx.term:ListedLicense	
wxWindows	wxWindows Library License				spdx.term:ListedLicense	
xinetd	xinetd License				spdx.term:ListedLicense	
xkeyboard-config-Zinoviev	xkeyboard-config Zinoviev License				spdx.term:ListedLicense	
xlock	xlock License				spdx.term:ListedLicense	
xpp	XPP License				spdx.term:ListedLicense	
xzoom	xzoom License				spdx.term:ListedLicense	
zlib-acknowledgement	zlib/libpng License with Acknowledgement				spdx.term:ListedLicense	
