text	curie	name	predicate	source
BSD 3-Clause No Nuclear Warranty	spdx:BSD-3-Clause-No-Nuclear-Warranty	BSD 3-Clause No Nuclear Warranty	rdfs:label	spdx
BSD-3-Clause-Open-MPI	spdx:BSD-3-Clause-Open-MPI	BSD 3-Clause Open MPI variant	oboInOwl:hasRelatedSynonym	spdx
BSD 3-Clause Open MPI variant	spdx:BSD-3-Clause-Open-MPI	BSD 3-Clause Open MPI variant	rdfs:label	spdx
BSD-3-Clause-Sun	spdx:BSD-3-Clause-Sun	BSD 3-Clause Sun Microsystems	oboInOwl:hasRelatedSynonym	spdx
BSD 3-Clause Sun Microsystems	spdx:BSD-3-Clause-Sun	BSD 3-Clause Sun Microsystems	rdfs:label	spdx
BSD-3-Clause-Tso	spdx:BSD-3-Clause-Tso	BSD 3-Clause Tso variant	oboInOwl:hasRelatedSynonym	spdx
BSD 3-Clause Tso variant	spdx:BSD-3-Clause-Tso	BSD 3-Clause Tso variant	rdfs:label	spdx
BSD-3-Clause-acpica	spdx:BSD-3-Clause-acpica	BSD 3-Clause acpica variant	oboInOwl:hasRelatedSynonym	spdx
BSD 3-Clause acpica variant	spdx:BSD-3-Clause-acpica	BSD 3-Clause acpica variant	rdfs:label	spdx
BSD-3-Clause-flex	spdx:BSD-3-Clause-flex	BSD 3-Clause Flex variant	oboInOwl:hasRelatedSynonym	spdx
BSD 3-Clause Flex variant	spdx:BSD-3-Clause-flex	BSD 3-Clause Flex variant	rdfs:label	spdx
BSD-4-Clause	spdx:BSD-4-Clause	"BSD 4-Clause ""Original"" or ""Old"" License"	oboInOwl:hasRelatedSynonym	spdx
"BSD 4-Clause ""Original"" or ""Old"" License"	spdx:BSD-4-Clause	"BSD 4-Clause ""Original"" or ""Old"" License"	rdfs:label	spdx
BSD-4-Clause-Shortened	spdx:BSD-4-Clause-Shortened	BSD 4 Clause Shortened	oboInOwl:hasRelatedSynonym	spdx
BSD 4 Clause Shortened	spdx:BSD-4-Clause-Shortened	BSD 4 Clause Shortened	rdfs:label	spdx
BSD-4-Clause-UC	spdx:BSD-4-Clause-UC	BSD-4-Clause (University of California-Specific)	oboInOwl:hasRelatedSynonym	spdx
BSD-4-Clause (University of California-Specific)	spdx:BSD-4-Clause-UC	BSD-4-Clause (University of California-Specific)	rdfs:label	spdx
BSD-4.3RENO	spdx:BSD-4.3RENO	BSD 4.3 RENO License	oboInOwl:hasRelatedSynonym	spdx
BSD 4.3 RENO License	spdx:BSD-4.3RENO	BSD 4.3 RENO License	rdfs:label	spdx
BSD-4.3TAHOE	spdx:BSD-4.3TAHOE	BSD 4.3 TAHOE License	oboInOwl:hasRelatedSynonym	spdx
BSD 4.3 TAHOE License	spdx:BSD-4.3TAHOE	BSD 4.3 TAHOE License	rdfs:label	spdx
BSD-Advertising-Acknowledgement	spdx:BSD-Advertising-Acknowledgement	BSD Advertising Acknowledgement License	oboInOwl:hasRelatedSynonym	spdx
BSD Advertising Acknowledgement License	spdx:BSD-Advertising-Acknowledgement	BSD Advertising Acknowledgement License	rdfs:label	spdx
BSD-Attribution-HPND-disclaimer	spdx:BSD-Attribution-HPND-disclaimer	BSD with Attribution and HPND disclaimer	oboInOwl:hasRelatedSynonym	spdx
BSD with Attribution and HPND disclaimer	spdx:BSD-Attribution-HPND-disclaimer	BSD with Attribution and HPND disclaimer	rdfs:label	spdx
BSD-Inferno-Nettverk	spdx:BSD-Inferno-Nettverk	BSD-Inferno-Nettverk	oboInOwl:hasRelatedSynonym	spdx
BSD-Inferno-Nettverk	spdx:BSD-Inferno-Nettverk	BSD-Inferno-Nettverk	rdfs:label	spdx
BSD-Mark-Modifications	spdx:BSD-Mark-Modifications	BSD Mark Modifications License	oboInOwl:hasRelatedSynonym	spdx
BSD Mark Modifications License	spdx:BSD-Mark-Modifications	BSD Mark Modifications License	rdfs:label	spdx
BSD-Protection	spdx:BSD-Protection	BSD Protection License	oboInOwl:hasRelatedSynonym	spdx
BSD Protection License	spdx:BSD-Protection	BSD Protection License	rdfs:label	spdx
BSD-Source-Code	spdx:BSD-Source-Code	BSD Source Code Attribution	oboInOwl:hasRelatedSynonym	spdx
BSD Source Code Attribution	spdx:BSD-Source-Code	BSD Source Code Attribution	rdfs:label	spdx
BSD-Source-beginning-file	spdx:BSD-Source-beginning-file	BSD Source Code Attribution - beginning of file variant	oboInOwl:hasRelatedSynonym	spdx
BSD Source Code Attribution - beginning of file variant	spdx:BSD-Source-beginning-file	BSD Source Code Attribution - beginning of file variant	rdfs:label	spdx
BSD-Systemics	spdx:BSD-Systemics	Systemics BSD variant license	oboInOwl:hasRelatedSynonym	spdx
Systemics BSD variant license	spdx:BSD-Systemics	Systemics BSD variant license	rdfs:label	spdx
BSD-Systemics-W3Works	spdx:BSD-Systemics-W3Works	Systemics W3Works BSD variant license	oboInOwl:hasRelatedSynonym	spdx
Systemics W3Works BSD variant license	spdx:BSD-Systemics-W3Works	Systemics W3Works BSD variant license	rdfs:label	spdx
BSL-1.0	spdx:BSL-1.0	Boost Software License 1.0	oboInOwl:hasRelatedSynonym	spdx
Boost Software License 1.0	spdx:BSL-1.0	Boost Software License 1.0	rdfs:label	spdx
BUSL-1.1	spdx:BUSL-1.1	Business Source License 1.1	oboInOwl:hasRelatedSynonym	spdx
Business Source License 1.1	spdx:BUSL-1.1	Business Source License 1.1	rdfs:label	spdx
Baekmuk	spdx:Baekmuk	Baekmuk License	oboInOwl:hasRelatedSynonym	spdx
Baekmuk License	spdx:Baekmuk	Baekmuk License	rdfs:label	spdx
Bahyph	spdx:Bahyph	Bahyph License	oboInOwl:hasRelatedSynonym	spdx
Bahyph License	spdx:Bahyph	Bahyph License	rdfs:label	spdx
Barr	spdx:Barr	Barr License	oboInOwl:hasRelatedSynonym	spdx
Barr License	spdx:Barr	Barr License	rdfs:label	spdx
Beerware	spdx:Beerware	Beerware License	oboInOwl:hasRelatedSynonym	spdx
Beerware License	spdx:Beerware	Beerware License	rdfs:label	spdx
BitTorrent-1.0	spdx:BitTorrent-1.0	BitTorrent Open Source License v1.0	oboInOwl:hasRelatedSynonym	spdx
BitTorrent Open Source License v1.0	spdx:BitTorrent-1.0	BitTorrent Open Source License v1.0	rdfs:label	spdx
BitTorrent-1.1	spdx:BitTorrent-1.1	BitTorrent Open Source License v1.1	oboInOwl:hasRelatedSynonym	spdx
BitTorrent Open Source License v1.1	spdx:BitTorrent-1.1	BitTorrent Open Source License v1.1	rdfs:label	spdx
Bitstream-Charter	spdx:Bitstream-Charter	Bitstream Charter Font License	oboInOwl:hasRelatedSynonym	spdx
Bitstream Charter Font License	spdx:Bitstream-Charter	Bitstream Charter Font License	rdfs:label	spdx
Bitstream-Vera	spdx:Bitstream-Vera	Bitstream Vera Font License	oboInOwl:hasRelatedSynonym	spdx
Bitstream Vera Font License	spdx:Bitstream-Vera	Bitstream Vera Font License	rdfs:label	spdx
BlueOak-1.0.0	spdx:BlueOak-1.0.0	Blue Oak Model License 1.0.0	oboInOwl:hasRelatedSynonym	spdx
Blue Oak Model License 1.0.0	spdx:BlueOak-1.0.0	Blue Oak Model License 1.0.0	rdfs:label	spdx
Boehm-GC	spdx:Boehm-GC	Boehm-Demers-Weiser GC License	oboInOwl:hasRelatedSynonym	spdx
Boehm-Demers-Weiser GC License	spdx:Boehm-GC	Boehm-Demers-Weiser GC License	rdfs:label	spdx
Boehm-GC-without-fee	spdx:Boehm-GC-without-fee	Boehm-Demers-Weiser GC License (without fee)	oboInOwl:hasRelatedSynonym	spdx
Boehm-Demers-Weiser GC License (without fee)	spdx:Boehm-GC-without-fee	Boehm-Demers-Weiser GC License (without fee)	rdfs:label	spdx
Borceux	spdx:Borceux	Borceux license	oboInOwl:hasRelatedSynonym	spdx
Borceux license	spdx:Borceux	Borceux license	rdfs:label	spdx
Brian-Gladman-2-Clause	spdx:Brian-Gladman-2-Clause	Brian Gladman 2-Clause License	oboInOwl:hasRelatedSynonym	spdx
Brian Gladman 2-Clause License	spdx:Brian-Gladman-2-Clause	Brian Gladman 2-Clause License	rdfs:label	spdx
Brian-Gladman-3-Clause	spdx:Brian-Gladman-3-Clause	Brian Gladman 3-Clause License	oboInOwl:hasRelatedSynonym	spdx
Brian Gladman 3-Clause License	spdx:Brian-Gladman-3-Clause	Brian Gladman 3-Clause License	rdfs:label	spdx
C-UDA-1.0	spdx:C-UDA-1.0	Computational Use of Data Agreement v1.0	oboInOwl:hasRelatedSynonym	spdx
Computational Use of Data Agreement v1.0	spdx:C-UDA-1.0	Computational Use of Data Agreement v1.0	rdfs:label	spdx
CAL-1.0	spdx:CAL-1.0	Cryptographic Autonomy License 1.0	oboInOwl:hasRelatedSynonym	spdx
Cryptographic Autonomy License 1.0	spdx:CAL-1.0	Cryptographic Autonomy License 1.0	rdfs:label	spdx
CAL-1.0-Combined-Work-Exception	spdx:CAL-1.0-Combined-Work-Exception	Cryptographic Autonomy License 1.0 (Combined Work Exception)	oboInOwl:hasRelatedSynonym	spdx
Cryptographic Autonomy License 1.0 (Combined Work Exception)	spdx:CAL-1.0-Combined-Work-Exception	Cryptographic Autonomy License 1.0 (Combined Work Exception)	rdfs:label	spdx
CATOSL-1.1	spdx:CATOSL-1.1	Computer Associates Trusted Open Source License 1.1	oboInOwl:hasRelatedSynonym	spdx
Computer Associates Trusted Open Source License 1.1	spdx:CATOSL-1.1	Computer Associates Trusted Open Source License 1.1	rdfs:label	spdx
CC-BY-1.0	spdx:CC-BY-1.0	Creative Commons Attribution 1.0 Generic	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 1.0 Generic	spdx:CC-BY-1.0	Creative Commons Attribution 1.0 Generic	rdfs:label	spdx
CC-BY-2.0	spdx:CC-BY-2.0	Creative Commons Attribution 2.0 Generic	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 2.0 Generic	spdx:CC-BY-2.0	Creative Commons Attribution 2.0 Generic	rdfs:label	spdx
CC-BY-2.5	spdx:CC-BY-2.5	Creative Commons Attribution 2.5 Generic	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 2.5 Generic	spdx:CC-BY-2.5	Creative Commons Attribution 2.5 Generic	rdfs:label	spdx
