identifier	name	definition	synonyms	alts	parents	species
MI0000001	cel-let-7	Caenorhabditis elegans let-7 stem-loop				ncbitaxon:6239
MI0000002	cel-lin-4	Caenorhabditis elegans lin-4 stem-loop	cel-lin-4L			ncbitaxon:6239
MI0000003	cel-mir-1	Caenorhabditis elegans miR-1 stem-loop				ncbitaxon:6239
MI0000004	cel-mir-2	Caenorhabditis elegans miR-2 stem-loop				ncbitaxon:6239
MI0000005	cel-mir-34	Caenorhabditis elegans miR-34 stem-loop				ncbitaxon:6239
MI0000006	cel-mir-35	Caenorhabditis elegans miR-35 stem-loop				ncbitaxon:6239
MI0000007	cel-mir-36	Caenorhabditis elegans miR-36 stem-loop				ncbitaxon:6239
MI0000008	cel-mir-37	Caenorhabditis elegans miR-37 stem-loop				ncbitaxon:6239
MI0000009	cel-mir-38	Caenorhabditis elegans miR-38 stem-loop				ncbitaxon:6239
MI0000010	cel-mir-39	Caenorhabditis elegans miR-39 stem-loop				ncbitaxon:6239
MI0000011	cel-mir-40	Caenorhabditis elegans miR-40 stem-loop				ncbitaxon:6239
MI0000012	cel-mir-41	Caenorhabditis elegans miR-41 stem-loop				ncbitaxon:6239
MI0000013	cel-mir-42	Caenorhabditis elegans miR-42 stem-loop				ncbitaxon:6239
MI0000014	cel-mir-43	Caenorhabditis elegans miR-43 stem-loop				ncbitaxon:6239
MI0000015	cel-mir-44	Caenorhabditis elegans miR-44 stem-loop				ncbitaxon:6239
MI0000016	cel-mir-45	Caenorhabditis elegans miR-45 stem-loop				ncbitaxon:6239
MI0000017	cel-mir-46	Caenorhabditis elegans miR-46 stem-loop				ncbitaxon:6239
MI0000018	cel-mir-47	Caenorhabditis elegans miR-47 stem-loop				ncbitaxon:6239
MI0000019	cel-mir-48	Caenorhabditis elegans miR-48 stem-loop				ncbitaxon:6239
MI0000020	cel-mir-49	Caenorhabditis elegans miR-49 stem-loop				ncbitaxon:6239
MI0000021	cel-mir-50	Caenorhabditis elegans miR-50 stem-loop				ncbitaxon:6239
MI0000022	cel-mir-51	Caenorhabditis elegans miR-51 stem-loop				ncbitaxon:6239
MI0000023	cel-mir-52	Caenorhabditis elegans miR-52 stem-loop				ncbitaxon:6239
MI0000024	cel-mir-53	Caenorhabditis elegans miR-53 stem-loop				ncbitaxon:6239
MI0000025	cel-mir-54	Caenorhabditis elegans miR-54 stem-loop				ncbitaxon:6239
MI0000026	cel-mir-55	Caenorhabditis elegans miR-55 stem-loop				ncbitaxon:6239
MI0000027	cel-mir-56	Caenorhabditis elegans miR-56 stem-loop				ncbitaxon:6239
MI0000028	cel-mir-57	Caenorhabditis elegans miR-57 stem-loop				ncbitaxon:6239
MI0000029	cel-mir-58a	Caenorhabditis elegans miR-58 stem-loop	cel-mir-58			ncbitaxon:6239
MI0000030	cel-mir-59	Caenorhabditis elegans miR-59 stem-loop				ncbitaxon:6239
MI0000031	cel-mir-60	Caenorhabditis elegans miR-60 stem-loop				ncbitaxon:6239
MI0000032	cel-mir-61	Caenorhabditis elegans miR-61 stem-loop				ncbitaxon:6239
MI0000033	cel-mir-62	Caenorhabditis elegans miR-62 stem-loop				ncbitaxon:6239
MI0000034	cel-mir-63	Caenorhabditis elegans miR-63 stem-loop				ncbitaxon:6239
MI0000035	cel-mir-64	Caenorhabditis elegans miR-64 stem-loop				ncbitaxon:6239
MI0000036	cel-mir-65	Caenorhabditis elegans miR-65 stem-loop				ncbitaxon:6239
MI0000037	cel-mir-66	Caenorhabditis elegans miR-66 stem-loop				ncbitaxon:6239
MI0000038	cel-mir-67	Caenorhabditis elegans miR-67 stem-loop				ncbitaxon:6239
MI0000041	cel-mir-70	Caenorhabditis elegans miR-70 stem-loop				ncbitaxon:6239
MI0000042	cel-mir-71	Caenorhabditis elegans miR-71 stem-loop				ncbitaxon:6239
MI0000043	cel-mir-72	Caenorhabditis elegans miR-72 stem-loop				ncbitaxon:6239
MI0000044	cel-mir-73	Caenorhabditis elegans miR-73 stem-loop				ncbitaxon:6239
MI0000045	cel-mir-74	Caenorhabditis elegans miR-74 stem-loop				ncbitaxon:6239
MI0000046	cel-mir-75	Caenorhabditis elegans miR-75 stem-loop				ncbitaxon:6239
MI0000047	cel-mir-76	Caenorhabditis elegans miR-76 stem-loop				ncbitaxon:6239
MI0000048	cel-mir-77	Caenorhabditis elegans miR-77 stem-loop				ncbitaxon:6239
MI0000049	cel-mir-78	Caenorhabditis elegans miR-78 stem-loop				ncbitaxon:6239
MI0000050	cel-mir-79	Caenorhabditis elegans miR-79 stem-loop				ncbitaxon:6239
MI0000051	cel-mir-80	Caenorhabditis elegans miR-80/miR-227 stem-loop				ncbitaxon:6239
MI0000052	cel-mir-81	Caenorhabditis elegans miR-81 stem-loop				ncbitaxon:6239
MI0000053	cel-mir-82	Caenorhabditis elegans miR-82 stem-loop				ncbitaxon:6239
MI0000054	cel-mir-83	Caenorhabditis elegans miR-83 stem-loop				ncbitaxon:6239
MI0000055	cel-mir-84	Caenorhabditis elegans miR-84 stem-loop				ncbitaxon:6239
MI0000056	cel-mir-85	Caenorhabditis elegans miR-85 stem-loop				ncbitaxon:6239
MI0000057	cel-mir-86	Caenorhabditis elegans miR-86 stem-loop				ncbitaxon:6239
MI0000058	cel-mir-87	Caenorhabditis elegans miR-87 stem-loop				ncbitaxon:6239
MI0000059	cel-mir-90	Caenorhabditis elegans miR-90 stem-loop				ncbitaxon:6239
MI0000060	hsa-let-7a-1	Homo sapiens let-7a-1 stem-loop	hsa-let-7a-1L			ncbitaxon:9606
MI0000061	hsa-let-7a-2	Homo sapiens let-7a-2 stem-loop	hsa-let-7a-2L			ncbitaxon:9606
MI0000062	hsa-let-7a-3	Homo sapiens let-7a-3 stem-loop	hsa-let-7a-3L			ncbitaxon:9606
MI0000063	hsa-let-7b	Homo sapiens let-7b stem-loop	hsa-let-7bL			ncbitaxon:9606
MI0000064	hsa-let-7c	Homo sapiens let-7c stem-loop	hsa-let-7cL			ncbitaxon:9606
MI0000065	hsa-let-7d	Homo sapiens let-7d stem-loop	hsa-let-7dL			ncbitaxon:9606
MI0000066	hsa-let-7e	Homo sapiens let-7e stem-loop	hsa-let-7eL			ncbitaxon:9606
MI0000067	hsa-let-7f-1	Homo sapiens let-7f-1 stem-loop	hsa-let-7f-1L			ncbitaxon:9606
MI0000068	hsa-let-7f-2	Homo sapiens let-7f-2 stem-loop	hsa-let-7f-2L			ncbitaxon:9606
MI0000069	hsa-mir-15a	Homo sapiens miR-15a stem-loop	hsa-mir-15			ncbitaxon:9606
MI0000070	hsa-mir-16-1	Homo sapiens miR-16-1 stem-loop	hsa-mir-16|hsa-mir-16-13			ncbitaxon:9606
MI0000071	hsa-mir-17	Homo sapiens miR-17 stem-loop				ncbitaxon:9606
MI0000072	hsa-mir-18a	Homo sapiens miR-18a stem-loop	hsa-mir-18			ncbitaxon:9606
MI0000073	hsa-mir-19a	Homo sapiens miR-19a stem-loop				ncbitaxon:9606
MI0000074	hsa-mir-19b-1	Homo sapiens miR-19b-1 stem-loop				ncbitaxon:9606
MI0000075	hsa-mir-19b-2	Homo sapiens miR-19b-2 stem-loop				ncbitaxon:9606
MI0000076	hsa-mir-20a	Homo sapiens miR-20a stem-loop	hsa-mir-20			ncbitaxon:9606
MI0000077	hsa-mir-21	Homo sapiens miR-21 stem-loop				ncbitaxon:9606
MI0000078	hsa-mir-22	Homo sapiens miR-22 stem-loop				ncbitaxon:9606
MI0000079	hsa-mir-23a	Homo sapiens miR-23a stem-loop	hsa-mir-23			ncbitaxon:9606
MI0000080	hsa-mir-24-1	Homo sapiens miR-24-1 stem-loop				ncbitaxon:9606
MI0000081	hsa-mir-24-2	Homo sapiens miR-24-2 stem-loop				ncbitaxon:9606
MI0000082	hsa-mir-25	Homo sapiens miR-25 stem-loop				ncbitaxon:9606
MI0000083	hsa-mir-26a-1	Homo sapiens miR-26a-1 stem-loop	hsa-mir-26a			ncbitaxon:9606
MI0000084	hsa-mir-26b	Homo sapiens miR-26b stem-loop				ncbitaxon:9606
MI0000085	hsa-mir-27a	Homo sapiens miR-27a stem-loop	hsa-mir-27			ncbitaxon:9606
MI0000086	hsa-mir-28	Homo sapiens miR-28 stem-loop				ncbitaxon:9606
MI0000087	hsa-mir-29a	Homo sapiens miR-29a stem-loop	hsa-mir-29			ncbitaxon:9606
MI0000088	hsa-mir-30a	Homo sapiens miR-30a stem-loop	hsa-mir-30			ncbitaxon:9606
MI0000089	hsa-mir-31	Homo sapiens miR-31 stem-loop				ncbitaxon:9606
MI0000090	hsa-mir-32	Homo sapiens miR-32 stem-loop				ncbitaxon:9606
MI0000091	hsa-mir-33a	Homo sapiens miR-33a stem-loop	hsa-mir-33			ncbitaxon:9606
MI0000093	hsa-mir-92a-1	Homo sapiens miR-92a-1 stem-loop	hsa-mir-92-1|hsa-mir-92-13			ncbitaxon:9606
MI0000094	hsa-mir-92a-2	Homo sapiens miR-92a-2 stem-loop	hsa-mir-92-2|hsa-mir-92-X			ncbitaxon:9606
MI0000095	hsa-mir-93	Homo sapiens miR-93 stem-loop	hsa-mir-93-1|hsa-mir-93-7.1			ncbitaxon:9606
MI0000097	hsa-mir-95	Homo sapiens miR-95 stem-loop	hsa-mir-95-4			ncbitaxon:9606
MI0000098	hsa-mir-96	Homo sapiens miR-96 stem-loop	hsa-mir-96-7			ncbitaxon:9606
MI0000100	hsa-mir-98	Homo sapiens miR-98 stem-loop	hsa-mir-98-X			ncbitaxon:9606
MI0000101	hsa-mir-99a	Homo sapiens miR-99a stem-loop	hsa-mir-99|hsa-mir-99-21			ncbitaxon:9606
MI0000102	hsa-mir-100	Homo sapiens miR-100 stem-loop	hsa-mir-100-11			ncbitaxon:9606
MI0000103	hsa-mir-101-1	Homo sapiens miR-101-1 stem-loop	hsa-mir-101			ncbitaxon:9606
MI0000105	hsa-mir-29b-1	Homo sapiens miR-29b-1 stem-loop	hsa-mir-102-2|hsa-mir-102-7.1|hsa-mir-29b-2			ncbitaxon:9606
MI0000107	hsa-mir-29b-2	Homo sapiens miR-29b-2 stem-loop	hsa-mir-102-1|hsa-mir-29b-1			ncbitaxon:9606
MI0000108	hsa-mir-103a-2	Homo sapiens miR-103a-2 stem-loop	hsa-mir-103-2|hsa-mir-103-20			ncbitaxon:9606
MI0000109	hsa-mir-103a-1	Homo sapiens miR-103a-1 stem-loop	hsa-mir-103-1|hsa-mir-103-5			ncbitaxon:9606
MI0000111	hsa-mir-105-1	Homo sapiens miR-105-1 stem-loop	hsa-mir-105-X.1			ncbitaxon:9606
MI0000112	hsa-mir-105-2	Homo sapiens miR-105-2 stem-loop	hsa-mir-105-X.2			ncbitaxon:9606
MI0000113	hsa-mir-106a	Homo sapiens miR-106a stem-loop	hsa-mir-106|hsa-mir-106-X			ncbitaxon:9606
MI0000114	hsa-mir-107	Homo sapiens miR-107 stem-loop	hsa-mir-107-10			ncbitaxon:9606
MI0000115	hsa-mir-16-2	Homo sapiens miR-16-2 stem-loop	hsa-mir-16-3			ncbitaxon:9606
MI0000116	dme-mir-1	Drosophila melanogaster miR-1 stem-loop				ncbitaxon:7227
MI0000117	dme-mir-2a-1	Drosophila melanogaster miR-2a-1 stem-loop				ncbitaxon:7227
MI0000118	dme-mir-2a-2	Drosophila melanogaster miR-2a-2 stem-loop				ncbitaxon:7227
MI0000119	dme-mir-2b-1	Drosophila melanogaster miR-2b-1 stem-loop				ncbitaxon:7227
MI0000120	dme-mir-2b-2	Drosophila melanogaster miR-2b-2 stem-loop				ncbitaxon:7227
MI0000121	dme-mir-3	Drosophila melanogaster miR-3 stem-loop				ncbitaxon:7227
MI0000122	dme-mir-4	Drosophila melanogaster miR-4 stem-loop				ncbitaxon:7227
MI0000123	dme-mir-5	Drosophila melanogaster miR-5 stem-loop				ncbitaxon:7227
MI0000124	dme-mir-6-1	Drosophila melanogaster miR-6-1 stem-loop				ncbitaxon:7227
MI0000125	dme-mir-6-2	Drosophila melanogaster miR-6-2 stem-loop				ncbitaxon:7227
MI0000126	dme-mir-6-3	Drosophila melanogaster miR-6-3 stem-loop				ncbitaxon:7227
MI0000127	dme-mir-7	Drosophila melanogaster miR-7 stem-loop				ncbitaxon:7227
MI0000128	dme-mir-8	Drosophila melanogaster miR-8 stem-loop				ncbitaxon:7227
MI0000129	dme-mir-9a	Drosophila melanogaster miR-9a stem-loop	dme-mir-9			ncbitaxon:7227
MI0000130	dme-mir-10	Drosophila melanogaster miR-10 stem-loop				ncbitaxon:7227
MI0000131	dme-mir-11	Drosophila melanogaster miR-11 stem-loop				ncbitaxon:7227
MI0000132	dme-mir-12	Drosophila melanogaster miR-12 stem-loop				ncbitaxon:7227
MI0000133	dme-mir-13a	Drosophila melanogaster miR-13a stem-loop				ncbitaxon:7227
MI0000134	dme-mir-13b-1	Drosophila melanogaster miR-13b-1 stem-loop				ncbitaxon:7227
MI0000135	dme-mir-13b-2	Drosophila melanogaster miR-13b-2 stem-loop				ncbitaxon:7227
MI0000136	dme-mir-14	Drosophila melanogaster miR-14 stem-loop				ncbitaxon:7227
MI0000137	mmu-let-7g	Mus musculus let-7g stem-loop	mmu-let-7gL			ncbitaxon:10090
MI0000138	mmu-let-7i	Mus musculus let-7i stem-loop	mmu-let-7iL			ncbitaxon:10090
MI0000139	mmu-mir-1a-1	Mus musculus miR-1a-1 stem-loop	mmu-mir-1-1|mmu-mir-1d			ncbitaxon:10090
MI0000140	mmu-mir-15b	Mus musculus miR-15b stem-loop				ncbitaxon:10090
MI0000141	mmu-mir-23b	Mus musculus miR-23b stem-loop				ncbitaxon:10090
MI0000142	mmu-mir-27b	Mus musculus miR-27b stem-loop				ncbitaxon:10090
MI0000143	mmu-mir-29b-1	Mus musculus miR-29b-1 stem-loop	mmu-mir-29b			ncbitaxon:10090
MI0000144	mmu-mir-30a	Mus musculus miR-30a stem-loop				ncbitaxon:10090
MI0000145	mmu-mir-30b	Mus musculus miR-30b stem-loop				ncbitaxon:10090
MI0000146	mmu-mir-99a	Mus musculus miR-99a stem-loop				ncbitaxon:10090
MI0000147	mmu-mir-99b	Mus musculus miR-99b stem-loop				ncbitaxon:10090
MI0000148	mmu-mir-101a	Mus musculus miR-101a stem-loop	mmu-mir-101			ncbitaxon:10090
MI0000150	mmu-mir-124-3	Mus musculus miR-124-3 stem-loop	mmu-mir-124a|mmu-mir-124a-3			ncbitaxon:10090
MI0000151	mmu-mir-125a	Mus musculus miR-125a stem-loop				ncbitaxon:10090
MI0000152	mmu-mir-125b-2	Mus musculus miR-125b-2 stem-loop	mmu-mir-125b			ncbitaxon:10090
MI0000153	mmu-mir-126a	Mus musculus miR-126a stem-loop	mmu-mir-126			ncbitaxon:10090
MI0000154	mmu-mir-127	Mus musculus miR-127 stem-loop				ncbitaxon:10090
MI0000155	mmu-mir-128-1	Mus musculus miR-128-1 stem-loop	mmu-mir-128|mmu-mir-128a			ncbitaxon:10090
MI0000156	mmu-mir-130a	Mus musculus miR-130a stem-loop	mmu-mir-130			ncbitaxon:10090
MI0000157	mmu-mir-9-2	Mus musculus miR-9-2 stem-loop	mmu-mir-131|mmu-mir-9			ncbitaxon:10090
MI0000158	mmu-mir-132	Mus musculus miR-132 stem-loop				ncbitaxon:10090
MI0000159	mmu-mir-133a-1	Mus musculus miR-133a-1 stem-loop	mmu-mir-133			ncbitaxon:10090
MI0000160	mmu-mir-134	Mus musculus miR-134 stem-loop				ncbitaxon:10090
MI0000161	mmu-mir-135a-1	Mus musculus miR-135a-1 stem-loop	mmu-mir-135|mmu-mir-135-1			ncbitaxon:10090
MI0000162	mmu-mir-136	Mus musculus miR-136 stem-loop				ncbitaxon:10090
MI0000163	mmu-mir-137	Mus musculus miR-137 stem-loop				ncbitaxon:10090
MI0000164	mmu-mir-138-2	Mus musculus miR-138-2 stem-loop	mmu-mir-138			ncbitaxon:10090
MI0000165	mmu-mir-140	Mus musculus miR-140 stem-loop				ncbitaxon:10090
MI0000166	mmu-mir-141	Mus musculus miR-141 stem-loop				ncbitaxon:10090
MI0000167	mmu-mir-142a	Mus musculus miR-142 stem-loop	mmu-mir-142			ncbitaxon:10090
MI0000168	mmu-mir-144	Mus musculus miR-144 stem-loop				ncbitaxon:10090
MI0000169	mmu-mir-145a	Mus musculus miR-145 stem-loop	mmu-mir-145			ncbitaxon:10090
MI0000170	mmu-mir-146a	Mus musculus miR-146a stem-loop	mmu-mir-146			ncbitaxon:10090
MI0000171	mmu-mir-149	Mus musculus miR-149 stem-loop				ncbitaxon:10090
MI0000172	mmu-mir-150	Mus musculus miR-150 stem-loop				ncbitaxon:10090
MI0000173	mmu-mir-151	Mus musculus miR-151 stem-loop				ncbitaxon:10090
MI0000174	mmu-mir-152	Mus musculus miR-152 stem-loop				ncbitaxon:10090
MI0000175	mmu-mir-153	Mus musculus miR-153 stem-loop				ncbitaxon:10090
MI0000176	mmu-mir-154	Mus musculus miR-154 stem-loop				ncbitaxon:10090
MI0000177	mmu-mir-155	Mus musculus miR-155 stem-loop				ncbitaxon:10090
MI0000178	ath-MIR156a	Arabidopsis thaliana miR156a stem-loop				ncbitaxon:3702
MI0000179	ath-MIR156b	Arabidopsis thaliana miR156b stem-loop				ncbitaxon:3702
MI0000180	ath-MIR156c	Arabidopsis thaliana miR156c stem-loop				ncbitaxon:3702
MI0000181	ath-MIR156d	Arabidopsis thaliana miR156d stem-loop				ncbitaxon:3702
MI0000182	ath-MIR156e	Arabidopsis thaliana miR156e stem-loop				ncbitaxon:3702
MI0000183	ath-MIR156f	Arabidopsis thaliana miR156f stem-loop				ncbitaxon:3702
MI0000184	ath-MIR157a	Arabidopsis thaliana miR157a stem-loop				ncbitaxon:3702
MI0000185	ath-MIR157b	Arabidopsis thaliana miR157b stem-loop				ncbitaxon:3702
MI0000186	ath-MIR157c	Arabidopsis thaliana miR157c stem-loop				ncbitaxon:3702
MI0000187	ath-MIR157d	Arabidopsis thaliana miR157d stem-loop				ncbitaxon:3702
MI0000188	ath-MIR158a	Arabidopsis thaliana miR158a stem-loop	ath-MIR158			ncbitaxon:3702
MI0000189	ath-MIR159a	Arabidopsis thaliana miR159a stem-loop	ath-MIR159			ncbitaxon:3702
MI0000190	ath-MIR160a	Arabidopsis thaliana miR160a stem-loop				ncbitaxon:3702
MI0000191	ath-MIR160b	Arabidopsis thaliana miR160b stem-loop				ncbitaxon:3702
MI0000192	ath-MIR160c	Arabidopsis thaliana miR160c stem-loop				ncbitaxon:3702
MI0000193	ath-MIR161	Arabidopsis thaliana miR161 stem-loop				ncbitaxon:3702
MI0000194	ath-MIR162a	Arabidopsis thaliana miR162a stem-loop				ncbitaxon:3702
MI0000195	ath-MIR162b	Arabidopsis thaliana miR162b stem-loop				ncbitaxon:3702
MI0000196	ath-MIR163	Arabidopsis thaliana miR163 stem-loop				ncbitaxon:3702
MI0000197	ath-MIR164a	Arabidopsis thaliana miR164a stem-loop				ncbitaxon:3702
MI0000198	ath-MIR164b	Arabidopsis thaliana miR164b stem-loop				ncbitaxon:3702
MI0000199	ath-MIR165a	Arabidopsis thaliana miR165a stem-loop				ncbitaxon:3702
MI0000200	ath-MIR165b	Arabidopsis thaliana miR165b stem-loop				ncbitaxon:3702
MI0000201	ath-MIR166a	Arabidopsis thaliana miR166a stem-loop				ncbitaxon:3702
MI0000202	ath-MIR166b	Arabidopsis thaliana miR166b stem-loop				ncbitaxon:3702
MI0000203	ath-MIR166c	Arabidopsis thaliana miR166c stem-loop				ncbitaxon:3702
MI0000204	ath-MIR166d	Arabidopsis thaliana miR166d stem-loop				ncbitaxon:3702
MI0000205	ath-MIR166e	Arabidopsis thaliana miR166e stem-loop				ncbitaxon:3702
MI0000206	ath-MIR166f	Arabidopsis thaliana miR166f stem-loop				ncbitaxon:3702
MI0000207	ath-MIR166g	Arabidopsis thaliana miR166g stem-loop				ncbitaxon:3702
MI0000208	ath-MIR167a	Arabidopsis thaliana miR167a stem-loop				ncbitaxon:3702
MI0000209	ath-MIR167b	Arabidopsis thaliana miR167b stem-loop				ncbitaxon:3702
MI0000210	ath-MIR168a	Arabidopsis thaliana miR168a stem-loop				ncbitaxon:3702
MI0000211	ath-MIR168b	Arabidopsis thaliana miR168b stem-loop				ncbitaxon:3702
MI0000212	ath-MIR169a	Arabidopsis thaliana miR169a stem-loop	ath-MIR169			ncbitaxon:3702
MI0000213	ath-MIR170	Arabidopsis thaliana miR170 stem-loop				ncbitaxon:3702
MI0000214	ath-MIR171a	Arabidopsis thaliana miR171a stem-loop	ath-MIR171			ncbitaxon:3702
MI0000215	ath-MIR172a	Arabidopsis thaliana miR172a stem-loop	ath-MIR172a1			ncbitaxon:3702
MI0000216	ath-MIR172b	Arabidopsis thaliana miR172b stem-loop	ath-MIR172a2			ncbitaxon:3702
MI0000217	ath-MIR173	Arabidopsis thaliana miR173 stem-loop				ncbitaxon:3702
MI0000218	ath-MIR159b	Arabidopsis thaliana miR159b stem-loop				ncbitaxon:3702
MI0000221	mmu-mir-10b	Mus musculus miR-10b stem-loop				ncbitaxon:10090
MI0000222	mmu-mir-129-1	Mus musculus miR-129-1 stem-loop	mmu-mir-129b			ncbitaxon:10090
MI0000223	mmu-mir-181a-2	Mus musculus miR-181a-2 stem-loop	mmu-mir-181|mmu-mir-181a			ncbitaxon:10090
MI0000224	mmu-mir-182	Mus musculus miR-182 stem-loop				ncbitaxon:10090
MI0000225	mmu-mir-183	Mus musculus miR-183 stem-loop				ncbitaxon:10090
MI0000226	mmu-mir-184	Mus musculus miR-184 stem-loop				ncbitaxon:10090
MI0000227	mmu-mir-185	Mus musculus miR-185 stem-loop				ncbitaxon:10090
MI0000228	mmu-mir-186	Mus musculus miR-186 stem-loop				ncbitaxon:10090
MI0000229	mmu-mir-187	Mus musculus miR-187 stem-loop				ncbitaxon:10090
MI0000230	mmu-mir-188	Mus musculus miR-188 stem-loop				ncbitaxon:10090
MI0000231	mmu-mir-24-1	Mus musculus miR-24-1 stem-loop	mmu-mir-189			ncbitaxon:10090
MI0000232	mmu-mir-190a	Mus musculus miR-190 stem-loop	mmu-mir-190			ncbitaxon:10090
MI0000233	mmu-mir-191	Mus musculus miR-191 stem-loop				ncbitaxon:10090
MI0000234	hsa-mir-192	Homo sapiens miR-192 stem-loop				ncbitaxon:9606
MI0000235	mmu-mir-193a	Mus musculus miR-193 stem-loop	mmu-mir-193			ncbitaxon:10090
MI0000236	mmu-mir-194-1	Mus musculus miR-194-1 stem-loop	mmu-mir-194			ncbitaxon:10090
MI0000237	mmu-mir-195a	Mus musculus miR-195 stem-loop	mmu-mir-195			ncbitaxon:10090
MI0000238	hsa-mir-196a-1	Homo sapiens miR-196a-1 stem-loop	hsa-mir-196|hsa-mir-196-1			ncbitaxon:9606
MI0000239	hsa-mir-197	Homo sapiens miR-197 stem-loop				ncbitaxon:9606
MI0000240	hsa-mir-198	Homo sapiens miR-198 stem-loop				ncbitaxon:9606
MI0000241	mmu-mir-199a-1	Mus musculus miR-199a-1 stem-loop	mmu-mir-199|mmu-mir-199-as			ncbitaxon:10090
MI0000242	hsa-mir-199a-1	Homo sapiens miR-199a-1 stem-loop	hsa-mir-199-s			ncbitaxon:9606
MI0000243	mmu-mir-200b	Mus musculus miR-200b stem-loop				ncbitaxon:10090
MI0000244	mmu-mir-201	Mus musculus miR-201 stem-loop				ncbitaxon:10090
MI0000245	mmu-mir-202	Mus musculus miR-202 stem-loop				ncbitaxon:10090
MI0000246	mmu-mir-203	Mus musculus miR-203 stem-loop				ncbitaxon:10090
MI0000247	mmu-mir-204	Mus musculus miR-204 stem-loop				ncbitaxon:10090
MI0000248	mmu-mir-205	Mus musculus miR-205 stem-loop				ncbitaxon:10090
MI0000249	mmu-mir-206	Mus musculus miR-206 stem-loop				ncbitaxon:10090
MI0000250	mmu-mir-207	Mus musculus miR-207 stem-loop				ncbitaxon:10090
MI0000251	hsa-mir-208a	Homo sapiens miR-208a stem-loop	hsa-mir-208			ncbitaxon:9606
MI0000252	hsa-mir-129-1	Homo sapiens miR-129-1 stem-loop	hsa-mir-129|hsa-mir-129a			ncbitaxon:9606
MI0000253	hsa-mir-148a	Homo sapiens miR-148a stem-loop	hsa-mir-148			ncbitaxon:9606
MI0000254	hsa-mir-30c-2	Homo sapiens miR-30c-2 stem-loop	hsa-mir-30c			ncbitaxon:9606
MI0000255	hsa-mir-30d	Homo sapiens miR-30d stem-loop				ncbitaxon:9606
MI0000256	mmu-mir-122	Mus musculus miR-122 stem-loop	mmu-mir-122a			ncbitaxon:10090
MI0000257	mmu-mir-143	Mus musculus miR-143 stem-loop				ncbitaxon:10090
MI0000259	mmu-mir-30e	Mus musculus miR-30e stem-loop				ncbitaxon:10090
MI0000261	hsa-mir-139	Homo sapiens miR-139 stem-loop				ncbitaxon:9606
MI0000262	hsa-mir-147a	Homo sapiens miR-147a stem-loop	hsa-mir-147			ncbitaxon:9606
MI0000263	hsa-mir-7-1	Homo sapiens miR-7-1 stem-loop				ncbitaxon:9606
MI0000264	hsa-mir-7-2	Homo sapiens miR-7-2 stem-loop				ncbitaxon:9606
MI0000265	hsa-mir-7-3	Homo sapiens miR-7-3 stem-loop				ncbitaxon:9606
MI0000266	hsa-mir-10a	Homo sapiens miR-10a stem-loop				ncbitaxon:9606
MI0000267	hsa-mir-10b	Homo sapiens miR-10b stem-loop				ncbitaxon:9606
MI0000268	hsa-mir-34a	Homo sapiens miR-34a stem-loop	hsa-mir-34			ncbitaxon:9606
MI0000269	hsa-mir-181a-2	Homo sapiens miR-181a-2 stem-loop	hsa-mir-181a			ncbitaxon:9606
MI0000270	hsa-mir-181b-1	Homo sapiens miR-181b-1 stem-loop	hsa-mir-181b			ncbitaxon:9606
MI0000271	hsa-mir-181c	Homo sapiens miR-181c stem-loop				ncbitaxon:9606
MI0000272	hsa-mir-182	Homo sapiens miR-182 stem-loop	hsa-mir-182-as			ncbitaxon:9606
MI0000273	hsa-mir-183	Homo sapiens miR-183 stem-loop				ncbitaxon:9606
MI0000274	hsa-mir-187	Homo sapiens miR-187 stem-loop				ncbitaxon:9606
MI0000279	hsa-mir-196a-2	Homo sapiens miR-196a-2 stem-loop	hsa-mir-196-2			ncbitaxon:9606
MI0000281	hsa-mir-199a-2	Homo sapiens miR-199a-2 stem-loop				ncbitaxon:9606
MI0000282	hsa-mir-199b	Homo sapiens miR-199b stem-loop				ncbitaxon:9606
MI0000283	hsa-mir-203a	Homo sapiens miR-203a stem-loop	hsa-mir-203			ncbitaxon:9606
MI0000284	hsa-mir-204	Homo sapiens miR-204 stem-loop				ncbitaxon:9606
MI0000285	hsa-mir-205	Homo sapiens miR-205 stem-loop				ncbitaxon:9606
MI0000286	hsa-mir-210	Homo sapiens miR-210 stem-loop				ncbitaxon:9606
MI0000287	hsa-mir-211	Homo sapiens miR-211 stem-loop				ncbitaxon:9606
MI0000288	hsa-mir-212	Homo sapiens miR-212 stem-loop				ncbitaxon:9606
MI0000289	hsa-mir-181a-1	Homo sapiens miR-181a-1 stem-loop	hsa-mir-213			ncbitaxon:9606
MI0000290	hsa-mir-214	Homo sapiens miR-214 stem-loop				ncbitaxon:9606
MI0000291	hsa-mir-215	Homo sapiens miR-215 stem-loop				ncbitaxon:9606
MI0000292	hsa-mir-216a	Homo sapiens miR-216a stem-loop	hsa-mir-216			ncbitaxon:9606
MI0000293	hsa-mir-217	Homo sapiens miR-217 stem-loop				ncbitaxon:9606
MI0000294	hsa-mir-218-1	Homo sapiens miR-218-1 stem-loop				ncbitaxon:9606
MI0000295	hsa-mir-218-2	Homo sapiens miR-218-2 stem-loop				ncbitaxon:9606
MI0000296	hsa-mir-219a-1	Homo sapiens miR-219a-1 stem-loop	hsa-mir-219|hsa-mir-219-1			ncbitaxon:9606
MI0000298	hsa-mir-221	Homo sapiens miR-221 stem-loop				ncbitaxon:9606
