identifier	name	definition	synonyms	alts	parents	species
MIMAT0000169	ath-miR156d-5p		ath-miR156d			
MIMAT0000170	ath-miR156e					
MIMAT0000171	ath-miR156f-5p		ath-miR156f			
MIMAT0000172	ath-miR157a-5p		ath-miR157a			
MIMAT0000173	ath-miR157b-5p		ath-miR157b			
MIMAT0000174	ath-miR157c-5p		ath-miR157c			
MIMAT0000175	ath-miR157d					
MIMAT0000176	ath-miR158a-3p		ath-miR158a			
MIMAT0000177	ath-miR159a					
MIMAT0000178	ath-miR160a-5p		ath-miR160a			
MIMAT0000179	ath-miR160b					
MIMAT0000180	ath-miR160c-5p		ath-miR160c			
MIMAT0000181	ath-miR161.1		ath-miR161			
MIMAT0000182	ath-miR162a-3p		ath-miR162a			
MIMAT0000183	ath-miR162b-3p		ath-miR162b			
MIMAT0000184	ath-miR163					
MIMAT0000185	ath-miR164a					
MIMAT0000186	ath-miR164b-5p		ath-miR164b			
MIMAT0000187	ath-miR165a-3p		ath-miR165a			
MIMAT0000188	ath-miR165b					
MIMAT0000189	ath-miR166a-3p		ath-miR166a			
MIMAT0000190	ath-miR166b-3p		ath-miR166b			
MIMAT0000191	ath-miR166c					
MIMAT0000192	ath-miR166d					
MIMAT0000193	ath-miR166e-3p		ath-miR166e			
MIMAT0000194	ath-miR166f					
MIMAT0000195	ath-miR166g					
MIMAT0000196	ath-miR167a-5p		ath-miR167a			
MIMAT0000197	ath-miR167b					
MIMAT0000198	ath-miR168a-5p		ath-miR168a			
MIMAT0000199	ath-miR168b-5p		ath-miR168b			
MIMAT0000200	ath-miR169a-5p		ath-miR169a			
MIMAT0000201	ath-miR170-3p		ath-miR170			
MIMAT0000202	ath-miR171a-3p		ath-miR171a			
MIMAT0000203	ath-miR172a					
MIMAT0000204	ath-miR172b-5p		ath-miR172b*			
MIMAT0000205	ath-miR172b-3p		ath-miR172b			
MIMAT0000206	ath-miR173-5p		ath-miR173			
MIMAT0000207	ath-miR159b-3p		ath-miR159b			
MIMAT0000208	mmu-miR-10b-5p		mmu-miR-10b			
MIMAT0000209	mmu-miR-129-5p		mmu-miR-129			
MIMAT0000210	mmu-miR-181a-5p		mmu-miR-181a			
MIMAT0000211	mmu-miR-182-5p		mmu-miR-182			
MIMAT0000212	mmu-miR-183-5p		mmu-miR-183			
MIMAT0000213	mmu-miR-184-3p		mmu-miR-184			
MIMAT0000214	mmu-miR-185-5p		mmu-miR-185			
MIMAT0000215	mmu-miR-186-5p		mmu-miR-186			
MIMAT0000216	mmu-miR-187-3p		mmu-miR-187			
MIMAT0000217	mmu-miR-188-5p		mmu-miR-188			
MIMAT0000218	mmu-miR-24-1-5p		mmu-miR-189;mmu-miR-24*;mmu-miR-24-1*			
MIMAT0000219	mmu-miR-24-3p		mmu-miR-24			
MIMAT0000220	mmu-miR-190a-5p		mmu-miR-190;mmu-miR-190-5p			
MIMAT0000221	mmu-miR-191-5p		mmu-miR-191			
MIMAT0000222	hsa-miR-192-5p		hsa-miR-192			
MIMAT0000223	mmu-miR-193a-3p		mmu-miR-193;mmu-miR-193-3p			
MIMAT0000224	mmu-miR-194-5p		mmu-miR-194			
MIMAT0000225	mmu-miR-195a-5p		mmu-miR-195;mmu-miR-195-5p			
MIMAT0000226	hsa-miR-196a-5p		hsa-miR-196a			
MIMAT0000227	hsa-miR-197-3p		hsa-miR-197			
MIMAT0000228	hsa-miR-198					
MIMAT0000229	mmu-miR-199a-5p		mmu-miR-199a			
MIMAT0000230	mmu-miR-199a-3p		mmu-miR-199a*			
MIMAT0000231	hsa-miR-199a-5p		hsa-miR-199a			
MIMAT0000232	hsa-miR-199a-3p		hsa-miR-199a*			
MIMAT0000233	mmu-miR-200b-3p		mmu-miR-200b			
MIMAT0000234	mmu-miR-201-5p		mmu-miR-201			
MIMAT0000235	mmu-miR-202-3p		mmu-miR-202			
MIMAT0000236	mmu-miR-203-3p		mmu-miR-203			
MIMAT0000237	mmu-miR-204-5p		mmu-miR-204			
MIMAT0000238	mmu-miR-205-5p		mmu-miR-205			
MIMAT0000239	mmu-miR-206-3p		mmu-miR-206			
MIMAT0000240	mmu-miR-207					
MIMAT0000241	hsa-miR-208a-3p		hsa-miR-208			
MIMAT0000242	hsa-miR-129-5p		hsa-miR-129			
MIMAT0000243	hsa-miR-148a-3p		hsa-miR-148a			
MIMAT0000244	hsa-miR-30c-5p		hsa-miR-30c			
MIMAT0000245	hsa-miR-30d-5p		hsa-miR-30d			
MIMAT0000246	mmu-miR-122-5p		mmu-miR-122a;mmu-miR-122			
MIMAT0000247	mmu-miR-143-3p		mmu-miR-143			
MIMAT0000248	mmu-miR-30e-5p		mmu-miR-30e			
MIMAT0000249	mmu-miR-30e-3p		mmu-miR-30e*			
MIMAT0000250	hsa-miR-139-5p		hsa-miR-139			
MIMAT0000251	hsa-miR-147a		hsa-miR-147			
MIMAT0000252	hsa-miR-7-5p		hsa-miR-7			
MIMAT0000253	hsa-miR-10a-5p		hsa-miR-10a			
MIMAT0000254	hsa-miR-10b-5p		hsa-miR-10b			
MIMAT0000255	hsa-miR-34a-5p		hsa-miR-34a			
MIMAT0000256	hsa-miR-181a-5p		hsa-miR-181a			
MIMAT0000257	hsa-miR-181b-5p		hsa-miR-181b			
MIMAT0000258	hsa-miR-181c-5p		hsa-miR-181c			
MIMAT0000259	hsa-miR-182-5p		hsa-miR-182			
MIMAT0000260	hsa-miR-182-3p		hsa-miR-182*			
MIMAT0000261	hsa-miR-183-5p		hsa-miR-183			
MIMAT0000262	hsa-miR-187-3p		hsa-miR-187			
MIMAT0000263	hsa-miR-199b-5p		hsa-miR-199b			
MIMAT0000264	hsa-miR-203a-3p		hsa-miR-203a			
MIMAT0000265	hsa-miR-204-5p		hsa-miR-204			
MIMAT0000266	hsa-miR-205-5p		hsa-miR-205			
MIMAT0000267	hsa-miR-210-3p					
MIMAT0000268	hsa-miR-211-5p		hsa-miR-211			
MIMAT0000269	hsa-miR-212-3p		hsa-miR-212			
MIMAT0000270	hsa-miR-181a-3p		hsa-miR-213;hsa-miR-181a*			
MIMAT0000271	hsa-miR-214-3p		hsa-miR-214			
MIMAT0000272	hsa-miR-215-5p					
MIMAT0000273	hsa-miR-216a-5p		hsa-miR-216;hsa-miR-216a			
MIMAT0000274	hsa-miR-217-5p					
MIMAT0000275	hsa-miR-218-5p		hsa-miR-218			
MIMAT0000276	hsa-miR-219a-5p		hsa-miR-219			
MIMAT0000278	hsa-miR-221-3p		hsa-miR-221			
MIMAT0000279	hsa-miR-222-3p		hsa-miR-222			
MIMAT0000280	hsa-miR-223-3p		hsa-miR-223			
MIMAT0000281	hsa-miR-224-5p		hsa-miR-224			
MIMAT0000282	cel-miR-124-3p		cel-miR-124			
MIMAT0000283	cel-miR-228-5p		cel-miR-228			
MIMAT0000284	cel-miR-229-5p		cel-miR-229			
MIMAT0000285	cel-miR-230-3p		cel-miR-230			
MIMAT0000286	cel-miR-231-3p		cel-miR-231			
MIMAT0000287	cel-miR-232-3p		cel-miR-232			
MIMAT0000288	cel-miR-233-3p		cel-miR-233			
MIMAT0000289	cel-miR-234-3p		cel-miR-234			
MIMAT0000290	cel-miR-235-3p		cel-miR-235			
MIMAT0000291	cel-miR-236-3p		cel-miR-236			
MIMAT0000292	cel-miR-237-5p		cel-miR-237			
MIMAT0000293	cel-miR-238-3p		cel-miR-238			
MIMAT0000294	cel-miR-239a-5p		cel-miR-239a			
MIMAT0000295	cel-miR-239b-5p		cel-miR-239b			
MIMAT0000296	cel-miR-240-3p		cel-miR-240			
MIMAT0000297	cel-miR-241-5p		cel-miR-241			
MIMAT0000298	cel-miR-242					
MIMAT0000299	cel-miR-243-3p		cel-miR-243			
MIMAT0000300	cel-miR-244-5p		cel-miR-244			
MIMAT0000301	cel-miR-245-3p		cel-miR-245			
MIMAT0000302	cel-miR-246-3p		cel-miR-246			
MIMAT0000303	cel-miR-247-3p		cel-miR-247			
MIMAT0000304	cel-miR-248					
MIMAT0000305	cel-miR-249-3p		cel-miR-249			
MIMAT0000306	cel-miR-250-3p		cel-miR-250			
MIMAT0000307	cel-miR-251					
MIMAT0000308	cel-miR-252-5p		cel-miR-252			
MIMAT0000309	cel-miR-253-5p		cel-miR-253;cel-miR-253*			
MIMAT0000310	cel-miR-254-3p		cel-miR-254			
MIMAT0000311	cel-miR-256					
MIMAT0000313	cel-miR-258					
MIMAT0000314	cel-miR-259-5p		cel-miR-259			
MIMAT0000316	cel-miR-261					
MIMAT0000318	hsa-miR-200b-3p		hsa-miR-200b			
MIMAT0000319	dme-miR-263a-5p		dme-miR-263a			
MIMAT0000320	cel-miR-264					
MIMAT0000321	cel-miR-265					
MIMAT0000322	cel-miR-266					
MIMAT0000323	cel-miR-267					
MIMAT0000324	cel-miR-268					
MIMAT0000325	cel-miR-269					
MIMAT0000326	cel-miR-270					
MIMAT0000327	cel-miR-271					
MIMAT0000328	cel-miR-272					
MIMAT0000329	cel-miR-273					
MIMAT0000330	dme-miR-184-5p		dme-miR-184*			
MIMAT0000331	dme-miR-184-3p		dme-miR-184			
MIMAT0000332	dme-miR-274-5p		dme-miR-274			
MIMAT0000333	dme-miR-275-3p		dme-miR-275			
MIMAT0000334	dme-miR-92a-3p		dme-miR-92a			
MIMAT0000335	dme-miR-219-5p		dme-miR-219			
MIMAT0000336	dme-miR-276a-5p		dme-miR-276a*;dme-miR-276*			
MIMAT0000337	dme-miR-276a-3p		dme-miR-276a			
MIMAT0000338	dme-miR-277-3p		dme-miR-277			
MIMAT0000339	dme-miR-278-3p		dme-miR-278			
MIMAT0000340	dme-miR-133-3p		dme-miR-133			
MIMAT0000341	dme-miR-279-3p		dme-miR-279			
MIMAT0000342	dme-miR-33-5p		dme-miR-33			
MIMAT0000343	dme-miR-280-5p		dme-miR-280			
MIMAT0000344	dme-miR-281-1-5p		dme-miR-281-1*			
MIMAT0000345	dme-miR-281-3p		dme-miR-281			
MIMAT0000346	dme-miR-282-5p		dme-miR-282			
MIMAT0000347	dme-miR-283-5p		dme-miR-283			
MIMAT0000348	dme-miR-284-3p		dme-miR-284			
MIMAT0000349	dme-miR-281-2-5p		dme-miR-281-2*			
MIMAT0000350	dme-miR-34-5p		dme-miR-34			
MIMAT0000351	dme-miR-124-3p		dme-miR-124			
MIMAT0000352	dme-miR-79-3p		dme-miR-79			
MIMAT0000354	dme-miR-276b-3p		dme-miR-276b			
MIMAT0000355	dme-miR-210-3p		dme-miR-210			
MIMAT0000356	dme-miR-285-3p		dme-miR-285			
MIMAT0000357	dme-miR-100-5p		dme-miR-100			
MIMAT0000358	dme-miR-92b-3p		dme-miR-92b			
MIMAT0000359	dme-miR-286-3p		dme-miR-286			
