identifier	name	definition	synonyms	alts	parents	species
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
MIPF0000004	MIR166					
