identifier	name	definition	synonyms	alts	parents	species
R-CFA-2500257	Resolution of Sister Chromatid Cohesion				reactome:R-CFA-68877	
R-CFA-2514853	Condensation of Prometaphase Chromosomes				reactome:R-CFA-68877	
R-CFA-2514856	The phototransduction cascade				reactome:R-CFA-2187338	
R-CFA-2514859	Inactivation, recovery and regulation of the phototransduction cascade				reactome:R-CFA-2514856	
R-CFA-2534343	Interaction With Cumulus Cells And The Zona Pellucida				reactome:R-CFA-1187000	
R-CFA-2555396	Mitotic Metaphase and Anaphase				reactome:R-CFA-68886	
R-CFA-2559580	Oxidative Stress Induced Senescence				reactome:R-CFA-2559583	
R-CFA-2559582	Senescence-Associated Secretory Phenotype (SASP)				reactome:R-CFA-2559583	
R-CFA-2559583	Cellular Senescence				reactome:R-CFA-2262752	
R-CFA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)				reactome:R-CFA-2559586	
R-CFA-2559585	Oncogene Induced Senescence				reactome:R-CFA-2559583	
R-CFA-2559586	DNA Damage/Telomere Stress Induced Senescence				reactome:R-CFA-2559583	
R-CFA-2562578	TRIF-mediated programmed cell death				reactome:R-CFA-937061	
R-CFA-2565942	Regulation of PLK1 Activity at G2/M Transition				reactome:R-CFA-69275	
R-CFA-264642	Acetylcholine Neurotransmitter Release Cycle				reactome:R-CFA-112310	
R-CFA-264870	Caspase-mediated cleavage of cytoskeletal proteins				reactome:R-CFA-111465	
R-CFA-264876	Insulin processing				reactome:R-CFA-2980736	
R-CFA-2672351	Stimuli-sensing channels				reactome:R-CFA-983712	
R-CFA-2682334	EPH-Ephrin signaling				reactome:R-CFA-422475	
R-CFA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization				reactome:R-CFA-2454202	
R-CFA-2855086	Ficolins bind to repetitive carbohydrate structures on the target cell surface				reactome:R-CFA-166662	
R-CFA-2871796	FCERI mediated MAPK activation				reactome:R-CFA-2454202	
R-CFA-2871809	FCERI mediated Ca+2 mobilization				reactome:R-CFA-2454202	
R-CFA-2871837	FCERI mediated NF-kB activation				reactome:R-CFA-2454202	
R-CFA-2980736	Peptide hormone metabolism				reactome:R-CFA-392499	
R-CFA-2980766	Nuclear Envelope Breakdown				reactome:R-CFA-68875	
R-CFA-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7				reactome:R-CFA-2980766	
R-CFA-2990846	SUMOylation				reactome:R-CFA-597592	
R-CFA-2995383	Initiation of Nuclear Envelope (NE) Reformation				reactome:R-CFA-2995410	
R-CFA-2995410	Nuclear Envelope (NE) Reassembly				reactome:R-CFA-68882	
R-CFA-3000157	Laminin interactions				reactome:R-CFA-1474244	
R-CFA-3000170	Syndecan interactions				reactome:R-CFA-3000171	
R-CFA-3000171	Non-integrin membrane-ECM interactions				reactome:R-CFA-1474244	
R-CFA-3000178	ECM proteoglycans				reactome:R-CFA-1474244	
R-CFA-3000471	Scavenging by Class B Receptors				reactome:R-CFA-2173782	
R-CFA-3000480	Scavenging by Class A Receptors				reactome:R-CFA-2173782	
R-CFA-3000497	Scavenging by Class H Receptors				reactome:R-CFA-2173782	
R-CFA-3065676	SUMO is conjugated to E1 (UBA2:SAE1)				reactome:R-CFA-3215018	
R-CFA-3065679	SUMO is proteolytically processed				reactome:R-CFA-3215018	
R-CFA-3134963	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 				reactome:R-CFA-1834949	
R-CFA-3134973	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production				reactome:R-CFA-1834949	
R-CFA-3134975	Regulation of innate immune responses to cytosolic DNA				reactome:R-CFA-1834949	
R-CFA-3214815	HDACs deacetylate histones				reactome:R-CFA-3247509	
R-CFA-3214841	PKMTs methylate histone lysines				reactome:R-CFA-3247509	
R-CFA-3214842	HDMs demethylate histones				reactome:R-CFA-3247509	
R-CFA-3214847	HATs acetylate histones				reactome:R-CFA-3247509	
R-CFA-3214858	RMTs methylate histone arginines				reactome:R-CFA-3247509	
R-CFA-3215018	Processing and activation of SUMO				reactome:R-CFA-2990846	
R-CFA-3238698	WNT ligand biogenesis and trafficking				reactome:R-CFA-195721	
R-CFA-3247509	Chromatin modifying enzymes				reactome:R-CFA-4839726	
R-CFA-3249367	STAT6-mediated induction of chemokines				reactome:R-CFA-1834941	
R-CFA-3270619	IRF3-mediated induction of type I IFN				reactome:R-CFA-1834941	
R-CFA-3295583	TRP channels				reactome:R-CFA-2672351	
R-CFA-3296197	Hydroxycarboxylic acid-binding receptors				reactome:R-CFA-373076	
R-CFA-3299685	Detoxification of Reactive Oxygen Species				reactome:R-CFA-9711123	
R-CFA-3301854	Nuclear Pore Complex (NPC) Disassembly				reactome:R-CFA-2980766	
R-CFA-3322077	Glycogen synthesis				reactome:R-CFA-8982491	
R-CFA-3371378	Regulation by c-FLIP				reactome:R-CFA-140534	
R-CFA-3371453	Regulation of HSF1-mediated heat shock response				reactome:R-CFA-3371556	
R-CFA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand				reactome:R-CFA-2262752	
R-CFA-3371511	HSF1 activation				reactome:R-CFA-3371556	
R-CFA-3371556	Cellular response to heat stress				reactome:R-CFA-2262752	
R-CFA-3371568	Attenuation phase				reactome:R-CFA-3371571	
R-CFA-3371571	HSF1-dependent transactivation				reactome:R-CFA-3371556	
R-CFA-349425	Autodegradation of the E3 ubiquitin ligase COP1				reactome:R-CFA-69541	
R-CFA-350054	Notch-HLH transcription pathway				reactome:R-CFA-212436	
R-CFA-350562	Regulation of ornithine decarboxylase (ODC)				reactome:R-CFA-351202	
R-CFA-350864	Regulation of thyroid hormone activity				reactome:R-CFA-209968	
R-CFA-351143	Agmatine biosynthesis				reactome:R-CFA-351202	
R-CFA-351200	Interconversion of polyamines				reactome:R-CFA-351202	
R-CFA-351202	Metabolism of polyamines				reactome:R-CFA-71291	
R-CFA-351906	Apoptotic cleavage of cell adhesion  proteins				reactome:R-CFA-111465	
R-CFA-352230	Amino acid transport across the plasma membrane				reactome:R-CFA-425393	
R-CFA-352238	Breakdown of the nuclear lamina				reactome:R-CFA-111465	
R-CFA-354192	Integrin signaling				reactome:R-CFA-162582|reactome:R-CFA-76009	
R-CFA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 				reactome:R-CFA-354192	
R-CFA-3700989	Transcriptional Regulation by TP53				reactome:R-CFA-212436	
R-CFA-372708	p130Cas linkage to MAPK signaling for integrins				reactome:R-CFA-354192	
R-CFA-372790	Signaling by GPCR				reactome:R-CFA-162582	
R-CFA-373076	Class A/1 (Rhodopsin-like receptors)				reactome:R-CFA-500792	
R-CFA-373080	Class B/2 (Secretin family receptors)				reactome:R-CFA-500792	
R-CFA-373752	Netrin-1 signaling				reactome:R-CFA-422475	
R-CFA-373753	Nephrin family interactions				reactome:R-CFA-1500931	
R-CFA-373755	Semaphorin interactions				reactome:R-CFA-422475	
R-CFA-373756	SDK interactions				reactome:R-CFA-421270	
R-CFA-373760	L1CAM interactions				reactome:R-CFA-422475	
R-CFA-375165	NCAM signaling for neurite out-growth				reactome:R-CFA-422475	
R-CFA-375276	Peptide ligand-binding receptors				reactome:R-CFA-373076	
R-CFA-375280	Amine ligand-binding receptors				reactome:R-CFA-373076	
R-CFA-375281	Hormone ligand-binding receptors				reactome:R-CFA-373076	
R-CFA-376172	DSCAM interactions				reactome:R-CFA-373752	
R-CFA-376176	Signaling by ROBO receptors				reactome:R-CFA-422475	
R-CFA-3769402	Deactivation of the beta-catenin transactivating complex				reactome:R-CFA-201681	
R-CFA-379397	Enzymatic degradation of dopamine by COMT				reactome:R-CFA-379401	
R-CFA-379398	Enzymatic degradation of Dopamine by monoamine oxidase				reactome:R-CFA-379401	
R-CFA-379401	Dopamine clearance from the synaptic cleft				reactome:R-CFA-112311	
R-CFA-379716	Cytosolic tRNA aminoacylation				reactome:R-CFA-379724	
R-CFA-379724	tRNA Aminoacylation				reactome:R-CFA-72766	
R-CFA-379726	Mitochondrial tRNA aminoacylation				reactome:R-CFA-379724	
R-CFA-380095	Tachykinin receptors bind tachykinins				reactome:R-CFA-375276	
R-CFA-380108	Chemokine receptors bind chemokines				reactome:R-CFA-375276	
R-CFA-380259	Loss of Nlp from mitotic centrosomes				reactome:R-CFA-380284	
R-CFA-380270	Recruitment of mitotic centrosome proteins and complexes				reactome:R-CFA-380287	
R-CFA-380284	Loss of proteins required for interphase microtubule organization from the centrosome				reactome:R-CFA-380287	
R-CFA-380287	Centrosome maturation				reactome:R-CFA-69275	
R-CFA-380320	Recruitment of NuMA to mitotic centrosomes				reactome:R-CFA-68877	
R-CFA-380612	Metabolism of serotonin				reactome:R-CFA-380615	
R-CFA-380615	Serotonin clearance from the synaptic cleft				reactome:R-CFA-112311	
R-CFA-380972	Energy dependent regulation of mTOR by LKB1-AMPK				reactome:R-CFA-165159	
R-CFA-381033	ATF6 (ATF6-alpha) activates chaperones				reactome:R-CFA-381119	
R-CFA-381042	PERK regulates gene expression				reactome:R-CFA-381119	
R-CFA-381070	IRE1alpha activates chaperones				reactome:R-CFA-381119	
R-CFA-381119	Unfolded Protein Response (UPR)				reactome:R-CFA-2262752	
R-CFA-381340	Transcriptional regulation of white adipocyte differentiation				reactome:R-CFA-9843745	
R-CFA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)				reactome:R-CFA-392499	
R-CFA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion				reactome:R-CFA-422356	
R-CFA-381753	Olfactory Signaling Pathway				reactome:R-CFA-9709957	
R-CFA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)				reactome:R-CFA-400508	
R-CFA-382551	Transport of small molecules					
R-CFA-382556	ABC-family proteins mediated transport				reactome:R-CFA-382551	
R-CFA-383280	Nuclear Receptor transcription pathway				reactome:R-CFA-212436	
R-CFA-3858494	Beta-catenin independent WNT signaling				reactome:R-CFA-195721	
R-CFA-388396	GPCR downstream signalling				reactome:R-CFA-372790	
R-CFA-388479	Vasopressin-like receptors				reactome:R-CFA-375276	
R-CFA-388841	Costimulation by the CD28 family				reactome:R-CFA-1280218	
R-CFA-388844	Receptor-type tyrosine-protein phosphatases				reactome:R-CFA-6794362	
R-CFA-389356	CD28 co-stimulation				reactome:R-CFA-388841	
R-CFA-389357	CD28 dependent PI3K/Akt signaling				reactome:R-CFA-389356	
R-CFA-389359	CD28 dependent Vav1 pathway				reactome:R-CFA-389356	
R-CFA-389397	Orexin and neuropeptides FF and QRFP bind to their respective receptors				reactome:R-CFA-375276	
R-CFA-389513	CTLA4 inhibitory signaling				reactome:R-CFA-388841	
R-CFA-389542	NADPH regeneration				reactome:R-CFA-8978934	
R-CFA-389599	Alpha-oxidation of phytanate				reactome:R-CFA-390918	
R-CFA-389661	Glyoxylate metabolism and glycine degradation				reactome:R-CFA-71291	
R-CFA-389887	Beta-oxidation of pristanoyl-CoA				reactome:R-CFA-390918	
R-CFA-389948	PD-1 signaling				reactome:R-CFA-388841	
R-CFA-390247	Beta-oxidation of very long chain fatty acids				reactome:R-CFA-390918	
R-CFA-390466	Chaperonin-mediated protein folding				reactome:R-CFA-391251	
R-CFA-390471	Association of TriC/CCT with target proteins during biosynthesis				reactome:R-CFA-390466	
R-CFA-390522	Striated Muscle Contraction				reactome:R-CFA-397014	
R-CFA-390648	Muscarinic acetylcholine receptors				reactome:R-CFA-375280	
R-CFA-390650	Histamine receptors				reactome:R-CFA-375280	
R-CFA-390651	Dopamine receptors				reactome:R-CFA-375280	
R-CFA-390666	Serotonin receptors				reactome:R-CFA-375280	
R-CFA-390696	Adrenoceptors				reactome:R-CFA-375280	
R-CFA-390918	Peroxisomal lipid metabolism				reactome:R-CFA-8978868	
R-CFA-391160	Signal regulatory protein family interactions				reactome:R-CFA-1500931	
R-CFA-391251	Protein folding				reactome:R-CFA-392499	
R-CFA-391903	Eicosanoid ligand-binding receptors				reactome:R-CFA-373076	
R-CFA-391906	Leukotriene receptors				reactome:R-CFA-391903	
R-CFA-391908	Prostanoid ligand receptors				reactome:R-CFA-391903	
R-CFA-392023	Adrenaline signalling through Alpha-2 adrenergic receptor				reactome:R-CFA-76009	
R-CFA-392154	Nitric oxide stimulates guanylate cyclase				reactome:R-CFA-418346	
R-CFA-392170	ADP signalling through P2Y purinoceptor 12				reactome:R-CFA-392518	
R-CFA-392451	G beta:gamma signalling through PI3Kgamma				reactome:R-CFA-397795	
R-CFA-392499	Metabolism of proteins					
R-CFA-392517	Rap1 signalling				reactome:R-CFA-1280218	
R-CFA-392518	Signal amplification				reactome:R-CFA-76002	
R-CFA-392851	Prostacyclin signalling through prostacyclin receptor				reactome:R-CFA-418346	
R-CFA-3928662	EPHB-mediated forward signaling				reactome:R-CFA-2682334	
R-CFA-3928663	EPHA-mediated growth cone collapse				reactome:R-CFA-2682334	
R-CFA-3928664	Ephrin signaling				reactome:R-CFA-2682334	
R-CFA-3928665	EPH-ephrin mediated repulsion of cells				reactome:R-CFA-2682334	
R-CFA-397014	Muscle contraction					
R-CFA-397795	G-protein beta:gamma signalling				reactome:R-CFA-388396	
R-CFA-399710	Activation of AMPA receptors				reactome:R-CFA-399721	
R-CFA-399719	Trafficking of AMPA receptors				reactome:R-CFA-399721	
R-CFA-399721	Glutamate binding, activation of AMPA receptors and synaptic plasticity				reactome:R-CFA-112314	
R-CFA-399954	Sema3A PAK dependent Axon repulsion				reactome:R-CFA-373755	
R-CFA-399955	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion				reactome:R-CFA-373755	
R-CFA-399956	CRMPs in Sema3A signaling				reactome:R-CFA-373755	
R-CFA-399997	Acetylcholine regulates insulin secretion				reactome:R-CFA-422356	
R-CFA-400042	Adrenaline,noradrenaline inhibits insulin secretion				reactome:R-CFA-422356	
R-CFA-400206	Regulation of lipid metabolism by PPARalpha				reactome:R-CFA-556833	
R-CFA-400451	Free fatty acids regulate insulin secretion				reactome:R-CFA-422356	
R-CFA-400508	Incretin synthesis, secretion, and inactivation				reactome:R-CFA-2980736	
R-CFA-400511	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)				reactome:R-CFA-400508	
R-CFA-400685	Sema4D in semaphorin signaling				reactome:R-CFA-373755	
R-CFA-4085001	Sialic acid metabolism				reactome:R-CFA-446219	
R-CFA-4086398	Ca2+ pathway				reactome:R-CFA-3858494	
R-CFA-4086400	PCP/CE pathway				reactome:R-CFA-3858494	
R-CFA-416476	G alpha (q) signalling events				reactome:R-CFA-388396	
R-CFA-416482	G alpha (12/13) signalling events				reactome:R-CFA-388396	
R-CFA-416550	Sema4D mediated inhibition of cell attachment and migration				reactome:R-CFA-400685	
R-CFA-416572	Sema4D induced cell migration and growth-cone collapse				reactome:R-CFA-400685	
R-CFA-416700	Other semaphorin interactions				reactome:R-CFA-373755	
R-CFA-416993	Trafficking of GluR2-containing AMPA receptors				reactome:R-CFA-399719	
R-CFA-417957	P2Y receptors				reactome:R-CFA-418038	
R-CFA-417973	Adenosine P1 receptors				reactome:R-CFA-418038	
R-CFA-418038	Nucleotide-like (purinergic) receptors				reactome:R-CFA-373076	
R-CFA-418217	G beta:gamma signalling through PLC beta				reactome:R-CFA-397795	
R-CFA-418346	Platelet homeostasis				reactome:R-CFA-109582	
R-CFA-418359	Reduction of cytosolic Ca++ levels				reactome:R-CFA-418360	
R-CFA-418360	Platelet calcium homeostasis				reactome:R-CFA-418346	
R-CFA-418457	cGMP effects				reactome:R-CFA-392154	
R-CFA-418555	G alpha (s) signalling events				reactome:R-CFA-388396	
R-CFA-418592	ADP signalling through P2Y purinoceptor 1				reactome:R-CFA-392518	
R-CFA-418594	G alpha (i) signalling events				reactome:R-CFA-388396	
R-CFA-418597	G alpha (z) signalling events				reactome:R-CFA-388396	
R-CFA-418885	DCC mediated attractive signaling				reactome:R-CFA-373752	
R-CFA-418889	Caspase activation via Dependence Receptors in the absence of ligand				reactome:R-CFA-5357769	
R-CFA-418990	Adherens junctions interactions				reactome:R-CFA-421270	
R-CFA-419037	NCAM1 interactions				reactome:R-CFA-375165	
R-CFA-419408	Lysosphingolipid and LPA receptors				reactome:R-CFA-373076	
R-CFA-419771	Opsins				reactome:R-CFA-373076	
R-CFA-419812	Calcitonin-like ligand receptors				reactome:R-CFA-373080	
R-CFA-420029	Tight junction interactions				reactome:R-CFA-421270	
R-CFA-420092	Glucagon-type ligand receptors				reactome:R-CFA-373080	
R-CFA-420499	Class C/3 (Metabotropic glutamate/pheromone receptors)				reactome:R-CFA-500792	
R-CFA-420597	Nectin/Necl  trans heterodimerization				reactome:R-CFA-418990	
R-CFA-421270	Cell-cell junction organization				reactome:R-CFA-446728	
R-CFA-422085	Synthesis, secretion, and deacylation of Ghrelin				reactome:R-CFA-2980736	
R-CFA-422356	Regulation of insulin secretion				reactome:R-CFA-163685	
R-CFA-422475	Axon guidance				reactome:R-CFA-9675108	
R-CFA-425366	Transport of bile salts and organic acids, metal ions and amine compounds				reactome:R-CFA-425407	
R-CFA-425381	Bicarbonate transporters				reactome:R-CFA-425393	
R-CFA-425393	Transport of inorganic cations/anions and amino acids/oligopeptides				reactome:R-CFA-425407	
R-CFA-425397	Transport of vitamins, nucleosides, and related molecules				reactome:R-CFA-425407	
R-CFA-425407	SLC-mediated transmembrane transport				reactome:R-CFA-382551	
R-CFA-425410	Metal ion SLC transporters				reactome:R-CFA-425366	
R-CFA-425561	Sodium/Calcium exchangers				reactome:R-CFA-425393	
R-CFA-425986	Sodium/Proton exchangers				reactome:R-CFA-425393	
R-CFA-426048	Arachidonate production from DAG				reactome:R-CFA-114508	
R-CFA-426117	Cation-coupled Chloride cotransporters				reactome:R-CFA-425393	
R-CFA-426486	Small interfering RNA (siRNA) biogenesis				reactome:R-CFA-211000	
R-CFA-426496	Post-transcriptional silencing by small RNAs				reactome:R-CFA-211000	
R-CFA-427359	SIRT1 negatively regulates rRNA expression				reactome:R-CFA-5250941	
R-CFA-427413	NoRC negatively regulates rRNA expression				reactome:R-CFA-5250941	
R-CFA-427589	Type II Na+/Pi cotransporters				reactome:R-CFA-427652	
R-CFA-427601	Multifunctional anion exchangers				reactome:R-CFA-425393	
R-CFA-427652	Sodium-coupled phosphate cotransporters				reactome:R-CFA-425393	
R-CFA-427975	Proton/oligopeptide cotransporters				reactome:R-CFA-425393	
R-CFA-428157	Sphingolipid metabolism				reactome:R-CFA-556833	
R-CFA-428559	Proton-coupled neutral amino acid transporters				reactome:R-CFA-425393	
R-CFA-428643	Organic anion transporters				reactome:R-CFA-425393	
R-CFA-428930	Thromboxane signalling through TP receptor				reactome:R-CFA-392518	
R-CFA-429593	Inositol transporters				reactome:R-CFA-425366	
R-CFA-429914	Deadenylation-dependent mRNA decay				reactome:R-CFA-8953854	
R-CFA-429947	Deadenylation of mRNA				reactome:R-CFA-429914	
R-CFA-429958	mRNA decay by 3' to 5' exoribonuclease				reactome:R-CFA-429914	
R-CFA-430039	mRNA decay by 5' to 3' exoribonuclease				reactome:R-CFA-429914	
R-CFA-430116	GP1b-IX-V activation signalling				reactome:R-CFA-76002	
R-CFA-432030	Transport of glycerol from adipocytes to the liver by Aquaporins				reactome:R-CFA-445717	
R-CFA-432040	Vasopressin regulates renal water homeostasis via Aquaporins				reactome:R-CFA-445717	
R-CFA-432047	Passive transport by Aquaporins				reactome:R-CFA-445717	
R-CFA-432142	Platelet sensitization by LDL				reactome:R-CFA-418346	
R-CFA-432720	Lysosome Vesicle Biogenesis				reactome:R-CFA-199992	
R-CFA-432722	Golgi Associated Vesicle Biogenesis				reactome:R-CFA-199992	
R-CFA-433137	Sodium-coupled sulphate, di- and tri-carboxylate transporters				reactome:R-CFA-425366	
R-CFA-433692	Proton-coupled monocarboxylate transport				reactome:R-CFA-425366	
R-CFA-434313	Intracellular metabolism of fatty acids regulates insulin secretion				reactome:R-CFA-400451	
R-CFA-434316	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion				reactome:R-CFA-400451	
R-CFA-435354	Zinc transporters				reactome:R-CFA-425410	
R-CFA-435368	Zinc efflux and compartmentalization by the SLC30 family				reactome:R-CFA-435354	
R-CFA-437239	Recycling pathway of L1				reactome:R-CFA-373760	
R-CFA-438064	Post NMDA receptor activation events				reactome:R-CFA-442755	
R-CFA-438066	Unblocking of NMDA receptors, glutamate binding and activation				reactome:R-CFA-442755	
R-CFA-4419969	Depolymerization of the Nuclear Lamina				reactome:R-CFA-2980766	
R-CFA-4420097	VEGFA-VEGFR2 Pathway				reactome:R-CFA-194138	
R-CFA-442380	Zinc influx into cells by the SLC39 gene family				reactome:R-CFA-435354	
R-CFA-442660	Na+/Cl- dependent neurotransmitter transporters				reactome:R-CFA-425366	
R-CFA-442720	CREB1 phosphorylation through the activation of Adenylate Cyclase				reactome:R-CFA-438064	
R-CFA-442729	CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde				reactome:R-CFA-438064	
R-CFA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling				reactome:R-CFA-438064	
R-CFA-442755	Activation of NMDA receptors and postsynaptic events				reactome:R-CFA-112314	
R-CFA-444209	Free fatty acid receptors				reactome:R-CFA-373076	
R-CFA-444257	RSK activation				reactome:R-CFA-442742	
R-CFA-444411	Rhesus glycoproteins mediate ammonium transport				reactome:R-CFA-425366	
R-CFA-444473	Formyl peptide receptors bind formyl peptides and many other ligands				reactome:R-CFA-375276	
R-CFA-444821	Relaxin receptors				reactome:R-CFA-375276	
R-CFA-445144	Signal transduction by L1				reactome:R-CFA-373760	
R-CFA-445355	Smooth Muscle Contraction				reactome:R-CFA-397014	
R-CFA-445717	Aquaporin-mediated transport				reactome:R-CFA-382551	
R-CFA-445989	TAK1-dependent IKK and NF-kappa-B activation  				reactome:R-CFA-166058|reactome:R-CFA-168164|reactome:R-CFA-9020702|reactome:R-CFA-937061|reactome:R-CFA-975138|reactome:R-CFA-975871	
R-CFA-446107	Type I hemidesmosome assembly				reactome:R-CFA-446728	
R-CFA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein				reactome:R-CFA-446203	
R-CFA-446199	Synthesis of Dolichyl-phosphate				reactome:R-CFA-446219	
R-CFA-446203	Asparagine N-linked glycosylation				reactome:R-CFA-597592	
R-CFA-446205	Synthesis of GDP-mannose				reactome:R-CFA-446219	
R-CFA-446210	Synthesis of UDP-N-acetyl-glucosamine				reactome:R-CFA-446219	
R-CFA-446219	Synthesis of substrates in N-glycan biosythesis				reactome:R-CFA-446193	
R-CFA-446343	Localization of the PINCH-ILK-PARVIN complex to focal adhesions				reactome:R-CFA-446353	
R-CFA-446353	Cell-extracellular matrix interactions				reactome:R-CFA-446728	
R-CFA-446388	Regulation of cytoskeletal remodeling and cell spreading by IPP complex components				reactome:R-CFA-446353	
R-CFA-446652	Interleukin-1 family signaling				reactome:R-CFA-449147	
R-CFA-446728	Cell junction organization				reactome:R-CFA-1500931	
R-CFA-447043	Neurofascin interactions				reactome:R-CFA-373760	
R-CFA-447115	Interleukin-12 family signaling				reactome:R-CFA-449147	
R-CFA-448424	Interleukin-17 signaling				reactome:R-CFA-449147	
R-CFA-448706	Interleukin-1 processing				reactome:R-CFA-446652	
R-CFA-449147	Signaling by Interleukins				reactome:R-CFA-1280215	
R-CFA-449836	Other interleukin signaling				reactome:R-CFA-449147	
R-CFA-450282	MAPK targets/ Nuclear events mediated by MAP kinases				reactome:R-CFA-450294	
R-CFA-450294	MAP kinase activation				reactome:R-CFA-166058|reactome:R-CFA-168164|reactome:R-CFA-448424|reactome:R-CFA-937061|reactome:R-CFA-975138|reactome:R-CFA-975871	
R-CFA-450302	activated TAK1 mediates p38 MAPK activation				reactome:R-CFA-450294	
R-CFA-450321	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1				reactome:R-CFA-450294	
R-CFA-450341	Activation of the AP-1 family of transcription factors				reactome:R-CFA-450282	
R-CFA-450385	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA				reactome:R-CFA-450531	
R-CFA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA				reactome:R-CFA-450531	
R-CFA-450513	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA				reactome:R-CFA-450531	
R-CFA-450520	HuR (ELAVL1) binds and stabilizes mRNA				reactome:R-CFA-450531	
R-CFA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements				reactome:R-CFA-8953854	
R-CFA-450604	KSRP (KHSRP) binds and destabilizes mRNA				reactome:R-CFA-450531	
R-CFA-451306	Ionotropic activity of kainate receptors				reactome:R-CFA-451326	
R-CFA-451307	Activation of Na-permeable kainate receptors				reactome:R-CFA-451306	
R-CFA-451308	Activation of Ca-permeable Kainate Receptor				reactome:R-CFA-451306	
R-CFA-451326	Activation of kainate receptors upon glutamate binding				reactome:R-CFA-112314	
R-CFA-451927	Interleukin-2 family signaling				reactome:R-CFA-449147	
R-CFA-453274	Mitotic G2-G2/M phases				reactome:R-CFA-69278	
R-CFA-453276	Regulation of mitotic cell cycle				reactome:R-CFA-69278	
R-CFA-453279	Mitotic G1 phase and G1/S transition				reactome:R-CFA-69278	
R-CFA-456926	Thrombin signalling through proteinase activated receptors (PARs)				reactome:R-CFA-76002	
R-CFA-4608870	Asymmetric localization of PCP proteins				reactome:R-CFA-4086400	
R-CFA-4641257	Degradation of AXIN				reactome:R-CFA-201681	
R-CFA-4641258	Degradation of DVL				reactome:R-CFA-201681	
R-CFA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane				reactome:R-CFA-201681	
R-CFA-4641263	Regulation of FZD by ubiquitination				reactome:R-CFA-201681	
R-CFA-4641265	Repression of WNT target genes				reactome:R-CFA-195253	
R-CFA-480985	Synthesis of dolichyl-phosphate-glucose				reactome:R-CFA-446219	
R-CFA-4839726	Chromatin organization					
R-CFA-499943	Interconversion of nucleotide di- and triphosphates				reactome:R-CFA-15869	
R-CFA-500657	Presynaptic function of Kainate receptors				reactome:R-CFA-451326	
R-CFA-500753	Pyrimidine biosynthesis				reactome:R-CFA-8956320	
R-CFA-500792	GPCR ligand binding				reactome:R-CFA-372790	
R-CFA-5099900	WNT5A-dependent internalization of FZD4				reactome:R-CFA-4086400	
R-CFA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling				reactome:R-CFA-449147	
R-CFA-5140745	WNT5A-dependent internalization of FZD2, FZD5 and ROR2				reactome:R-CFA-4086400	
R-CFA-5173105	O-linked glycosylation				reactome:R-CFA-597592	
R-CFA-5173214	O-glycosylation of TSR domain-containing proteins				reactome:R-CFA-5173105	
R-CFA-5205647	Mitophagy				reactome:R-CFA-9663891	
R-CFA-5205685	PINK1-PRKN Mediated Mitophagy				reactome:R-CFA-5205647	
R-CFA-5213460	RIPK1-mediated regulated necrosis				reactome:R-CFA-5218859	
R-CFA-5218859	Regulated Necrosis				reactome:R-CFA-5357801	
R-CFA-5218900	CASP8 activity is inhibited				reactome:R-CFA-5675482	
R-CFA-5218920	VEGFR2 mediated vascular permeability				reactome:R-CFA-4420097	
R-CFA-5218921	VEGFR2 mediated cell proliferation				reactome:R-CFA-4420097	
R-CFA-5221030	TET1,2,3 and TDG demethylate DNA				reactome:R-CFA-212165	
R-CFA-5223345	Miscellaneous transport and binding events				reactome:R-CFA-382551	
R-CFA-5250913	Positive epigenetic regulation of rRNA expression				reactome:R-CFA-212165	
R-CFA-5250924	B-WICH complex positively regulates rRNA expression				reactome:R-CFA-5250913	
R-CFA-5250941	Negative epigenetic regulation of rRNA expression				reactome:R-CFA-212165	
R-CFA-525793	Myogenesis				reactome:R-CFA-1266738	
R-CFA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle				reactome:R-CFA-446203	
