identifier	name	definition	synonyms	alts	parents	species
100	ASIC1	acid sensing ion channel subunit 1	ACCN2|BNaC2|acid sensing (proton gated) ion channel 1|acid-sensing (proton-gated) ion channel 1|amiloride-sensitive cation channel 2, neuronal|hBNaC2		so:0001217	ncbitaxon:9606
10000	RGS4	regulator of G protein signaling 4	SCZD9|regulator of G-protein signaling 4|regulator of G-protein signalling 4|schizophrenia disorder 9		so:0001217	ncbitaxon:9606
10001	RGS5	regulator of G protein signaling 5	regulator of G-protein signaling 5|regulator of G-protein signalling 5		so:0001217	ncbitaxon:9606
10002	RGS6	regulator of G protein signaling 6	regulator of G-protein signaling 6|regulator of G-protein signalling 6		so:0001217	ncbitaxon:9606
10003	RGS7	regulator of G protein signaling 7	regulator of G-protein signaling 7|regulator of G-protein signalling 7		so:0001217	ncbitaxon:9606
10004	RGS9	regulator of G protein signaling 9	MGC111763|MGC26458|PERRS|RGS9L|regulator of G protein signalling 9|regulator of G protein signalling 9L|regulator of G-protein signaling 9|regulator of G-protein signaling 9L|regulator of G-protein signalling 9		so:0001217	ncbitaxon:9606
10006	RHAG	Rh associated glycoprotein	Ammonium transporter Rh type A|CD241|RH50A|Rhesus blood group-associated glycoprotein|SLC42A1		so:0001217	ncbitaxon:9606
10007	RHBDL1	rhomboid like 1	RHBDL|RRP|rhomboid (veinlet, Drosophila)-like|rhomboid, veinlet-like 1 (Drosophila)		so:0001217	ncbitaxon:9606
10008	RHCE	Rh blood group CcEe antigens	CD240CE|RH|Rhesus blood group, CcEe antigens|SLC42A4		so:0001217	ncbitaxon:9606
10009	RHD	Rh blood group D antigen	CD240D|DIIIc|RH|Rh30a|Rh4|RhII|RhPI|Rhesus blood group, D antigen|SLC42A5		so:0001217	ncbitaxon:9606
1001	BCL6	BCL6 transcription repressor	B cell CLL/lymphoma 6|BCL5|BCL6, transcription repressor|BCL6A|LAZ3|ZBTB27|ZNF51|zinc finger protein 51		so:0001217	ncbitaxon:9606
10010	RHEBP1	RHEB pseudogene 1	RHEB|RHEB1|Ras homolog enriched in brain 1|Ras-homolog enriched in brain pseudogene 1		so:0000336	ncbitaxon:9606
10011	RHEB	Ras homolog, mTORC1 binding	RHEB2|Ras homolog enriched in brain|Ras homolog enriched in brain 2		so:0001217	ncbitaxon:9606
10012	RHO	rhodopsin	CSNBAD1|OPN2|RP4|opsin 2, rod pigment|retinitis pigmentosa 4, autosomal dominant		so:0001217	ncbitaxon:9606
10013	GRK1	G protein-coupled receptor kinase 1	GPRK1|RHOK|RK|rhodopsin kinase		so:0001217	ncbitaxon:9606
10017	RIT2	Ras like without CAAX 2	RIBA|RIN|Ric (Drosophila)-like, expressed in neurons		so:0001217	ncbitaxon:9606
10018	RING1	ring finger protein 1	RNF1		so:0001217	ncbitaxon:9606
10019	RIPK1	receptor interacting serine/threonine kinase 1	RIP|RIP-1|RIP1|receptor (TNFRSF)-interacting serine-threonine kinase 1|receptor-interacting protein kinase 1		so:0001217	ncbitaxon:9606
1002	BCL6B	BCL6B transcription repressor	B cell CLL/lymphoma 6B|B-cell CLL/lymphoma 6, member B|B-cell CLL/lymphoma 6, member B (zinc finger protein)|BAZF|BCL6B, transcription repressor|ZBTB28|ZNF62|zinc finger protein 62		so:0001217	ncbitaxon:9606
10020	RIPK2	receptor interacting serine/threonine kinase 2	CARD3|CARDIAK|RICK|RIP2|receptor-interacting serine-threonine kinase 2		so:0001217	ncbitaxon:9606
10021	RIPK3	receptor interacting serine/threonine kinase 3	RIP3|receptor-interacting serine-threonine kinase 3		so:0001217	ncbitaxon:9606
10023	RIT1	Ras like without CAAX 1	GTP-binding protein Roc1|MGC125864|MGC125865|RIBB|RIT|ROC1|Ric (Drosophila)-like, expressed in many tissues|Ric-like, expressed in many tissues		so:0001217	ncbitaxon:9606
10024	RLBP1	retinaldehyde binding protein 1	CRALBP|retinaldehyde-binding protein 1		so:0001217	ncbitaxon:9606
10025	RLF	RLF zinc finger	ZNF292L|Zn-15L|rearranged L-myc fusion|rearranged L-myc fusion sequence		so:0001217	ncbitaxon:9606
10026	RLN1	relaxin 1	H1|prorelaxin H1|relaxin 1 (H1)		so:0001217	ncbitaxon:9606
10027	RLN2	relaxin 2	H2|RLXH2|bA12D24.1.1|bA12D24.1.2|prorelaxin H2|relaxin 2 (H2)|relaxin H2|relaxin, ovarian, of pregnancy		so:0001217	ncbitaxon:9606
10031	RMRP	RNA component of mitochondrial RNA processing endoribonuclease	CHH|NME1|RMRPR|RNase MRP RNA|RRP2|cartilage-hair hypoplasia		so:0001266	ncbitaxon:9606
10037	RN7SK	RNA component of 7SK nuclear ribonucleoprotein	7SK|RNA, 7SK small nuclear|RNA, 7SK, nuclear		so:0002127	ncbitaxon:9606
10038	RN7SL1	RNA component of signal recognition particle 7SL1	7L1a|7SL|RN7SL|RNA, 7SL, cytoplasmic|RNA, 7SL, cytoplasmic 1|RNSRP1|SRP RNA 1		so:0002127	ncbitaxon:9606
10039	RN7SL4P	RNA, 7SL, cytoplasmic 4, pseudogene	7L28|RN7SL427P|RN7SLP1|RNA, 7SL, cytoplasmic 427, pseudogene|RNA, 7SL, cytoplasmic, pseudogene 1		so:0000336	ncbitaxon:9606
1004	BCL7A	BAF chromatin remodeling complex subunit BCL7A	B-cell CLL/lymphoma 7A|BCL tumor suppressor 7A|BCL7|BCL7A, BAF complex component|SMARCJ1		so:0001217	ncbitaxon:9606
10040	RN7SL5P	RNA, 7SL, cytoplasmic 5, pseudogene	7LEM1|RN7SL249P|RN7SLP2|RNA, 7SL, cytoplasmic 249, pseudogene|RNA, 7SL, cytoplasmic, pseudogene 2		so:0000336	ncbitaxon:9606
10041	RN7SL6P	RNA, 7SL, cytoplasmic 6, pseudogene	7L7|RN7SL848P|RN7SLP3|RNA, 7SL, cytoplasmic 848, pseudogene|RNA, 7SL, cytoplasmic, pseudogene 3		so:0000336	ncbitaxon:9606
10042	RN7SL7P	RNA, 7SL, cytoplasmic 7, pseudogene	7L23|RN7SL27P|RN7SLP4|RNA, 7SL, cytoplasmic 27, pseudogene|RNA, 7SL, cytoplasmic, pseudogene 4		so:0000336	ncbitaxon:9606
10043	RN7SL8P	RNA, 7SL, cytoplasmic 8, pseudogene	7L63|RN7SL433P|RN7SLP5|RNA, 7SL, cytoplasmic 433, pseudogene|RNA, 7SL, cytoplasmic, pseudogene 5		so:0000336	ncbitaxon:9606
10044	RNASE1	ribonuclease A family member 1, pancreatic	RAC1|RNS1|ribonuclease, RNase A family, 1 (pancreatic)		so:0001217	ncbitaxon:9606
10045	RNASE2	ribonuclease A family member 2	EDN|RAF3|RNS2|eosinophil-derived neurotoxin|ribonuclease, RNase A family, 2 (liver, eosinophil-derived neurotoxin)		so:0001217	ncbitaxon:9606
10046	RNASE3	ribonuclease A family member 3	ECP|RAF1|RNS3|eosinophil cationic protein|ribonuclease, RNase A family, 3		so:0001217	ncbitaxon:9606
10047	RNASE4	ribonuclease A family member 4	RAB1|ribonuclease, RNase A family, 4		so:0001217	ncbitaxon:9606
10048	RNASE6	ribonuclease A family member 6	RAD1|RNS6|RNase k6|RNaseK6|ribonuclease, RNase A family, k6		so:0001217	ncbitaxon:9606
10049	RNASEH1P1	ribonuclease H1 pseudogene 1	RNASEH1|RNH1|ribonuclease H1		so:0000336	ncbitaxon:9606
1005	BCL7B	BAF chromatin remodeling complex subunit BCL7B	B-cell CLL/lymphoma 7B|BCL tumor suppressor 7B|BCL7B, BAF complex component|SMARCJ2		so:0001217	ncbitaxon:9606
10050	RNASEL	ribonuclease L	PRCA1|RNS4|prostate cancer 1|ribonuclease L (2',5'-oligoisoadenylate synthetase-dependent)		so:0001217	ncbitaxon:9606
10055	RNF10	ring finger protein 10	KIAA0262|RIE2		so:0001217	ncbitaxon:9606
10056	RNF11	ring finger protein 11	CGI-123|MGC51169|Sid1669p		so:0001217	ncbitaxon:9606
10057	RNF13	ring finger protein 13	RZF		so:0001217	ncbitaxon:9606
10058	RNF14	ring finger protein 14	ARA54|HFB30|TRIAD2		so:0001217	ncbitaxon:9606
10059	TRIM38	tripartite motif containing 38	RNF15|RORET|ring finger protein 15|tripartite motif-containing 38		so:0001217	ncbitaxon:9606
1006	BCL7C	BAF chromatin remodeling complex subunit BCL7C	B-cell CLL/lymphoma 7C|BCL tumor suppressor 7C|BCL7C, BAF complex component|SMARCJ3		so:0001217	ncbitaxon:9606
10060	RNF17	ring finger protein 17	FLJ11045|Mmip-2|SPATA23|TDRD4|spermatogenesis associated 23|tudor domain containing 4		so:0001217	ncbitaxon:9606
10061	RNF2	ring finger protein 2	BAP-1|BAP1|DING|HIPI3|RING1B|RING2		so:0001217	ncbitaxon:9606
10062	RNF20	ring finger protein 20	BRE1|BRE1 E3 ubiquitin ligase homolog (S. cerevisiae)|BRE1A|FLJ11189|FLJ20382|KAIA2779|hBRE1		so:0001217	ncbitaxon:9606
10063	TRIM34	tripartite motif containing 34	RNF21|tripartite motif-containing 34		so:0001217	ncbitaxon:9606
10064	TRIM3	tripartite motif containing 3	BERP|HAC1|RNF22|RNF97|brain expressed ring finger|ring finger protein 22|tripartite motif protein TRIM3|tripartite motif-containing 3		so:0001217	ncbitaxon:9606
10065	TRIM39	tripartite motif containing 39	RNF23|ring finger protein 23|tripartite motif-containing 39		so:0001217	ncbitaxon:9606
10066	PCGF3	polycomb group ring finger 3	DONG1|FLJ36550|MGC40413|RNF3|RNF3A|ring finger protein 3		so:0001217	ncbitaxon:9606
10067	RNF4	ring finger protein 4	RES4-26|SLX5|SNURF		so:0001217	ncbitaxon:9606
10068	RNF5	ring finger protein 5	G16|NG2|RING5|RMA1|ring finger protein 5, E3 ubiquitin protein ligase		so:0001217	ncbitaxon:9606
10069	RNF6	ring finger protein 6	DKFZp686P0776|RING-H2 protein RNF-6|ring finger protein (C3H2C3 type) 6		so:0001217	ncbitaxon:9606
1007	NBEAP1	neurobeachin pseudogene 1	B-cell CLL/lymphoma 8|BCL8|BCL8A		so:0000336	ncbitaxon:9606
10070	RNF7	ring finger protein 7	CKBBP1|RBX2|RING-box protein 2|ROC2|SAG|regulator of cullins 2|sensitive to apoptosis zinc RING finger protein SAG		so:0001217	ncbitaxon:9606
10071	RNF8	ring finger protein 8	KIAA0646		so:0001217	ncbitaxon:9606
10072	TRIM10	tripartite motif containing 10	HERF1|RFB30|RNF9|tripartite motif-containing 10		so:0001217	ncbitaxon:9606
10073	RNGTT	RNA guanylyltransferase and 5'-phosphatase	HCE|HCE1|hCAP|mRNA 5'-triphosphate monophosphatase|mRNA guanylyltransferase|mRNA-capping enzyme		so:0001217	ncbitaxon:9606
10074	RNH1	ribonuclease/angiogenin inhibitor 1	RAI|RNH|ribonuclease/angiogenin inhibitor		so:0001217	ncbitaxon:9606
10075	RNMT	RNA guanine-7 methyltransferase	N7-MTase|RG7MT1|RNA (guanine-7-) methyltransferase|mRNA cap guanine-N7 methyltransferase		so:0001217	ncbitaxon:9606
10078	RNPEP	arginyl aminopeptidase	APB|aminopeptidase B|arginyl aminopeptidase (aminopeptidase B)		so:0001217	ncbitaxon:9606
10079	RNPEPL1	arginyl aminopeptidase like 1	aminopeptidase B-like 1|arginyl aminopeptidase (aminopeptidase B)-like 1		so:0001217	ncbitaxon:9606
1008	BCL9	BCL9 transcription coactivator	B cell CLL/lymphoma 9|BCL9, transcription coactivator		so:0001217	ncbitaxon:9606
10080	RNPS1	RNA binding protein with serine rich domain 1	RNA-binding protein S1, serine-rich domain		so:0001217	ncbitaxon:9606
10082	RNR1	RNA, ribosomal 45S cluster 1	45S rDNA cluster 1|RNA, ribosomal 1|RNA, ribosomal cluster 1		so:0003001	ncbitaxon:9606
10083	RNR2	RNA, ribosomal 45S cluster 2	45S rDNA cluster 2|RNA, ribosomal 2|RNA, ribosomal cluster 2		so:0003001	ncbitaxon:9606
10084	RNR3	RNA, ribosomal 45S cluster 3	45S rDNA cluster 3|RNA, ribosomal 3|RNA, ribosomal cluster 3		so:0003001	ncbitaxon:9606
10085	RNR4	RNA, ribosomal 45S cluster 4	45S rDNA cluster 4|RNA, ribosomal 4|RNA, ribosomal cluster 4		so:0003001	ncbitaxon:9606
10086	RNR5	RNA, ribosomal 45S cluster 5	45S rDNA cluster 5|RNA, ribosomal 5|RNA, ribosomal cluster 5		so:0003001	ncbitaxon:9606
10096	SNORD80	small nucleolar RNA, C/D box 80	RNA, U100 small nucleolar|RNU100|U80|Z15		so:0001267	ncbitaxon:9606
10097	SNORD4A	small nucleolar RNA, C/D box 4A	RNA, U101A small nucleolar|RNU101A|Z17A|mgh18S-121		so:0001267	ncbitaxon:9606
10098	SNORD4B	small nucleolar RNA, C/D box 4B	RNA, U101B small nucleolar|RNU101B|Z17B		so:0001267	ncbitaxon:9606
10099	SNORD102	small nucleolar RNA, C/D box 102	RNA, U102 small nucleolar|RNU102|U102		so:0001267	ncbitaxon:9606
101	ASIC3	acid sensing ion channel subunit 3	ACCN3|DRASIC|TNaC1|acid-sensing (proton-gated) ion channel 3|amiloride-sensitive cation channel 3, testis|testis sodium channel 1		so:0001217	ncbitaxon:9606
10100	SNORD79	small nucleolar RNA, C/D box 79	RNA, U103 small nucleolar|RNU103|U79|Z22		so:0001267	ncbitaxon:9606
10101	SNORD81	small nucleolar RNA, C/D box 81	RNA, U104 small nucleolar|RNU104|U81|Z23		so:0001267	ncbitaxon:9606
10103	RNU105B	RNA, U105B small nucleolar	E1-2		so:0001267	ncbitaxon:9606
10104	RNU105C	RNA, U105C small nucleolar	E1-5|E1-6|U105C		so:0001267	ncbitaxon:9606
10105	SNORD12C	small nucleolar RNA, C/D box 12C	RNA, U106 small nucleolar|RNU106|SNORD106|U106|small nucleolar RNA, C/D box 106		so:0001267	ncbitaxon:9606
10106	SNORA63	small nucleolar RNA, H/ACA box 63	E3|E3-2|RNA, U107 small nucleolar|RNE3|RNU107|SNORA63A		so:0001267	ncbitaxon:9606
10107	SNORA62	small nucleolar RNA, H/ACA box 62	E2|E2-1|RNA, U108 small nucleolar|RNE2|RNU108		so:0001267	ncbitaxon:9606
10108	RNU11	RNA, U11 small nuclear	RNU11-1|U11		so:0001268	ncbitaxon:9606
10109	RNU12-2P	RNA, U12 small nuclear 2, pseudogene	RNA, U12 small nuclear|RNA, U12 small nuclear pseudogene|RNU12|RNU12P|U12		so:0000336	ncbitaxon:9606
10110	SNORD13P1	small nucleolar RNA, C/D box 13 pseudogene 1	RNA, U13 small nuclear pseudogene 1|RNU13P1|U13|U13.32A		so:0000336	ncbitaxon:9606
10111	SNORD13P2	small nucleolar RNA, C/D box 13 pseudogene 2	RNA, U13 small nuclear pseudogene 2|RNU13P2|U13|U13.12A		so:0000336	ncbitaxon:9606
10112	SNORD13P3	small nucleolar RNA, C/D box 13 pseudogene 3	RNA, U13 small nuclear pseudogene 3|RNU13P3|U13|U13.4B		so:0000336	ncbitaxon:9606
10113	SNORD14A	small nucleolar RNA, C/D box 14A	RNA, U14 small nucleolar|RNU14|RNU14A|U14		so:0001267	ncbitaxon:9606
10114	SNORD15A	small nucleolar RNA, C/D box 15A	RNA, U15a small nucleolar|RNU15A|U15A		so:0001267	ncbitaxon:9606
10115	SNORA73A	small nucleolar RNA, H/ACA box 73A	E1|E1-7|E1b|RNA, U17a small nucleolar|RNE1|RNU17A|U17A		so:0001267	ncbitaxon:9606
10116	SNORA73B	small nucleolar RNA, H/ACA box 73B	E1c|RNA, U105A small nucleolar|RNA, U17b small nucleolar|RNU105A|RNU17B|U17B		so:0001267	ncbitaxon:9606
10118	SNHG3	small nucleolar RNA host gene 3	NCRNA00014|RNA, U17C small nucleolar|RNA, U17D small nucleolar|RNU17C|RNU17D|U17HG|U17HG-A|non-protein coding RNA 14|small nucleolar RNA host gene 3 (non-protein coding)		so:0002127	ncbitaxon:9606
10119	SNORA74A	small nucleolar RNA, H/ACA box 74A	RNA, U19 small nucleolar|RNU19|U19		so:0001267	ncbitaxon:9606
1012	OPN1SW	opsin 1, short wave sensitive	BCP|BOP|CBT|blue cone photoreceptor pigment|blue-sensitive opsin|color blindness, tritan|opsin 1 (cone pigments), short-wave-sensitive		so:0001217	ncbitaxon:9606
10120	RNU1-1	RNA, U1 small nuclear 1	HSD1|HU1-1|RNA, U1A small nuclear|RNA, U1A3 small nuclear|RNA, U1G4 small nuclear|RNU1|RNU1A|RNU1A3|RNU1G4|Rnu1a1|U1|U1A1		so:0001268	ncbitaxon:9606
10123	RNU1-2	RNA, U1 small nuclear 2	RNA, U1C1 small nuclear|RNA, U1C2 small nuclear|RNU1C1|RNU1C2|U1C1|U1C21		so:0001268	ncbitaxon:9606
10128	RNU1-4	RNA, U1 small nuclear 4	HSD2|HSD5|HSD6|HSD7|RNA, U1D2 small nuclear|RNA, U1E2 small nuclear|RNA, U1F1 small nuclear|RNA, U1G1 small nuclear|RNA, U1G2 small nuclear|RNU1D2|RNU1E2|RNU1F1|RNU1G1|RNU1G2|U1B2|U1D2|U1E2|U1F		so:0001268	ncbitaxon:9606
10130	RNU1-3	RNA, U1 small nuclear 3	HSD4|RNA, U1G3 small nuclear|RNU1G3		so:0001268	ncbitaxon:9606
10133	RNVU1-1	RNA, variant U1 small nuclear 1	RNA, U1 small nuclear 10, pseudogene|RNA, U1 small nuclear pseudogene 10|RNA, variant U1 small nuclear 10|RNU1-10P|RNU1-53|RNU1P10|RNVU1-10|U1.4|U1P14|vU1.1|vU1.10		so:0001268	ncbitaxon:9606
10137	RNU1-11P	RNA, U1 small nuclear 11, pseudogene	RNA, U1 small nuclear 11 (pseudogene)|RNA, U1 small nuclear pseudogene 5|RNU1P1|RNU1P5|U1P1A		so:0000336	ncbitaxon:9606
10139	RNU1-14P	RNA, U1 small nuclear 14, pseudogene	RNA, U1 small nuclear pseudogene 7|RNU1P7|U1P17		so:0000336	ncbitaxon:9606
1014	BCR	BCR activator of RhoGEF and GTPase	ALL|BCR, RhoGEF and GTPase activating protein|BCR1|CML|D22S11|D22S662|PHL|breakpoint cluster region		so:0001217	ncbitaxon:9606
10140	RNU1-15P	RNA, U1 small nuclear 15, pseudogene	RNA, U1 small nuclear pseudogene 8|RNU1P8|U1P11		so:0000336	ncbitaxon:9606
10142	RNU2-1	RNA, U2 small nuclear 1	U2		so:0001268	ncbitaxon:9606
10143	SNORD20	small nucleolar RNA, C/D box 20	RNA, U20 small nucleolar|RNU20|U20		so:0001267	ncbitaxon:9606
10144	SNORD21	small nucleolar RNA, C/D box 21	RNA, U21 small nucleolar|RNU21|U21		so:0001267	ncbitaxon:9606
10145	SNORD22	small nucleolar RNA, C/D box 22	RNA, U22 small nucleolar|RNU22|U22		so:0001267	ncbitaxon:9606
10146	SNORD24	small nucleolar RNA, C/D box 24	RNA, U24 small nucleolar|RNU24|U24		so:0001267	ncbitaxon:9606
10147	SNORD25	small nucleolar RNA, C/D box 25	RNA, U25 small nucleolar|RNU25|U25		so:0001267	ncbitaxon:9606
10148	SNORD26	small nucleolar RNA, C/D box 26	RNA, U26 small nucleolar|RNU26|U26		so:0001267	ncbitaxon:9606
10149	SNORD27	small nucleolar RNA, C/D box 27	RNA, U27 small nucleolar|RNU27|U27		so:0001267	ncbitaxon:9606
1015	BCRP2	BCR pseudogene 2	BCR-2|BCR2|BCRL2|breakpoint cluster region pseudogene 2|breakpoint cluster region-like 2		so:0000336	ncbitaxon:9606
10150	SNORD28	small nucleolar RNA, C/D box 28	RNA, U28 small nucleolar|RNU28|SNORD28A|U28		so:0001267	ncbitaxon:9606
10151	SNORD29	small nucleolar RNA, C/D box 29	RNA, U29 small nucleolar|RNU29|U29		so:0001267	ncbitaxon:9606
10152	RNU2-2	RNA, U2 small nuclear 2	RNA, U2 small nuclear 2, pseudogene|RNA, U2B small nuclear|RNU2-2P|RNU2B|U2		so:0001268	ncbitaxon:9606
10153	RNU2-3P	RNA, U2 small nuclear 3, pseudogene	RNA, U2 small nuclear pseudogene 1|RNU2P1|U2		so:0000336	ncbitaxon:9606
10154	RNU2-4P	RNA, U2 small nuclear 4, pseudogene	RNA, U2 small nuclear pseudogene 2|RNU2P2|U2|U2/7		so:0000336	ncbitaxon:9606
10155	RNU2-5P	RNA, U2 small nuclear 5, pseudogene	RNA, U2 small nuclear pseudogene 3|RNU2P3|U2|u2.7		so:0000336	ncbitaxon:9606
10157	SNORD30	small nucleolar RNA, C/D box 30	RNA, U30 small nucleolar|RNU30|U30		so:0001267	ncbitaxon:9606
10158	SNORD31	small nucleolar RNA, C/D box 31	RNA, U31 small nucleolar|RNU31|SNORD31A|U31		so:0001267	ncbitaxon:9606
10159	SNORD32A	small nucleolar RNA, C/D box 32A	RNA, U32 small nucleolar|RNU32|U32|U32A		so:0001267	ncbitaxon:9606
1016	BCRP3	BCR pseudogene 3	BCR3|BCRL3|BCRL6|breakpoint cluster region pseudogene 3|breakpoint cluster region-like 3|breakpoint cluster region-like 6		so:0000336	ncbitaxon:9606
10160	SNORD33	small nucleolar RNA, C/D box 33	RNA, U33 small nucleolar|RNU33|U33		so:0001267	ncbitaxon:9606
10161	SNORD34	small nucleolar RNA, C/D box 34	RNA, U34 small nucleolar|RNU34|U34		so:0001267	ncbitaxon:9606
10162	SNORD35A	small nucleolar RNA, C/D box 35A	RNA, U35 small nucleolar|RNU35|RNU35A|U35		so:0001267	ncbitaxon:9606
10163	SNORD36A	small nucleolar RNA, C/D box 36A	RNA, U36A small nucleolar|RNU36A|U36a		so:0001267	ncbitaxon:9606
10164	SNORD36B	small nucleolar RNA, C/D box 36B	RNA, U36B small nucleolar|RNU36B|U36b		so:0001267	ncbitaxon:9606
10165	SNORD36C	small nucleolar RNA, C/D box 36C	RNA, U36C small nucleolar|RNU36C|U36c		so:0001267	ncbitaxon:9606
10166	SNORD37	small nucleolar RNA, C/D box 37	RNA, U37 small nucleolar|RNU37|U37		so:0001267	ncbitaxon:9606
10168	SNORD3B-1	small nucleolar RNA, C/D box 3B-1	RNA, U3A1 small nucleolar, RNA, U3A1 small nucleolar|RNU3A1|U3 small nucleolar RNA B-1|U3 snoRNA B-1|U3a|U3b1|U3b2		so:0001267	ncbitaxon:9606
1017	BCRP4	BCR pseudogene 4	BCR-4|BCR4|BCRL4|breakpoint cluster region pseudogene 4|breakpoint cluster region-like 4		so:0000336	ncbitaxon:9606
10175	SNORD3P1	small nucleolar RNA, C/D box 3 pseudogene 1	RNA, U3 small nucleolar pseudogene 1|RNU3P1|U3		so:0000336	ncbitaxon:9606
10177	SNORD3P3	small nucleolar RNA, C/D box 3 pseudogene 3	RNA, U3 small nucleolar pseudogene 3|RNU3P3|U3|U3.5|u3.7		so:0000336	ncbitaxon:9606
10178	SNORD3P4	small nucleolar RNA, C/D box 3 pseudogene 4	RNA, U3 small nucleolar pseudogene 4|RNU3P4|U3|U3.6		so:0000336	ncbitaxon:9606
10179	SNORD41	small nucleolar RNA, C/D box 41	RNA, U41 small nuclear|RNU41|U41		so:0001267	ncbitaxon:9606
1018	BCRP5	BCR pseudogene 5	BCRL5|breakpoint cluster region pseudogene 5|breakpoint cluster region-like 5		so:0000336	ncbitaxon:9606
10180	SNORD42A	small nucleolar RNA, C/D box 42A	RNA, U42A small nuclear|RNU42A|U42		so:0001267	ncbitaxon:9606
10181	SNORD42B	small nucleolar RNA, C/D box 42B	RNA, U42B small nucleolar|RNU42B|U42B		so:0001267	ncbitaxon:9606
10182	SNORD43	small nucleolar RNA, C/D box 43	RNA, U43 small nuclear|RNU43|U43		so:0001267	ncbitaxon:9606
10183	SNORD44	small nucleolar RNA, C/D box 44	RNA, U44 small nuclear|RNU44|U44		so:0001267	ncbitaxon:9606
10184	SNORD45A	small nucleolar RNA, C/D box 45A	RNA, U45A small nuclear|RNU45A|U45a		so:0001267	ncbitaxon:9606
10185	SNORD45B	small nucleolar RNA, C/D box 45B	RNA, U45B small nuclear|RNU45B|U45b		so:0001267	ncbitaxon:9606
10186	SNORD46	small nucleolar RNA, C/D box 46	RNA, U40 small nuclear|RNA, U46 small nuclear|RNU40|RNU46|U40|U46		so:0001267	ncbitaxon:9606
10187	SNORD47	small nucleolar RNA, C/D box 47	RNA, U47 small nuclear|RNU47|U47		so:0001267	ncbitaxon:9606
10188	SNORD48	small nucleolar RNA, C/D box 48	RNA, U48 small nuclear|RNU48|U48		so:0001267	ncbitaxon:9606
10189	SNORD49A	small nucleolar RNA, C/D box 49A	RNA, U49 small nuclear|RNU49|U49|U49A		so:0001267	ncbitaxon:9606
10192	RNU4-1	RNA, U4 small nuclear 1	RNA, U4A small nuclear|RNA, U4B2 small nuclear|RNU4A|RNU4B2|U4|U4BL		so:0001268	ncbitaxon:9606
10193	RNU4-2	RNA, U4 small nuclear 2	RNA, U4 small nuclear 1B|RNA, U4B1 small nuclear|RNA, U4C small nuclear|RNU4-1B|RNU4B1|RNU4C|U4A|U4b|U4c		so:0001268	ncbitaxon:9606
10194	RNU4-7P	RNA, U4 small nuclear 7, pseudogene	RNA, U4 small nuclear pseudogene 1 (U4/7)|RNU4P1|U4|U4/7		so:0000336	ncbitaxon:9606
10195	RNU4-8P	RNA, U4 small nuclear 8, pseudogene	RNA, U4 small nuclear pseudogene 2 (U4/14)|RNU4P2|U4|U4/14		so:0000336	ncbitaxon:9606
10196	RNU4-3P	RNA, U4 small nuclear 3, pseudogene	RNA, U4 small nuclear pseudogene 3|RNU4P3|U4|U4/4		so:0000336	ncbitaxon:9606
10197	RNU4-4P	RNA, U4 small nuclear 4, pseudogene	RNA, U4 small nuclear pseudogene 4|RNU4P4|U4|U4/5		so:0000336	ncbitaxon:9606
10198	RNU4-5P	RNA, U4 small nuclear 5, pseudogene	RNA, U4 small nuclear pseudogene 5|RNU4P5|U4|U4/6		so:0000336	ncbitaxon:9606
10199	RNU4-6P	RNA, U4 small nuclear 6, pseudogene	RNA, U4 small nuclear pseudogene 6|RNU4P6|U4|U4/8		so:0000336	ncbitaxon:9606
102	CNNM1	cyclin and CBS domain divalent metal cation transport mediator 1	ACDP1|SLC70A1|cyclin M1		so:0001217	ncbitaxon:9606
1020	BCS1L	BCS1 ubiquinol-cytochrome c reductase complex chaperone	BC1 (ubiquinol-cytochrome c reductase) synthesis-like|BCS|BCS1 (yeast homolog)-like|BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone|BCS1-like (S. cerevisiae)|BCS1-like (yeast)|BJS|Bjornstad syndrome|GRACILE syndrome|Hs.6719|h-BCS		so:0001217	ncbitaxon:9606
10200	SNORD50A	small nucleolar RNA, C/D box 50A	RNA, U50 small nuclear|RNU50|U50		so:0001267	ncbitaxon:9606
10201	SNORD51	small nucleolar RNA, C/D box 51	RNA, U51 small nuclear|RNU51|U51		so:0001267	ncbitaxon:9606
10202	SNORD52	small nucleolar RNA, C/D box 52	RNA, U52 small nuclear|RNU52|U52		so:0001267	ncbitaxon:9606
10203	SNORD53	small nucleolar RNA, C/D box 53	RNA, U53 small nuclear|RNU53|SNORD53A|U53		so:0001267	ncbitaxon:9606
10204	SNORD54	small nucleolar RNA, C/D box 54	RNA, U54 small nuclear|RNU54|U54		so:0001267	ncbitaxon:9606
10205	SNORD55	small nucleolar RNA, C/D box 55	RNA, U39 small nucleolar|RNA, U55 small nuclear|RNU39|RNU55|SNORD39|U39|U55|small nucleolar RNA, C/D box 39		so:0001267	ncbitaxon:9606
10206	SNORD56	small nucleolar RNA, C/D box 56	RNA, U56 small nuclear|RNU56|U56		so:0001267	ncbitaxon:9606
10207	SNORD57	small nucleolar RNA, C/D box 57	RNA, U57 small nuclear|RNU57|U57		so:0001267	ncbitaxon:9606
10208	SNORD58A	small nucleolar RNA, C/D box 58A	RNA, U58A small nuclear|RNU58A|U58a		so:0001267	ncbitaxon:9606
10209	SNORD58B	small nucleolar RNA, C/D box 58B	RNA, U58B small nuclear|RNU58B|U58b		so:0001267	ncbitaxon:9606
