subject_id	subject_label	predicate_id	predicate_label	object_id	mapping_justification	license	subject_source	mapping_source
goldbook:08003	analytical chemistry	rdfs:seeAlso	see also	goldbook:08004	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08004	chemical analysis	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08005	additive matrix effect	rdfs:seeAlso	see also	goldbook:08008	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08006	analytical run	rdfs:seeAlso	see also	goldbook:08010	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08006	analytical run	rdfs:seeAlso	see also	goldbook:08040	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08006	analytical run	rdfs:seeAlso	see also	goldbook:08107	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08007	background indication	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08007	background indication	rdfs:seeAlso	see also	goldbook:08009	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08007	background indication	rdfs:seeAlso	see also	goldbook:08010	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08008	blank correction	rdfs:seeAlso	see also	goldbook:08009	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08008	blank correction	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08009	blank indication	rdfs:seeAlso	see also	goldbook:08010	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08010	blank material	rdfs:seeAlso	see also	goldbook:08004	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08010	blank material	rdfs:seeAlso	see also	goldbook:08008	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08010	blank material	rdfs:seeAlso	see also	goldbook:08009	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08010	blank material	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08010	blank material	rdfs:seeAlso	see also	goldbook:08030	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08010	blank material	rdfs:seeAlso	see also	goldbook:08047	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08010	blank material	rdfs:seeAlso	see also	goldbook:08049	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08011	calibration certificate	rdfs:seeAlso	see also	goldbook:08065	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08011	calibration certificate	rdfs:seeAlso	see also	goldbook:08091	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08012	calibration interval	rdfs:seeAlso	see also	goldbook:08122	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08013	certified property value	rdfs:seeAlso	see also	goldbook:08036	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08013	certified property value	rdfs:seeAlso	see also	goldbook:08117	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08015	consensus property value	rdfs:seeAlso	see also	goldbook:08013	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08015	consensus property value	rdfs:seeAlso	see also	goldbook:08091	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08015	consensus property value	rdfs:seeAlso	see also	goldbook:08093	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08015	consensus property value	rdfs:seeAlso	see also	goldbook:08095	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08015	consensus property value	rdfs:seeAlso	see also	goldbook:08118	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08015	consensus property value	rdfs:seeAlso	see also	goldbook:08130	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08016	conventional quantity value	rdfs:seeAlso	see also	goldbook:08015	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08016	conventional quantity value	rdfs:seeAlso	see also	goldbook:08057	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08016	conventional quantity value	rdfs:seeAlso	see also	goldbook:08081	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08017	critical value	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08017	critical value	rdfs:seeAlso	see also	goldbook:08061	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08018	determination	rdfs:seeAlso	see also	goldbook:08049	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08021	laboratory bias	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08021	laboratory bias	rdfs:seeAlso	see also	goldbook:08029	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08021	laboratory bias	rdfs:seeAlso	see also	goldbook:08041	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08021	laboratory bias	rdfs:seeAlso	see also	goldbook:08048	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08022	limit of quantification	rdfs:seeAlso	see also	goldbook:08010	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08022	limit of quantification	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08022	limit of quantification	rdfs:seeAlso	see also	goldbook:08040	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08022	limit of quantification	rdfs:seeAlso	see also	goldbook:08051	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08022	limit of quantification	rdfs:seeAlso	see also	goldbook:08073	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08022	limit of quantification	rdfs:seeAlso	see also	goldbook:08122	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08023	linearity of a measuring system	rdfs:seeAlso	see also	goldbook:08024	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08023	linearity of a measuring system	rdfs:seeAlso	see also	goldbook:08097	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08024	linearity of calibration	rdfs:seeAlso	see also	goldbook:08023	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08024	linearity of calibration	rdfs:seeAlso	see also	goldbook:08097	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08025	material homogeneity	rdfs:seeAlso	see also	goldbook:08034	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08025	material homogeneity	rdfs:seeAlso	see also	goldbook:08060	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08026	material recovery	rdfs:seeAlso	see also	goldbook:08039	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08027	material stability	rdfs:seeAlso	see also	goldbook:08069	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08028	measurement procedure	rdfs:seeAlso	see also	goldbook:08131	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08028	measurement procedure	rdfs:seeAlso	see also	goldbook:08133	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08029	measurement procedure bias	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08029	measurement procedure bias	rdfs:seeAlso	see also	goldbook:08021	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08029	measurement procedure bias	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08029	measurement procedure bias	rdfs:seeAlso	see also	goldbook:08041	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08029	measurement procedure bias	rdfs:seeAlso	see also	goldbook:08048	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08029	measurement procedure bias	rdfs:seeAlso	see also	goldbook:08097	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08030	measurement procedure with standard addition	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08030	measurement procedure with standard addition	rdfs:seeAlso	see also	goldbook:08035	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08032	metrological compatibility of measurement results	rdfs:seeAlso	see also	goldbook:08033	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08032	metrological compatibility of measurement results	rdfs:seeAlso	see also	goldbook:08081	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08033	metrological equivalence of measurement results	rdfs:seeAlso	see also	goldbook:08032	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08034	minimum sample size	rdfs:seeAlso	see also	goldbook:08004	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08034	minimum sample size	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08034	minimum sample size	rdfs:seeAlso	see also	goldbook:08094	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08034	minimum sample size	rdfs:seeAlso	see also	goldbook:08117	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08035	multiplicative matrix effect	rdfs:seeAlso	see also	goldbook:08030	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08036	non-certified property value	rdfs:seeAlso	see also	goldbook:08117	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08036	non-certified property value	rdfs:seeAlso	see also	goldbook:08120	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08038	property value assignment	rdfs:seeAlso	see also	goldbook:08018	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08038	property value assignment	rdfs:seeAlso	see also	goldbook:08057	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08010	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08026	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08029	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08030	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08047	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08050	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08039	recovered quantity value ratio	rdfs:seeAlso	see also	goldbook:08097	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08040	repeatability condition of measurement	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08040	repeatability condition of measurement	rdfs:seeAlso	see also	goldbook:08006	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08040	repeatability condition of measurement	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08041	run bias	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08041	run bias	rdfs:seeAlso	see also	goldbook:08006	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08041	run bias	rdfs:seeAlso	see also	goldbook:08021	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08041	run bias	rdfs:seeAlso	see also	goldbook:08029	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08041	run bias	rdfs:seeAlso	see also	goldbook:08048	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08042	sample pre-treatment	rdfs:seeAlso	see also	goldbook:08004	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08042	sample pre-treatment	rdfs:seeAlso	see also	goldbook:08027	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08046	shelf life	rdfs:seeAlso	see also	goldbook:08027	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08046	shelf life	rdfs:seeAlso	see also	goldbook:08117	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08046	shelf life	rdfs:seeAlso	see also	goldbook:08120	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08047	spike	rdfs:seeAlso	see also	goldbook:08039	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08049	testing	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08049	testing	rdfs:seeAlso	see also	goldbook:08018	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08049	testing	rdfs:seeAlso	see also	goldbook:08067	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08049	testing	rdfs:seeAlso	see also	goldbook:08080	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08051	working interval	rdfs:seeAlso	see also	goldbook:08022	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08051	working interval	rdfs:seeAlso	see also	goldbook:08023	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08052	acceptance interval	rdfs:seeAlso	see also	goldbook:08053	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08052	acceptance interval	rdfs:seeAlso	see also	goldbook:08072	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08052	acceptance interval	rdfs:seeAlso	see also	goldbook:08121	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08053	acceptance limit	rdfs:seeAlso	see also	goldbook:08052	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08053	acceptance limit	rdfs:seeAlso	see also	goldbook:08066	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08053	acceptance limit	rdfs:seeAlso	see also	goldbook:08067	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08053	acceptance limit	rdfs:seeAlso	see also	goldbook:08129	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08049	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08065	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08067	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08080	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08081	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08054	accreditation of a laboratory	rdfs:seeAlso	see also	goldbook:08104	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08055	analytical selectivity	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08056	assessor	rdfs:seeAlso	see also	goldbook:08065	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08057	assigned value	rdfs:seeAlso	see also	goldbook:08038	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08057	assigned value	rdfs:seeAlso	see also	goldbook:08104	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08058	audit	rdfs:seeAlso	see also	goldbook:08018	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08058	audit	rdfs:seeAlso	see also	goldbook:08063	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08058	audit	rdfs:seeAlso	see also	goldbook:08091	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08059	candidate certified reference material	rdfs:seeAlso	see also	goldbook:08118	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08060	candidate reference material	rdfs:seeAlso	see also	goldbook:08073	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08061	capability	rdfs:seeAlso	see also	goldbook:08122	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08062	cause-and-effect diagram	rdfs:seeAlso	see also	goldbook:08003	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08063	certification	rdfs:seeAlso	see also	goldbook:08067	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08064	commutability of a reference material	rdfs:seeAlso	see also	goldbook:08028	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08066	conformance probability	rdfs:seeAlso	see also	goldbook:08122	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08067	conformity assessment	rdfs:seeAlso	see also	goldbook:08052	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08067	conformity assessment	rdfs:seeAlso	see also	goldbook:08058	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08067	conformity assessment	rdfs:seeAlso	see also	goldbook:08063	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08067	conformity assessment	rdfs:seeAlso	see also	goldbook:08072	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
goldbook:08067	conformity assessment	rdfs:seeAlso	see also	goldbook:08076	semapv:UnspecifiedMatching	https://bioregistry.io/spdx:CC-BY-SA-4.0	bioregistry:goldbook	bioregistry:goldbook
