identifier	name	definition	synonyms	alts	parents	species
11842	kainic acid	Natural amino acid produced by some seaweeds that activates a subclass of glutamate receptors ('kainate receptors') to produce excitotoxicity.	(2S,3S,4S)-3-(carboxymethyl)-4-(prop-1-en-2-yl)pyrrolidine-2-carboxylic acid			
11843	kindling	Increase of epileptogenic activities as a result of repeated, longer-lasting subthreshold brain stimulation, e.g., with electrical stimuli.				
11844	lacrimation	Secretion and discharge of tears.				
11845	Lanthony D-15 color test	Test of color vision using 15 distinct color chips with low color saturation that have to be arranged in a correct order.	Lanthony D-15 desaturated hue panel			
11846	latent	Not yet manifest; dormant but potentially discernible.				
11847	lathyrism	Disease characterised by spastic paralysis of the legs and lower part of the body, pain, hyperesthesia, and paresthesia.	grass pea poisoning			
11848	lethargy	Relatively mild impairment of consciousness resulting in reduced alertness and awareness.				
11849	levarterenol	Levorotatory isomer of norepinephrine, having greater pressor activity than the natural dextrorotatory isomer.	2-diol|4-[(1S)-2-amino-1-hydroxyethyl]benzene-1|S-noradrenaline			
11850	libido	Conscious or unconscious sexual desire; passionate interest in life force.				
11851	ligand-gated ion channel	Ion channel that opens upon binding an activating ligand.				
11852	limbic system	Collection of interconnected neurons lying underneath the cerebrum on either side of the thalamus, related more by anatomical location than as a single functional entity.				
11853	lipoma	Benign tumor of the adipose tissue, often visible under the skin.				
11854	lobe	One of the four main regions of the cerebral cortex.				
11855	lower motor neuron	Neuron that receives impulses from an upper motor neuron and whose axons innervate the skeletal muscles.				
11856	lumbar spine	Portion of the vertebral column of the lower back between the thoracic spine and sacrum, in humans consisting of five vertebrae designated L1 to L5.				
11857	magnetic resonance spectroscopy	Noninvasive method based on nuclear spin alignment that allows localization of levels and measurement of kinetics of an injected labeled substances in living tissue.				
11858	manganism	Condition of manganese poisoning, usually after chronic inhalation exposure to manganese fumes.				
11859	maze	Labyrinthine system, in which the ability of an animal (usually a rodent) to find a direct route from a starting point to a specific location is observed.				
11860	medulloblastoma	Highly malignant, invasive brain tumor of embryonal origin, arising in the posterior fossa, usually from the cerebellum.				
11861	membrane polarization	Occurrence of a potential difference across a biological membrane.				
11862	meninges	Plural of meninx.				
11863	meningioma	Firm, often vascular, tumor arising from the meninges of the brain or spinal cord.				
11864	meningitis	Inflammation or infection of the meninges.				
11865	meningoencephalitis	Inflammation of the brain and meninges.	cerebromeningitis|encephalomeningitis			
11866	meningoencephalocele	Protrusion of both the meninges and brain tissue through a defect in the skull.				
11867	mental retardation	Formerly used term to describe intellectual disability.				
11868	mentation	Mental activity, conscious or unconscious, but especially referring to thinking and reasoning.				
11869	<em>N</em>-methyl-D-aspartate	Excitotoxic non-essential amino acid used experimentally to identify a specific subset of glutamatereceptors.	NMDA			
11870	<em>N</em>-methyl-D-aspartate-type glutamate receptor	One of the various types of receptors of the neurotransmitterglutamate.	NMDA-type glutamate receptor			
11871	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	Synthetic substance causing parkinsonism.	MPTP			
11872	microglial cell	Small glial cell; resident macrophage derived as a mononuclear phagocyte that populates the brain in early development.				
11873	microgliosis	Morphological response of microglia to injury, characterized by hypertrophy and amoeboid morphology.				
11874	migraine	Recurrent syndrome usually characterized by unilateral head pain accompanied by symptoms including nausea and vomiting, vertigo, photophobia and other visual phenomena.				
11875	migrainous infarction	Stroke that occurs in connection with a migraine attack.				
11876	Minnesota multiphasic personality inventory	Questionnaire type of psychological test for ages 18 and older. The RF version has 338 true–false statements with seven validity and ten personality scales that may be used in either an individual or group format.	MMPI|MMPI-2-RF			
11877	miosis	Abnormal contraction of the pupil of the eye to less than \(\pu{2 mm}\).				
11878	misfolded protein	Protein that has the same amino acid sequence as the normal, functional protein but exhibits a deviant tertiary structure and lacks normal function.				
11879	mitochondrial membrane potential	Membrane potential across the inner membrane of the mitochondrion generated by the electron transport chain.	Δψm			
11880	mixed neuropathy	Dysfunction or degeneration of both motor and sensory nerves.				
11881	Monro–Kellie hypothesis	Hypothesis that the intracranial volume is unchangeable and therefore a constant intracranial pressure requires that the sum of the volumes of the three compartments blood, brain tissue and cerebrospinal fluid remains constant.	Monro doctrine|Monro–Kellie doctrine			
11882	morphine	The major phenanthrene alkaloid of opium, used as an analgesic, sedative, and anxiolytic.	(5α,6α)-7,8-didehydro-4,5-epoxy-17-methylmorphinan-3,6-diol			
11883	motor activity	Physical activity and performance of an animal.				
11884	motor coordination	Cooperation of the motor neurons and the involved muscles to perform a body movement precisely according to spatiotemporal requirements.				
11885	motor cortex	Region of the cerebral cortex, located primarily in the frontal lobe, involved in coordinating motor activity.				
11886	motor endplate	Complex structure by which the axon of a motor neuron establishes synaptic contact with a skeletal muscle fiber.				
11887	motor neuron	Nerve cell in the spinal cord having an axon that leaves the central nervous system to establish a functional connection with an effector (muscle or glandular) tissue.				
11888	motor neuron disease	Generic term for a heterogeneous group of disorders, all affecting motor neurons in the brain, spinal cord, or both.	MND			
11889	motor system	Part of the central nervous system responsible for control of movement, consisting of the pyramidal system controlling voluntary movement and the extrapyramidal system coordinating involuntary movement.				
11890	multiple chemical sensitivity	Intolerance condition attributed to extreme sensitivity of individuals to various environmental chemicals, found in air, food, water, building materials, or fabrics.	MCS|environmental illness|idiopathic environmental intolerance			
11891	multiple sclerosis	Common demyelinating (see demyelination) disorder of the central nervous system, causing patches of sclerosis (plaques) in the brain and spinal cord.	MS			
11892	muscarinic	Referring to agents that stimulate the postganglionicparasympatheticreceptor, named after the prototypical mushroom alkaloid, muscarine [2,5-anhydro-1,4,6-trideoxy-6-(trimethylammonio)-D-ribo-hexitol].				
11893	muscarinic receptor	One of the two main classes of acetylcholine receptors that responds to muscarinic agents.				
11894	muscle spindle	Sensory organ in the body of a striated muscle containing afferent and efferentnerve fibers that detect passive muscle stretch and convey information to the central nervous system to cause reflex resistance to this stretch.	neuromuscular spindle			
11895	mydriasis	Dilation of the pupil.				
11896	myelin	Electrically insulating lipoprotein layers that are produced by glial cells and surround the axons of the neurons.				
11897	myelin basic protein	Major component of myelin, that helps organizing the correct assembly of the lipids and proteins in myelin sheets.				
11898	myelin-associated glycoprotein	Transmembrane glycoprotein that plays an important role in the interaction between axons and myelin and affects myelination during nerve regeneration.				
11899	myelin sheath	Concentric layers of myelin surrounding the axons of some neurons.				
11900	myelogram	X-ray of the spinal canal following injection of a contrast material into the surrounding cerebrospinal fluid spaces.				
11901	myelomeningocele	Protrusion of the spinal cord and its coverings through a defect in the vertebral column.				
11902	myelopathy	Any functional or pathologic disturbance in the spinal cord. Disorder of the myelopoietic tissues of the bone marrow.				
11903	myopathy	Any disease of muscle.				
11904	myotonia	Prolonged contraction or delayed relaxation of a muscle after mechanical or brief electrical stimulation.				
11905	NG2 cell	Glial cell of the central nervous system, distinct from an oligodendrocyte or astrocyte, that may serve as a precursor of oligodendrocytes, and that takes its name from expression of proteoglycan NG2.	polydendrocyte			
11906	narcosis	Nonspecific, reversible depression of central nervous system function, marked by stupor or unconsciousness.				
11907	narcotic	Nonspecific usage – an agent that produces insensibility or stupor. Specific usage – any natural or synthetic substance that has morphine-like actions.				
11908	neocortex	Outer layer of the cerebral cortex that supports higher brain functions, especially cognitive function and language in humans.				
11909	nerve	Ensheathed bundle of nerve fibers that conveys information between the central nervous system and other regions of the body.				
11910	nerve conduction study	Measure of the functional integrity of a nerve with a stimulating electrode, placed on the skin over the nerve, and a more distal recording electrode, to determine the velocity of the impulse that passes along the nerve between the electrodes.				
11911	nerve conduction velocity	Rate of progression of a nerve impulse in a peripheral nerve or in its largest component nerve fibers.				
11912	nerve fiber	Axon with its surrounding myelin sheath.				
11913	nerve gas	Volatile chemical with neurotoxic features intended for use in warfare to disable or kill the organism rapidly after inhalation or skin contact, and classified as a prohibited weapon of mass destruction by The Chemical Weapons Convention (CWC).	nerve agent			
11914	nerve growth factor	One of a family of proteins known as neurotropins that function as signaling molecules to induce axon growth, branching, elongation and survival of neurons.	NGF			
11915	nerve root	Proximal end of a spinal nerve nearest its attachment to the spinal cord.				
11916	nervous system	The entire neuronal apparatus, composed of both the central nervous system and the peripheral nervous system.				
11917	neural activity	Metabolic and electrical activity of neurons.				
11918	neuralgia	Paroxysmal pain extending along the course of one or more nerves.				
11919	neural network	A functionally interconnected set of neurons, generally in the central nervous system.	neuronal network			
11920	neural stem cell	Multipotent cell, with mitotic potential, that may serve as a precursor for neuroprogenitor cells.				
11921	neurectomy	Excision of a nerve or part of a nerve.				
11922	neurite	Outgrowth or projection of either an axon or a dendrite from the neuron cell body that is the structural basis of the neural network.				
11923	neurite outgrowth	Phenomenon in which neurons tend to send out neurites to make contact with other nerve cells.				
11924	neuritis	Inflammation of a nerve.				
11925	neurobehavior core test battery	A set of seven tests, recommended by the World Health Organization (WHO) in 1983, to detect neurotoxicity in human populations	NCTB			
11926	neurodegenerative disease	Disease of the brain and (or) peripheral nervous system with progressive loss of neuronal function, accompanied by changes in morphology and subcellular organization of the nervous system.				
11927	neurodevelopmental toxicity	Adverse effect of a substance that disrupts developmental processes of the nervous system. Toxicity in which the developing nervous system shows heightened sensitivity compared with the adult nervous system.				
11928	neurofibril	Part of a filamentous structure found in the cell body, axons, dendrites, and sometimes synaptic endings of neurons, consisting of bundles of neurofilaments and neurotubules.				
11929	neurofibrillary tangle	Intracellular accumulation of aggregates of hyperphosphorylated tau protein or paired helical filaments consisting of the tau protein, a microtubule-associated protein that normally stabilizes the cytoskeleton.				
11930	neurofibroma	Tumor of the peripheral nervous system representing an abnormal collection of Schwann cells and connective tissue.				
11931	neurofilament	Class of intermediate filament of the neuronal cytoskeleton, providing support for the axon and dendrites.				
11932	neurogenesis	Formation of nerve cells or of the nervous system.				
11933	neurogenic	Originating in, starting from, or caused by, the nervous system or nerve impulses. Relating to neurogenesis.				
11934	neurogenic shock	Condition of decreased blood pressure, slow heart rate and insufficient perfusion of the body with blood, caused by loss of autonomic control following acute trauma to the brain or spinal cord.				
11935	neuroimaging	Process of producing images of the structure or activity of the brain or other parts of the nervous system.				
11936	neuroinflammation	Complex series of local immune responses within the nervous system to deal with a threat to the neural environment from infection, injury, or trauma.				
11937	neuroleptic	Any of a class of psychotropic drugs used to treat psychosis, particularly schizophrenia.				
11938	neurolysis	Breakdown of nervous tissue from disease or injury. Therapeutic destruction of a nerve or nerves to treat intractable pain. Surgical freeing of a nerve from adhesions of the neural sheath.				
11939	neuroma	Tumor made up largely of nerve cells.				
11940	neuronopathy	Disorder involving destruction of the cell bodies of neurons.				
11941	neuron-specific enolase	Enzyme of glucose metabolism, normally found in nervous tissue, that catalyzes the dehydration of 2-phosphoglycerate.				
11942	neuropathological examination	Application of gross and histopathologic methods to study toxic changes in the morphology and histology of the nervous tissues and the brain.				
11943	neuropathy	Pathological change in the peripheral nervous system.				
11944	neuropathy target esterase	Enzyme that is phosphorylated by organophosphate compounds and is believed to be involved in the delayed neuropathy of organophosphates.	NTE|neurotoxic esterase			
11945	neuroprogenitor cell	Precursor cell that is capable of differentiating into specific cell types of the nervous system.				
11946	neuroprotective	Agent or property of an agent that protects neurons from damage and (or) from the process of aging or degeneration of the brain.				
11947	neuropsychological testing	Assessment, under standardized conditions, of an individual’s brain function as it impacts upon cognitive function, thought processes, behavior and personality.				
11948	neurotoxic	Poisonous to structures and (or) functions of the brain and nerves.				
11949	neurotoxicant	Substance that can produce functional or structural damage to the nervous system.				
11950	neurotoxicology	Discipline applying principles of both neuroscience and toxicology to study the ability of certain substances to alter nervous system structure or function.				
11951	neurotoxic shellfish poisoning	Toxic shellfish poisoning characterized by nausea, vomiting, and mild neurological symptoms such as dysarthria, paresthesia, ataxia, and vertigo caused by ingestion of shellfish (specifically, bivalve molluscs) contaminated with the polyether brevetoxin and its derivatives produced by the dinoflagellate Karenia brevis.	NSP			
11952	neurotoxin	Any substance that has the potential to damage the nervous system.				
11953	neurotransmission	Process by which a presynaptic cell, upon excitation, releases a specific agent (a neurotransmitter) that crosses the synapse to stimulate or inhibit the postsynaptic cell.				
11954	retrograde neurotransmission	Neurotransmission wherein a neurotransmitter is sent from the postsynaptic to the presynaptic membrane in order to modify a signal.				
11955	neurotransmitter	Biochemical that is released upon excitation from a presynaptic membrane, crosses the synaptic space and binds to a receptor on the postsynaptic membrane, where it induces a signal that may be either stimulatory or inhibitory.				
11956	neurotropic	Having an affinity for nerve cells or tissues of the nervous system.	neurotrophic			
11957	neurotubule	Microtubule found in neurons.				
11958	neurovascular	Relating to both the nervous system and the vascular system. Relating to the vasomotor nerves that supply the walls of the blood vessels.				
11959	nicotinic	Referring to a substance or effect that mimics acetylcholine at the neuromuscular junction, at autonomic ganglia and at other locations in the brain.				
11960	nicotinic receptor	One of the two main classes of acetylcholine receptors, ligand-gated ion channels that open upon binding nicotine as well as acetylcholine.				
11961	nine-hole box test	Behavioral test based on the five-choice serial reaction time task, which allows the study of attention based on a test animal learning from which hole (typically one of five open holes in an arc of nine) a visual (light) cue was given, with a food pellet reward for nose-poking the correct hole.	5–9 hole attention box test			
11962	Nissl body	Granular structure consisting of rough endoplasmic reticulum, found in neurons.	Nissl granule|Nissl substance			
11963	nociception	Physiological response to harmful stimuli by specialized nerve endings that transmit a signal perceived as pain by the brain.				
11964	node of Ranvier	Short interval in the myelin sheath of a nerve fiber where the axon is invested only by scant cytoplasmic processes of the neighboring Schwann cells or, in the central nervous system, of oligodendroglia cells.				
11966	nose-poke test	Test allowing study of attention deficit based on noting the success of a test animal in gaining a food pellet reward for nosing the correct hole in a box.				
11967	numbness	Imprecise term for absent or reduced touch perception, as well as paresthesia.				
11968	nystagmus	Involuntary rhythmic oscillation of the eyeballs.				
11969	occipital lobe	One of the four major lobes of each cerebral hemisphere, situated within the occiput, containing most of the neural apparatus of visual processing.				
11970	olfaction	Detection of odors.				
11971	oligodendrocyte	Type of glial cell that produces the myelin sheath in the central nervous system.	oligodendroglial cell			
11972	oligodendroglioma	Glioma arising from the oligodendrocytes.				
11973	open field test	Procedure to observe changes in motor activity and rearing, in which a rodent is placed on a surface and distance and patterns of movement are recorded.				
11974	opiate receptor	One of a group of G-protein-coupled receptors that bind morphine and endogenous substances that have morphine-like effects.				
11975	opioid	Synthetic narcotic having properties consistent with binding to opiate receptors, but not derived from opium.				
11976	opium	Extract of the opium poppy, Papaver somniferum, containing morphine as a major psychoactive component.	Papaver somniferum			
11977	organoleptic	Relating to perception by a sensory organ. Involving the use of sensory organs, e.g., organoleptic tests.				
11978	organometallic compound	Compound having covalent bonds between one or more metal atoms and one or more carbon atoms of an organyl group.				
11979	organophosphate	Organic ester of phosphoric acid.				
11980	organophosphate-induced delayed neuropathy	Disorder, typically with symptoms of pain and weakness in the extremities, resulting from neuronal death associated with organophosphate poisoning (either chronic or a late effect of acute poisoning).	OPIDN			
11981	osmophobia	Morbid fear of odors.	olfactophobia			
11982	oxidative stress	Adverse effects occurring when the generation of reactive oxygen species (ROS) in a system exceeds the system’s ability to neutralize and eliminate them; excess ROS can damage a cell’s lipids, protein, and DNA.				
11983	pain	Conscious awareness of an unpleasant sensation mediated by nerve conduction of a stimulus from a site of tissue injury to the brain. Note 1: Chemical mediators of pain include histamine, bradykinins, and prostaglandins. Note 2: The sensation may occur or persist when the injured tissue is no longer present, as in phantom pain. Sensation one feels when hurt in body or mind.				
11984	neuropathic pain	Pain initiated by nerve injury, not mediated by nociception.	neuropathic pain			
11985	phantom pain	Sensation that an amputated limb is still present, often associated with pain.	phantom limb pain			
11986	paired helical filament	Describing the aggregation of hyperphosphorylated tau protein into neurofibrillary tangles.	PHF			
11987	palpitation	Unduly rapid or throbbing heartbeat that is noted by a patient; it may be regular or irregular. Undue awareness by a patient of a heartbeat that is otherwise normal.				
11988	papilledema	Edema of the region of the head of the optic nerve in the retina (the optic disc).				
11989	paralysis	Total or partial loss of motor function.				
11990	paralytic shellfish poisoning	Illness that is a consequence of consumption of bivalve molluscs such as mussels, oysters, and clams that have ingested large quantities of microalgae containing saxitoxin or its derivatives.	PSP			
11991	paraoxonase	Any of several related enzymes that hydrolyze aryl esters and lactones, notably organophosphate pesticides including the acetylcholinesterase inhibitor, paraoxon.				
11992	paraplegia	Paralysis of both lower limbs.				
11993	parasympathetic nervous system	Division of the autonomic nervous system involved in stimulating digestive secretions, slowing heart rate, constricting the pupils of the eyes, and dilating blood vessels.				
11994	parasympathomimetic	n., Substance that produces effects resembling those of impulses transmitted by the postganglionic fibers of the parasympathetic nervous system. adj., Producing effects resembling those of impulses transmitted by the postganglionic fibers of the parasympathetic nervous system.	cholinomimetic			
11995	paresis	Slight or incomplete paralysis.				
11996	paresthesia	Abnormal or unexplained tingling, pricking, or burning sensation on the skin.	paraesthesia			
11997	parietal lobe	One of the four major lobes of each cerebral hemisphere situated between the frontal and occipital lobes, above the temporal lobe.				
11998	Parkinson disease	Degenerative disorder of the central nervous system resulting from decreased production of the neurotransmitterdopamine in the basal ganglia (notably the substantia nigra).	idiopathic parkinsonism|primary parkinsonism			
11999	secondary parkinsonism	Neurological syndrome resembling Parkinson disease and often resulting from decreased dopamine production as a consequence of neurodegenerative changes in the substantia nigra.				
12000	passive avoidance test	Fear-motivated test in which rodents learn to avoid an otherwise preferred environment in which they are exposed to an aversive stimulus.				
12001	paw-reaching test	Test used to reveal motor deficits, usually of central origin, exhibited on the contralateral side by reduced ability of a test animal to extend the forelimb.	staircase test			
12002	PC-12 cell	Cell of an established line originally derived from a pheochromocytoma of the rat adrenal medulla.				
12003	peripheral nervous system	One of the two major divisions of the nervous system, made up of the nerves and ganglia lying outside the brain and spinal cord that transmit sensory and motor signals to and from the central nervous system.	PNS			
12004	peripheral neuropathy	Neuropathy affecting nerves of the peripheral nervous system.				
12005	peristalsis	Progression of a wave of smooth muscle contraction followed by relaxation along the length of a muscular tube.				
12006	pheochromocytoma	Tumor of the chromaffin cells of the adrenal medulla that results in excessive secretion of norepinephrine and other catecholamines.				
12007	phonophobia	Abnormal fear of loud sound, or occasionally of voices.				
12008	photophobia	Abnormal visual intolerance of light.				
12009	photoreceptor cell	Specialized neuron found in the retina, involved in detecting light and transducing the signals of vision				
12010	pia	Innermost of three membranous layers, together composing the meninges, that surrounds and adheres to the brain and spinal cord.	pia mater			
12011	plexus	Network of interconnecting nerves, blood vessels or lymphatic vessels.				
12012	pneumotaxic center	Neural network in the brainstem involved in regulating respiration.	pontine respiratory group			
12013	polyneuritis	Inflammation of several peripheral nerves simultaneously.				
12014	polyneuropathy	Neuropathy (distal axonopathy) of the peripheral nervous system, often affecting the extremities in a bilateral distribution, and characterized by numbness, tingling, and paresthesia.				
12015	posterior fossa	Pocket in the back of the skull that accommodates the cerebellum and the midbrain.				
12016	postsynaptic	Event or structure at the distal side of a synaptic cleft.				
12017	long-term potentiation	Potentiation lasting up to several months.				
12018	presynaptic	Event or structure at the proximal (transmitting) side of a synaptic cleft.				
12019	prodromal stage	Phase before the onset of full-blown disease.				
12020	prodrome	Symptom(s) heralding impending onset of a disease.				
12021	profile of mood state test	Procedure in which a test subject is asked to indicate his/her mood during the past week, by quickly marking specified emotional words on a scale between 'not at all' and 'extremely.'	POMS|POMS test			
12022	proprioception	Sense of the movement or position of the body independent of vision.				
12023	proprioceptor	Sensory organ in a muscle, tendon or joint capsule that senses position or state of contraction.				
12024	pseudobulbar affect	Involuntary emotional outburst (typically crying or laughing).	PBA			
12025	pseudomeningocele	Part of the cerebrospinal fluid that, in contrast to a meningocele, is not surrounded by dura.				
12026	pseudotumor cerebri	Disorder with increased intracranial pressure, cerebral edema, and frequently papilledema, symptoms that resemble the effects of a tumor but without the occurrence of one.	idiopathic intracranial hypertension			
12027	psychoactive	Having the ability to alter mood, behavior, cognitive function or mental state.				
12028	psychoneuroimmunology	Study of links between the brain and the immune system, recognizing an interaction between psychological states and the outcome of immune responses to disease.	PNI			
12029	psychosis	Disordered thought processes that may include changes in cognitive function, perception, belief, behavior and personality; altered awareness of reality.				
12030	organic psychosis	Psychosis with a known physical (anatomic, disease-related or toxic) cause.	organic brain syndrome			
12031	psychotropic	Capable of affecting the mind, emotions and behavior.				
12032	puffer fish	Marine fish of the order Tetraodontiformes and family Tetraodontidae.				
12033	Purkinje cell	Large neuron forming part of a layer of cells in the cerebellum.				
12034	pursuit aiming test	Procedure in which a subject is instructed to place a dot in defined sites (such as a number of circles), as quickly as possible.				
12035	putamen	Part of the basal ganglia that plays a role in coordinating movement and learning.				
12036	pyknosis	Clumping of nuclear chromatin and shrinkage of the cell nucleus during cell degeneration.				
12037	pyramidal cell	Large neuron of the cerebral cortex having a triangular cell body in histological section with several dendrites at the base and one large apical axon.				
12038	pyrethroid	Synthetic molecule with structural similarity to the natural pyrethrins found in plants of the genus Chrysanthemum.				
12039	quadriplegia	Paralysis of both upper and both lower limbs.				
12040	radial arm maze	Apparatus with a central platform and equidistant arms (usually eight), at the end of which is a reward (e.g., a food pellet).				
12041	radiculitis	Inflammation of the spinal nerve roots leading to pain and hyperesthesia radiating along the nerve.				
12042	rearing	Of a rodent or other animal raising itself on its hind legs.				
12043	rebound	Reappearance of original symptom(s), often exacerbated, following cessation of treatment.				
12044	reflex	Involuntary reaction in response to a stimulus applied to the periphery following its transmission to the nervous centers in the brain or spinal cord.				
12045	reflex sympathetic dystrophy	Diffuse persistent pain usually in an extremity.	RSD			
12046	reinforcement	Use of a stimulus in operant conditioning to increase the likelihood that a particular behavior will occur.				
12047	relaxant	Agent that reduces muscle tension.				
12048	reperfusion	Restoration of the blood supply to an organ or tissue following a period of ischemia.				
12049	repolarization	Returning of a cell’s membrane potential to its resting potential following depolarization.				
12050	resolution phase	Return to a sexually unexcited state following orgasm.				
12051	resting potential	Baseline membrane potential.				
12052	retrograde axonal transport	Transport of material from the nerve ending back to the cell body.				
12053	reuptake	Transporter-dependent resequestration of a neurotransmitter by a presynapticneuron, terminating synaptic transmission.				
12054	Rey–Osterrieth complex figure test	Procedure in which the test subject first copies a complicated drawing and then is asked to draw it from memory.	ROCF Test			
12055	righting reflex	Reflex that restores the correct orientation of the body when taken out of the upright position.				
12056	righting test	Experimental measurement of an animal’s (usually a rodent’s) ability to land in an upright position at the end of a fall.	aerial righting test			
12057	surface righting test	Test animal is placed on its back and the time to retain an uprate position with four paws in contact with the surface is measured.				
12058	rotarod test	Experimental observation of an animal’s (usually a rodent’s) ability to stay on a rotating rod without falling off.				
12059	saccadic eye movement	Rapid or jerky movement of the eyes from one line of sight to another, as in reading or correction of a jerky nystagmus.				
12060	Saint Anthony fire	Referring to inflammatory conditions of the skin such as erysipelas.				
12061	Santa Ana dexterity test	Procedure in which a test subject stands in front of a plate with 48 square holes and an equal number of fitted pegs, each having a cylindrical upper part and square base, and is asked to fit the pegs into the holes as quickly as possible by turning them 180 degrees, first with one hand and in a subsequent trial with the other hand.				
12062	schedule-controlled operant behaviour	Experimental procedure in which operant behavior is assessed following a conditioning stimulus delivered at a pre-determined duration and frequency ('schedule of reinforcement'), thus allowing comparison of the effects of magnitude, frequency and duration of the stimulus.	SCOB			
12063	schedule of reinforcement	Frequency, duration, dose, and (or) intensity of a conditioning stimulus.				
12064	Schwann cell	Glial cell in the peripheral nervous system that produces myelin for the axons of the peripheral nerves.				
12065	sclerosis	Hardening of an organ or tissue, especially that due to excessive growth of fibrous tissue.				
12066	Scombroid poisoning	Constellation of symptoms resembling an allergic reaction, caused by eating the meat of decaying fish that has high levels of histamine (in this context sometimes referred to as scombrotoxin).				
12067	sedative	Substance that exerts a soothing or tranquillizing effect, or describing the effect itself.				
12068	selective serotonin reuptake inhibitor	Drug in a subclass of substances that interfere with the resequestration of serotonin by the presynaptic membrane.	SSRI			
12069	senility	Characteristics typically associated with old age, especially relating to memory loss and other mental impairment.				
12070	sensory neuron	Nerve cell specialized for detecting and transducing signals from external or somatic stimuli.				
12071	serotoninergic	Relating to a nerve that releases or responds to serotonin as a neurotransmitter.				
12072	shellfish poisoning	Illness associated with consumption of seafood contaminated with toxins.				
12073	shunt	n. Fistula or prosthetic device that diverts fluid from one system to another. vb. To bypass or divert.				
12074	sick building syndrome	Health effects or loss of a sense of well-being associated, by those who experience it, with time spent in a certain building or room.				
12075	silver staining	Method for visualization of macromolecules such as nucleic acids and proteins, typically in electrophoretic gels or formalin-fixed histological sections, based on the reduction of silver salts to metallic silver or formation of crystalline silver compounds.				
12076	simple reaction time test	Procedure to assess psychomotor speed in which a test subject is presented at irregular intervals with a visual stimulus, such as a coloured dot on a screen, and is asked to press a button immediately after noticing the stimulus.				
12077	SLUDDE	Acronym for the constellation of signs salivation, lacrymation, urination, defecation, dyspnea/gastrointestinal upset, and emesis.	SLUDGE			
12078	social interaction test	Behavioral test wherein a rodent stranger is placed in the cage of a domestic rodent and intensities and duration of interactions (e.g., sniffing, aggression, avoidance) between the socially unacquainted animals are observed.				
12079	soporific	Substance producing sleep.				
12080	spasm	Sudden involuntary contraction of one or more muscles; includes cramps and contractures.				
12081	spasmolytic	Agent that relieves smooth muscle spasms.				
12082	spastic	Relating to spasticity.				
12083	spasticity	Increased muscle tone at rest, characterized by resistance to passive stretch.				
12084	sphingolipid	Member of a class of lipids containing the aliphatic amino alcohol sphingosine, or related structures, thus including ceramide.				
12085	sphingomyelin	One of a family of phospholipids found especially in the central nervous system, containing 1-phosphocholine bound to a ceramide.				
12086	sphingosine	Major lipid component of cell membranes.	2-aminooctadec-4-ene-1,3-diol			
12087	startle reaction	Rapid physiological and psychological response to a sudden, unexpected stimulus that includes muscle contraction and avoidance posturing, with an increase in heart rate, respiration, skin conductance, and a negative affect.	startle part|startle response			
12088	startle reflex	The earliest brainstem-mediated part of the reflex reaction to a stimulus perceived as threatening.				
12089	acoustic startle response test	Neurophysiological examination in which an animal is exposed to a brief (e.g., \(\pu{40 ms}\)) acoustic stimulus, followed by measurement of the animal’s motor reaction.				
12090	status epilepticus	Repeated or prolonged seizure lasting more than \(\pu{30 min}\).				
12091	stereology	Three dimensional interpretation of two dimensional cross sections of tissue and other materials.				
12092	unbiased stereology	Stereological method that uses systematic analysis of defined spatial fractions of a sample to estimate numbers of neuronal nuclei independent of changes in size and shape that may occur during tissue processing.				
12093	stimulant	Agent that rouses or increases mental or physical activity.				
12094	stimulus	Anything that produces a reaction in an organism. That which causes a response in an excitable tissue such as a nerve, muscle or gland.				
12095	conditioned stimulus	Stimulus that comes to evoke a response after repetitive pairing with another stimulus that automatically elicits that response.				
12096	unconditioned stimulus	Stimulus that automatically elicits a paired response, such as food eliciting salivation in a hungry animal.				
12097	striatum	Subcortical structure of striations of gray matter and white matter in the forebrain that serves as the major input to the basal ganglia, specifically the caudate nucleus, the putamen and the striated structure linking them.				
12098	stroke	Acute impairment of circulation to a part of the brain, lasting more than \(\pu{24 h}\).				
12099	stupor	State of impaired consciousness showing diminution in response to environmental stimulation.				
12100	subarachnoid	Underneath the arachnoid membrane.				
12101	subarachnoid hemorrhage	Loss of blood into the space between the arachnoid membrane and the pia mater.				
12102	subdural	Between the dura mater and the arachnoid membrane.				
12103	substantia nigra	Component of the basal ganglia involved in production of the neurotransmitterdopamine.				
12104	supratentorial	Intracranial contents located above the tentorium of the cerebellum, notably the white matter of the cerebrum, often describing functional symptoms of diseases of the white matter that lead to physical and mental disability.				
12105	supratentorial herniation	Abnormal protrusion of brain structures into compartments above the tentorium, or over the edge of the tentorium, due to increased intracranial pressure.				
12106	swimming test	Procedure in which a test animal (rodent) is forced to swim to avoid drowning.	Porsolt forced swimming test|behavioral despair test|forced swimming test			
12107	sympathetic nervous system	Part of the autonomic nervous system originating in the thoracic and lumbar regions of the spinal cord that tends to inhibit or oppose the physiological effects of the parasympathetic nervous system, as in tending to reduce digestive secretions, increase the heart rate, and contract blood vessels.				
12108	sympathomimetic	n., Substance that produces effects resembling those of impulses transmitted by the postganglionic fibers of the sympathetic nervous system. adj., Having the property of producing such effects.	adrenergic			
