identifier	name	definition	synonyms	alts	parents	species
GFDL-1.2-no-invariants-or-later	GNU Free Documentation License v1.2 or later - no invariants		GFDL-1.2-no-invariants-or-later		spdx.term:ListedLicense	
GFDL-1.2-only	GNU Free Documentation License v1.2 only		GFDL-1.2-only		spdx.term:ListedLicense	
GFDL-1.2-or-later	GNU Free Documentation License v1.2 or later		GFDL-1.2-or-later		spdx.term:ListedLicense	
GFDL-1.3	GNU Free Documentation License v1.3		GFDL-1.3		spdx.term:ListedLicense	
GFDL-1.3-invariants-only	GNU Free Documentation License v1.3 only - invariants		GFDL-1.3-invariants-only		spdx.term:ListedLicense	
GFDL-1.3-invariants-or-later	GNU Free Documentation License v1.3 or later - invariants		GFDL-1.3-invariants-or-later		spdx.term:ListedLicense	
GFDL-1.3-no-invariants-only	GNU Free Documentation License v1.3 only - no invariants		GFDL-1.3-no-invariants-only		spdx.term:ListedLicense	
GFDL-1.3-no-invariants-or-later	GNU Free Documentation License v1.3 or later - no invariants		GFDL-1.3-no-invariants-or-later		spdx.term:ListedLicense	
GFDL-1.3-only	GNU Free Documentation License v1.3 only		GFDL-1.3-only		spdx.term:ListedLicense	
GFDL-1.3-or-later	GNU Free Documentation License v1.3 or later		GFDL-1.3-or-later		spdx.term:ListedLicense	
GL2PS	GL2PS License		GL2PS		spdx.term:ListedLicense	
GLWTPL	Good Luck With That Public License		GLWTPL		spdx.term:ListedLicense	
GPL-1.0	GNU General Public License v1.0 only		GPL-1.0		spdx.term:ListedLicense	
GPL-1.0+	GNU General Public License v1.0 or later		GPL-1.0+		spdx.term:ListedLicense	
GPL-1.0-only	GNU General Public License v1.0 only		GPL-1.0-only		spdx.term:ListedLicense	
GPL-1.0-or-later	GNU General Public License v1.0 or later		GPL-1.0-or-later		spdx.term:ListedLicense	
GPL-2.0	GNU General Public License v2.0 only		GPL-2.0		spdx.term:ListedLicense	
GPL-2.0+	GNU General Public License v2.0 or later		GPL-2.0+		spdx.term:ListedLicense	
GPL-2.0-only	GNU General Public License v2.0 only		GPL-2.0-only		spdx.term:ListedLicense	
GPL-2.0-or-later	GNU General Public License v2.0 or later		GPL-2.0-or-later		spdx.term:ListedLicense	
GPL-2.0-with-GCC-exception	GNU General Public License v2.0 w/GCC Runtime Library exception		GPL-2.0-with-GCC-exception		spdx.term:ListedLicense	
GPL-2.0-with-autoconf-exception	GNU General Public License v2.0 w/Autoconf exception		GPL-2.0-with-autoconf-exception		spdx.term:ListedLicense	
GPL-2.0-with-bison-exception	GNU General Public License v2.0 w/Bison exception		GPL-2.0-with-bison-exception		spdx.term:ListedLicense	
GPL-2.0-with-classpath-exception	GNU General Public License v2.0 w/Classpath exception		GPL-2.0-with-classpath-exception		spdx.term:ListedLicense	
GPL-2.0-with-font-exception	GNU General Public License v2.0 w/Font exception		GPL-2.0-with-font-exception		spdx.term:ListedLicense	
GPL-3.0	GNU General Public License v3.0 only		GPL-3.0		spdx.term:ListedLicense	
GPL-3.0+	GNU General Public License v3.0 or later		GPL-3.0+		spdx.term:ListedLicense	
GPL-3.0-only	GNU General Public License v3.0 only		GPL-3.0-only		spdx.term:ListedLicense	
GPL-3.0-or-later	GNU General Public License v3.0 or later		GPL-3.0-or-later		spdx.term:ListedLicense	
GPL-3.0-with-GCC-exception	GNU General Public License v3.0 w/GCC Runtime Library exception		GPL-3.0-with-GCC-exception		spdx.term:ListedLicense	
GPL-3.0-with-autoconf-exception	GNU General Public License v3.0 w/Autoconf exception		GPL-3.0-with-autoconf-exception		spdx.term:ListedLicense	
Game-Programming-Gems	Game Programming Gems License		Game-Programming-Gems		spdx.term:ListedLicense	
Giftware	Giftware License		Giftware		spdx.term:ListedLicense	
Glide	3dfx Glide License		Glide		spdx.term:ListedLicense	
Glulxe	Glulxe License		Glulxe		spdx.term:ListedLicense	
Graphics-Gems	Graphics Gems License		Graphics-Gems		spdx.term:ListedLicense	
Gutmann	Gutmann License		Gutmann		spdx.term:ListedLicense	
HDF5	HDF5 License		HDF5		spdx.term:ListedLicense	
HIDAPI	HIDAPI License		HIDAPI		spdx.term:ListedLicense	
HP-1986	Hewlett-Packard 1986 License		HP-1986		spdx.term:ListedLicense	
HP-1989	Hewlett-Packard 1989 License		HP-1989		spdx.term:ListedLicense	
HPND	Historical Permission Notice and Disclaimer		HPND		spdx.term:ListedLicense	
HPND-DEC	Historical Permission Notice and Disclaimer - DEC variant		HPND-DEC		spdx.term:ListedLicense	
HPND-Fenneberg-Livingston	Historical Permission Notice and Disclaimer - Fenneberg-Livingston variant		HPND-Fenneberg-Livingston		spdx.term:ListedLicense	
HPND-INRIA-IMAG	Historical Permission Notice and Disclaimer    - INRIA-IMAG variant		HPND-INRIA-IMAG		spdx.term:ListedLicense	
HPND-Intel	Historical Permission Notice and Disclaimer - Intel variant		HPND-Intel		spdx.term:ListedLicense	
HPND-Kevlin-Henney	Historical Permission Notice and Disclaimer - Kevlin Henney variant		HPND-Kevlin-Henney		spdx.term:ListedLicense	
HPND-MIT-disclaimer	Historical Permission Notice and Disclaimer with MIT disclaimer		HPND-MIT-disclaimer		spdx.term:ListedLicense	
HPND-Markus-Kuhn	Historical Permission Notice and Disclaimer - Markus Kuhn variant		HPND-Markus-Kuhn		spdx.term:ListedLicense	
HPND-Netrek	Historical Permission Notice and Disclaimer - Netrek variant		HPND-Netrek		spdx.term:ListedLicense	
HPND-Pbmplus	Historical Permission Notice and Disclaimer - Pbmplus variant		HPND-Pbmplus		spdx.term:ListedLicense	
HPND-SMC	Historical Permission Notice and Disclaimer - SMC variant		HPND-SMC		spdx.term:ListedLicense	
HPND-UC	Historical Permission Notice and Disclaimer - University of California variant		HPND-UC		spdx.term:ListedLicense	
HPND-UC-export-US	Historical Permission Notice and Disclaimer - University of California, US export warning		HPND-UC-export-US		spdx.term:ListedLicense	
HPND-doc	Historical Permission Notice and Disclaimer - documentation variant		HPND-doc		spdx.term:ListedLicense	
HPND-doc-sell	Historical Permission Notice and Disclaimer - documentation sell variant		HPND-doc-sell		spdx.term:ListedLicense	
HPND-export-US	HPND with US Government export control warning		HPND-export-US		spdx.term:ListedLicense	
HPND-export-US-acknowledgement	HPND with US Government export control warning and acknowledgment		HPND-export-US-acknowledgement		spdx.term:ListedLicense	
HPND-export-US-modify	HPND with US Government export control warning and modification rqmt		HPND-export-US-modify		spdx.term:ListedLicense	
HPND-export2-US	HPND with US Government export control and 2 disclaimers		HPND-export2-US		spdx.term:ListedLicense	
HPND-merchantability-variant	Historical Permission Notice and Disclaimer - merchantability variant		HPND-merchantability-variant		spdx.term:ListedLicense	
HPND-sell-MIT-disclaimer-xserver	Historical Permission Notice and Disclaimer - sell xserver variant with MIT disclaimer		HPND-sell-MIT-disclaimer-xserver		spdx.term:ListedLicense	
HPND-sell-regexpr	Historical Permission Notice and Disclaimer - sell regexpr variant		HPND-sell-regexpr		spdx.term:ListedLicense	
HPND-sell-variant	Historical Permission Notice and Disclaimer - sell variant		HPND-sell-variant		spdx.term:ListedLicense	
HPND-sell-variant-MIT-disclaimer	HPND sell variant with MIT disclaimer		HPND-sell-variant-MIT-disclaimer		spdx.term:ListedLicense	
HPND-sell-variant-MIT-disclaimer-rev	HPND sell variant with MIT disclaimer - reverse		HPND-sell-variant-MIT-disclaimer-rev		spdx.term:ListedLicense	
HTMLTIDY	HTML Tidy License		HTMLTIDY		spdx.term:ListedLicense	
HaskellReport	Haskell Language Report License		HaskellReport		spdx.term:ListedLicense	
Hippocratic-2.1	Hippocratic License 2.1		Hippocratic-2.1		spdx.term:ListedLicense	
IBM-pibs	IBM PowerPC Initialization and Boot Software		IBM-pibs		spdx.term:ListedLicense	
ICU	ICU License		ICU		spdx.term:ListedLicense	
IEC-Code-Components-EULA	IEC    Code Components End-user licence agreement		IEC-Code-Components-EULA		spdx.term:ListedLicense	
IJG	Independent JPEG Group License		IJG		spdx.term:ListedLicense	
IJG-short	Independent JPEG Group License - short		IJG-short		spdx.term:ListedLicense	
IPA	IPA Font License		IPA		spdx.term:ListedLicense	
IPL-1.0	IBM Public License v1.0		IPL-1.0		spdx.term:ListedLicense	
ISC	ISC License		ISC		spdx.term:ListedLicense	
ISC-Veillard	ISC Veillard variant		ISC-Veillard		spdx.term:ListedLicense	
ImageMagick	ImageMagick License		ImageMagick		spdx.term:ListedLicense	
Imlib2	Imlib2 License		Imlib2		spdx.term:ListedLicense	
Info-ZIP	Info-ZIP License		Info-ZIP		spdx.term:ListedLicense	
Inner-Net-2.0	Inner Net License v2.0		Inner-Net-2.0		spdx.term:ListedLicense	
InnoSetup	Inno Setup License		InnoSetup		spdx.term:ListedLicense	
Intel	Intel Open Source License		Intel		spdx.term:ListedLicense	
Intel-ACPI	Intel ACPI Software License Agreement		Intel-ACPI		spdx.term:ListedLicense	
Interbase-1.0	Interbase Public License v1.0		Interbase-1.0		spdx.term:ListedLicense	
JPL-image	JPL Image Use Policy		JPL-image		spdx.term:ListedLicense	
JPNIC	Japan Network Information Center License		JPNIC		spdx.term:ListedLicense	
JSON	JSON License		JSON		spdx.term:ListedLicense	
Jam	Jam License		Jam		spdx.term:ListedLicense	
JasPer-2.0	JasPer License		JasPer-2.0		spdx.term:ListedLicense	
Kastrup	Kastrup License		Kastrup		spdx.term:ListedLicense	
Kazlib	Kazlib License		Kazlib		spdx.term:ListedLicense	
Knuth-CTAN	Knuth CTAN License		Knuth-CTAN		spdx.term:ListedLicense	
LAL-1.2	Licence Art Libre 1.2		LAL-1.2		spdx.term:ListedLicense	
LAL-1.3	Licence Art Libre 1.3		LAL-1.3		spdx.term:ListedLicense	
LGPL-2.0	GNU Library General Public License v2 only		LGPL-2.0		spdx.term:ListedLicense	
LGPL-2.0+	GNU Library General Public License v2 or later		LGPL-2.0+		spdx.term:ListedLicense	
LGPL-2.0-only	GNU Library General Public License v2 only		LGPL-2.0-only		spdx.term:ListedLicense	
LGPL-2.0-or-later	GNU Library General Public License v2 or later		LGPL-2.0-or-later		spdx.term:ListedLicense	
LGPL-2.1	GNU Lesser General Public License v2.1 only		LGPL-2.1		spdx.term:ListedLicense	
LGPL-2.1+	GNU Lesser General Public License v2.1 or later		LGPL-2.1+		spdx.term:ListedLicense	
LGPL-2.1-only	GNU Lesser General Public License v2.1 only		LGPL-2.1-only		spdx.term:ListedLicense	
LGPL-2.1-or-later	GNU Lesser General Public License v2.1 or later		LGPL-2.1-or-later		spdx.term:ListedLicense	
LGPL-3.0	GNU Lesser General Public License v3.0 only		LGPL-3.0		spdx.term:ListedLicense	
LGPL-3.0+	GNU Lesser General Public License v3.0 or later		LGPL-3.0+		spdx.term:ListedLicense	
LGPL-3.0-only	GNU Lesser General Public License v3.0 only		LGPL-3.0-only		spdx.term:ListedLicense	
LGPL-3.0-or-later	GNU Lesser General Public License v3.0 or later		LGPL-3.0-or-later		spdx.term:ListedLicense	
LGPLLR	Lesser General Public License For Linguistic Resources		LGPLLR		spdx.term:ListedLicense	
LOOP	Common Lisp LOOP License		LOOP		spdx.term:ListedLicense	
LPD-document	LPD Documentation License		LPD-document		spdx.term:ListedLicense	
LPL-1.0	Lucent Public License Version 1.0		LPL-1.0		spdx.term:ListedLicense	
LPL-1.02	Lucent Public License v1.02		LPL-1.02		spdx.term:ListedLicense	
LPPL-1.0	LaTeX Project Public License v1.0		LPPL-1.0		spdx.term:ListedLicense	
LPPL-1.1	LaTeX Project Public License v1.1		LPPL-1.1		spdx.term:ListedLicense	
LPPL-1.2	LaTeX Project Public License v1.2		LPPL-1.2		spdx.term:ListedLicense	
LPPL-1.3a	LaTeX Project Public License v1.3a		LPPL-1.3a		spdx.term:ListedLicense	
LPPL-1.3c	LaTeX Project Public License v1.3c		LPPL-1.3c		spdx.term:ListedLicense	
LZMA-SDK-9.11-to-9.20	LZMA SDK License (versions 9.11 to 9.20)		LZMA-SDK-9.11-to-9.20		spdx.term:ListedLicense	
LZMA-SDK-9.22	LZMA SDK License (versions 9.22 and beyond)		LZMA-SDK-9.22		spdx.term:ListedLicense	
Latex2e	Latex2e License		Latex2e		spdx.term:ListedLicense	
Latex2e-translated-notice	Latex2e with translated notice permission		Latex2e-translated-notice		spdx.term:ListedLicense	
Leptonica	Leptonica License		Leptonica		spdx.term:ListedLicense	
LiLiQ-P-1.1	Licence Libre du Québec – Permissive version 1.1		LiLiQ-P-1.1		spdx.term:ListedLicense	
LiLiQ-R-1.1	Licence Libre du Québec – Réciprocité version 1.1		LiLiQ-R-1.1		spdx.term:ListedLicense	
LiLiQ-Rplus-1.1	Licence Libre du Québec – Réciprocité forte version 1.1		LiLiQ-Rplus-1.1		spdx.term:ListedLicense	
Libpng	libpng License		Libpng		spdx.term:ListedLicense	
Linux-OpenIB	Linux Kernel Variant of OpenIB.org license		Linux-OpenIB		spdx.term:ListedLicense	
Linux-man-pages-1-para	Linux man-pages - 1 paragraph		Linux-man-pages-1-para		spdx.term:ListedLicense	
Linux-man-pages-copyleft	Linux man-pages Copyleft		Linux-man-pages-copyleft		spdx.term:ListedLicense	
Linux-man-pages-copyleft-2-para	Linux man-pages Copyleft - 2 paragraphs		Linux-man-pages-copyleft-2-para		spdx.term:ListedLicense	
Linux-man-pages-copyleft-var	Linux man-pages Copyleft Variant		Linux-man-pages-copyleft-var		spdx.term:ListedLicense	
Lucida-Bitmap-Fonts	Lucida Bitmap Fonts License		Lucida-Bitmap-Fonts		spdx.term:ListedLicense	
MIPS	MIPS License		MIPS		spdx.term:ListedLicense	
MIT	MIT License		MIT		spdx.term:ListedLicense	
MIT-0	MIT No Attribution		MIT-0		spdx.term:ListedLicense	
MIT-CMU	CMU License		MIT-CMU		spdx.term:ListedLicense	
MIT-Click	MIT Click License		MIT-Click		spdx.term:ListedLicense	
MIT-Festival	MIT Festival Variant		MIT-Festival		spdx.term:ListedLicense	
MIT-Khronos-old	MIT Khronos - old variant		MIT-Khronos-old		spdx.term:ListedLicense	
MIT-Modern-Variant	MIT License Modern Variant		MIT-Modern-Variant		spdx.term:ListedLicense	
MIT-Wu	MIT Tom Wu Variant		MIT-Wu		spdx.term:ListedLicense	
MIT-advertising	Enlightenment License (e16)		MIT-advertising		spdx.term:ListedLicense	
MIT-enna	enna License		MIT-enna		spdx.term:ListedLicense	
MIT-feh	feh License		MIT-feh		spdx.term:ListedLicense	
MIT-open-group	MIT Open Group variant		MIT-open-group		spdx.term:ListedLicense	
MIT-testregex	MIT testregex Variant		MIT-testregex		spdx.term:ListedLicense	
MITNFA	MIT +no-false-attribs license		MITNFA		spdx.term:ListedLicense	
MMIXware	MMIXware License		MMIXware		spdx.term:ListedLicense	
MPEG-SSG	MPEG Software Simulation		MPEG-SSG		spdx.term:ListedLicense	
MPL-1.0	Mozilla Public License 1.0		MPL-1.0		spdx.term:ListedLicense	
MPL-1.1	Mozilla Public License 1.1		MPL-1.1		spdx.term:ListedLicense	
MPL-2.0	Mozilla Public License 2.0		MPL-2.0		spdx.term:ListedLicense	
MPL-2.0-no-copyleft-exception	Mozilla Public License 2.0 (no copyleft exception)		MPL-2.0-no-copyleft-exception		spdx.term:ListedLicense	
MS-LPL	Microsoft Limited Public License		MS-LPL		spdx.term:ListedLicense	
MS-PL	Microsoft Public License		MS-PL		spdx.term:ListedLicense	
MS-RL	Microsoft Reciprocal License		MS-RL		spdx.term:ListedLicense	
MTLL	Matrix Template Library License		MTLL		spdx.term:ListedLicense	
Mackerras-3-Clause	Mackerras 3-Clause License		Mackerras-3-Clause		spdx.term:ListedLicense	
Mackerras-3-Clause-acknowledgment	Mackerras 3-Clause - acknowledgment variant		Mackerras-3-Clause-acknowledgment		spdx.term:ListedLicense	
MakeIndex	MakeIndex License		MakeIndex		spdx.term:ListedLicense	
Martin-Birgmeier	Martin Birgmeier License		Martin-Birgmeier		spdx.term:ListedLicense	
McPhee-slideshow	McPhee Slideshow License		McPhee-slideshow		spdx.term:ListedLicense	
Minpack	Minpack License		Minpack		spdx.term:ListedLicense	
MirOS	The MirOS Licence		MirOS		spdx.term:ListedLicense	
Motosoto	Motosoto License		Motosoto		spdx.term:ListedLicense	
MulanPSL-1.0	Mulan Permissive Software License, Version 1		MulanPSL-1.0		spdx.term:ListedLicense	
MulanPSL-2.0	Mulan Permissive Software License, Version 2		MulanPSL-2.0		spdx.term:ListedLicense	
Multics	Multics License		Multics		spdx.term:ListedLicense	
Mup	Mup License		Mup		spdx.term:ListedLicense	
NAIST-2003	Nara Institute of Science and Technology License (2003)		NAIST-2003		spdx.term:ListedLicense	
NASA-1.3	NASA Open Source Agreement 1.3		NASA-1.3		spdx.term:ListedLicense	
NBPL-1.0	Net Boolean Public License v1		NBPL-1.0		spdx.term:ListedLicense	
NCBI-PD	NCBI Public Domain Notice		NCBI-PD		spdx.term:ListedLicense	
NCGL-UK-2.0	Non-Commercial Government Licence		NCGL-UK-2.0		spdx.term:ListedLicense	
NCL	NCL Source Code License		NCL		spdx.term:ListedLicense	
NCSA	University of Illinois/NCSA Open Source License		NCSA		spdx.term:ListedLicense	
NGPL	Nethack General Public License		NGPL		spdx.term:ListedLicense	
NICTA-1.0	NICTA Public Software License, Version 1.0		NICTA-1.0		spdx.term:ListedLicense	
NIST-PD	NIST Public Domain Notice		NIST-PD		spdx.term:ListedLicense	
NIST-PD-fallback	NIST Public Domain Notice with license fallback		NIST-PD-fallback		spdx.term:ListedLicense	
NIST-Software	NIST Software License		NIST-Software		spdx.term:ListedLicense	
NLOD-1.0	Norwegian Licence for Open Government Data (NLOD) 1.0		NLOD-1.0		spdx.term:ListedLicense	
NLOD-2.0	Norwegian Licence for Open Government Data (NLOD) 2.0		NLOD-2.0		spdx.term:ListedLicense	
NLPL	No Limit Public License		NLPL		spdx.term:ListedLicense	
NOSL	Netizen Open Source License		NOSL		spdx.term:ListedLicense	
NPL-1.0	Netscape Public License v1.0		NPL-1.0		spdx.term:ListedLicense	
NPL-1.1	Netscape Public License v1.1		NPL-1.1		spdx.term:ListedLicense	
NPOSL-3.0	Non-Profit Open Software License 3.0		NPOSL-3.0		spdx.term:ListedLicense	
NRL	NRL License		NRL		spdx.term:ListedLicense	
NTIA-PD	NTIA Public Domain Notice		NTIA-PD		spdx.term:ListedLicense	
NTP	NTP License		NTP		spdx.term:ListedLicense	
NTP-0	NTP No Attribution		NTP-0		spdx.term:ListedLicense	
Naumen	Naumen Public License		Naumen		spdx.term:ListedLicense	
Net-SNMP	Net-SNMP License		Net-SNMP		spdx.term:ListedLicense	
NetCDF	NetCDF license		NetCDF		spdx.term:ListedLicense	
Newsletr	Newsletr License		Newsletr		spdx.term:ListedLicense	
Nokia	Nokia Open Source License		Nokia		spdx.term:ListedLicense	
Noweb	Noweb License		Noweb		spdx.term:ListedLicense	
Nunit	Nunit License		Nunit		spdx.term:ListedLicense	
O-UDA-1.0	Open Use of Data Agreement v1.0		O-UDA-1.0		spdx.term:ListedLicense	
OAR	OAR License		OAR		spdx.term:ListedLicense	
OCCT-PL	Open CASCADE Technology Public License		OCCT-PL		spdx.term:ListedLicense	
OCLC-2.0	OCLC Research Public License 2.0		OCLC-2.0		spdx.term:ListedLicense	
ODC-By-1.0	Open Data Commons Attribution License v1.0		ODC-By-1.0		spdx.term:ListedLicense	
ODbL-1.0	Open Data Commons Open Database License v1.0		ODbL-1.0		spdx.term:ListedLicense	
OFFIS	OFFIS License		OFFIS		spdx.term:ListedLicense	
OFL-1.0	SIL Open Font License 1.0		OFL-1.0		spdx.term:ListedLicense	
OFL-1.0-RFN	SIL Open Font License 1.0 with Reserved Font Name		OFL-1.0-RFN		spdx.term:ListedLicense	
OFL-1.0-no-RFN	SIL Open Font License 1.0 with no Reserved Font Name		OFL-1.0-no-RFN		spdx.term:ListedLicense	
OFL-1.1	SIL Open Font License 1.1		OFL-1.1		spdx.term:ListedLicense	
OFL-1.1-RFN	SIL Open Font License 1.1 with Reserved Font Name		OFL-1.1-RFN		spdx.term:ListedLicense	
OFL-1.1-no-RFN	SIL Open Font License 1.1 with no Reserved Font Name		OFL-1.1-no-RFN		spdx.term:ListedLicense	
OGC-1.0	OGC Software License, Version 1.0		OGC-1.0		spdx.term:ListedLicense	
OGDL-Taiwan-1.0	Taiwan Open Government Data License, version 1.0		OGDL-Taiwan-1.0		spdx.term:ListedLicense	
OGL-Canada-2.0	Open Government Licence - Canada		OGL-Canada-2.0		spdx.term:ListedLicense	
OGL-UK-1.0	Open Government Licence v1.0		OGL-UK-1.0		spdx.term:ListedLicense	
OGL-UK-2.0	Open Government Licence v2.0		OGL-UK-2.0		spdx.term:ListedLicense	
OGL-UK-3.0	Open Government Licence v3.0		OGL-UK-3.0		spdx.term:ListedLicense	
OGTSL	Open Group Test Suite License		OGTSL		spdx.term:ListedLicense	
OLDAP-1.1	Open LDAP Public License v1.1		OLDAP-1.1		spdx.term:ListedLicense	
OLDAP-1.2	Open LDAP Public License v1.2		OLDAP-1.2		spdx.term:ListedLicense	
OLDAP-1.3	Open LDAP Public License v1.3		OLDAP-1.3		spdx.term:ListedLicense	
OLDAP-1.4	Open LDAP Public License v1.4		OLDAP-1.4		spdx.term:ListedLicense	
OLDAP-2.0	Open LDAP Public License v2.0 (or possibly 2.0A and 2.0B)		OLDAP-2.0		spdx.term:ListedLicense	
OLDAP-2.0.1	Open LDAP Public License v2.0.1		OLDAP-2.0.1		spdx.term:ListedLicense	
OLDAP-2.1	Open LDAP Public License v2.1		OLDAP-2.1		spdx.term:ListedLicense	
OLDAP-2.2	Open LDAP Public License v2.2		OLDAP-2.2		spdx.term:ListedLicense	
OLDAP-2.2.1	Open LDAP Public License v2.2.1		OLDAP-2.2.1		spdx.term:ListedLicense	
OLDAP-2.2.2	Open LDAP Public License 2.2.2		OLDAP-2.2.2		spdx.term:ListedLicense	
OLDAP-2.3	Open LDAP Public License v2.3		OLDAP-2.3		spdx.term:ListedLicense	
OLDAP-2.4	Open LDAP Public License v2.4		OLDAP-2.4		spdx.term:ListedLicense	
OLDAP-2.5	Open LDAP Public License v2.5		OLDAP-2.5		spdx.term:ListedLicense	
OLDAP-2.6	Open LDAP Public License v2.6		OLDAP-2.6		spdx.term:ListedLicense	
OLDAP-2.7	Open LDAP Public License v2.7		OLDAP-2.7		spdx.term:ListedLicense	
OLDAP-2.8	Open LDAP Public License v2.8		OLDAP-2.8		spdx.term:ListedLicense	
OLFL-1.3	Open Logistics Foundation License Version 1.3		OLFL-1.3		spdx.term:ListedLicense	
OML	Open Market License		OML		spdx.term:ListedLicense	
OPL-1.0	Open Public License v1.0		OPL-1.0		spdx.term:ListedLicense	
OPL-UK-3.0	United    Kingdom Open Parliament Licence v3.0		OPL-UK-3.0		spdx.term:ListedLicense	
OPUBL-1.0	Open Publication License v1.0		OPUBL-1.0		spdx.term:ListedLicense	
OSET-PL-2.1	OSET Public License version 2.1		OSET-PL-2.1		spdx.term:ListedLicense	
OSL-1.0	Open Software License 1.0		OSL-1.0		spdx.term:ListedLicense	
OSL-1.1	Open Software License 1.1		OSL-1.1		spdx.term:ListedLicense	
OSL-2.0	Open Software License 2.0		OSL-2.0		spdx.term:ListedLicense	
OSL-2.1	Open Software License 2.1		OSL-2.1		spdx.term:ListedLicense	
OSL-3.0	Open Software License 3.0		OSL-3.0		spdx.term:ListedLicense	
OpenPBS-2.3	OpenPBS v2.3 Software License		OpenPBS-2.3		spdx.term:ListedLicense	
OpenSSL	OpenSSL License		OpenSSL		spdx.term:ListedLicense	
OpenSSL-standalone	OpenSSL License - standalone		OpenSSL-standalone		spdx.term:ListedLicense	
OpenVision	OpenVision License		OpenVision		spdx.term:ListedLicense	
PADL	PADL License		PADL		spdx.term:ListedLicense	
PDDL-1.0	Open Data Commons Public Domain Dedication & License 1.0		PDDL-1.0		spdx.term:ListedLicense	
PHP-3.0	PHP License v3.0		PHP-3.0		spdx.term:ListedLicense	
PHP-3.01	PHP License v3.01		PHP-3.01		spdx.term:ListedLicense	
PPL	Peer Production License		PPL		spdx.term:ListedLicense	
PSF-2.0	Python Software Foundation License 2.0		PSF-2.0		spdx.term:ListedLicense	
Parity-6.0.0	The Parity Public License 6.0.0		Parity-6.0.0		spdx.term:ListedLicense	
Parity-7.0.0	The Parity Public License 7.0.0		Parity-7.0.0		spdx.term:ListedLicense	
Pixar	Pixar License		Pixar		spdx.term:ListedLicense	
Plexus	Plexus Classworlds License		Plexus		spdx.term:ListedLicense	
PolyForm-Noncommercial-1.0.0	PolyForm Noncommercial License 1.0.0		PolyForm-Noncommercial-1.0.0		spdx.term:ListedLicense	
PolyForm-Small-Business-1.0.0	PolyForm Small Business License 1.0.0		PolyForm-Small-Business-1.0.0		spdx.term:ListedLicense	
PostgreSQL	PostgreSQL License		PostgreSQL		spdx.term:ListedLicense	
Python-2.0	Python License 2.0		Python-2.0		spdx.term:ListedLicense	
Python-2.0.1	Python License 2.0.1		Python-2.0.1		spdx.term:ListedLicense	
QPL-1.0	Q Public License 1.0		QPL-1.0		spdx.term:ListedLicense	
QPL-1.0-INRIA-2004	Q Public License 1.0 - INRIA 2004 variant		QPL-1.0-INRIA-2004		spdx.term:ListedLicense	
Qhull	Qhull License		Qhull		spdx.term:ListedLicense	
RHeCos-1.1	Red Hat eCos Public License v1.1		RHeCos-1.1		spdx.term:ListedLicense	
RPL-1.1	Reciprocal Public License 1.1		RPL-1.1		spdx.term:ListedLicense	
RPL-1.5	Reciprocal Public License 1.5		RPL-1.5		spdx.term:ListedLicense	
RPSL-1.0	RealNetworks Public Source License v1.0		RPSL-1.0		spdx.term:ListedLicense	
RSA-MD	RSA Message-Digest License		RSA-MD		spdx.term:ListedLicense	
RSCPL	Ricoh Source Code Public License		RSCPL		spdx.term:ListedLicense	
Rdisc	Rdisc License		Rdisc		spdx.term:ListedLicense	
Ruby	Ruby License		Ruby		spdx.term:ListedLicense	
Ruby-pty	Ruby pty extension license		Ruby-pty		spdx.term:ListedLicense	
SAX-PD	Sax Public Domain Notice		SAX-PD		spdx.term:ListedLicense	
SAX-PD-2.0	Sax Public Domain Notice 2.0		SAX-PD-2.0		spdx.term:ListedLicense	
SCEA	SCEA Shared Source License		SCEA		spdx.term:ListedLicense	
SGI-B-1.0	SGI Free Software License B v1.0		SGI-B-1.0		spdx.term:ListedLicense	
SGI-B-1.1	SGI Free Software License B v1.1		SGI-B-1.1		spdx.term:ListedLicense	
SGI-B-2.0	SGI Free Software License B v2.0		SGI-B-2.0		spdx.term:ListedLicense	
SGI-OpenGL	SGI OpenGL License		SGI-OpenGL		spdx.term:ListedLicense	
SGP4	SGP4 Permission Notice		SGP4		spdx.term:ListedLicense	
SHL-0.5	Solderpad Hardware License v0.5		SHL-0.5		spdx.term:ListedLicense	
SHL-0.51	Solderpad Hardware License, Version 0.51		SHL-0.51		spdx.term:ListedLicense	
SISSL	Sun Industry Standards Source License v1.1		SISSL		spdx.term:ListedLicense	
SISSL-1.2	Sun Industry Standards Source License v1.2		SISSL-1.2		spdx.term:ListedLicense	
SL	SL License		SL		spdx.term:ListedLicense	
SMAIL-GPL	SMAIL General Public License		SMAIL-GPL		spdx.term:ListedLicense	
SMLNJ	Standard ML of New Jersey License		SMLNJ		spdx.term:ListedLicense	
SMPPL	Secure Messaging Protocol Public License		SMPPL		spdx.term:ListedLicense	
SNIA	SNIA Public License 1.1		SNIA		spdx.term:ListedLicense	
SOFA	SOFA Software License		SOFA		spdx.term:ListedLicense	
SPL-1.0	Sun Public License v1.0		SPL-1.0		spdx.term:ListedLicense	
SSH-OpenSSH	SSH OpenSSH license		SSH-OpenSSH		spdx.term:ListedLicense	
SSH-short	SSH short notice		SSH-short		spdx.term:ListedLicense	
SSLeay-standalone	SSLeay License - standalone		SSLeay-standalone		spdx.term:ListedLicense	
SSPL-1.0	Server Side Public License, v 1		SSPL-1.0		spdx.term:ListedLicense	
