text	curie	name	predicate	source
Weight increased	pharmgkb.disease:PA128406954	Weight gain	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Weight gain	pharmgkb.disease:PA128406954	Weight gain	rdfs:label	pharmgkb.disease
Buruli Ulcer	pharmgkb.disease:PA128407009	Mycobacterium Infections	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Infection due to mycobacteria	pharmgkb.disease:PA128407009	Mycobacterium Infections	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Mycobacterial disease NOS	pharmgkb.disease:PA128407009	Mycobacterium Infections	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Mycobacterial infections	pharmgkb.disease:PA128407009	Mycobacterium Infections	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Mycobacteriosis	pharmgkb.disease:PA128407009	Mycobacterium Infections	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Mycobacterium Infections	pharmgkb.disease:PA128407009	Mycobacterium Infections	rdfs:label	pharmgkb.disease
ASA-exacerbated respiratory disease	pharmgkb.disease:PA131285571	Aspirin-induced asthma	oboInOwl:hasRelatedSynonym	pharmgkb.disease
ASA-induced asthma	pharmgkb.disease:PA131285571	Aspirin-induced asthma	oboInOwl:hasRelatedSynonym	pharmgkb.disease
NERD	pharmgkb.disease:PA131285571	Aspirin-induced asthma	oboInOwl:hasRelatedSynonym	pharmgkb.disease
NSAID-exacerbated respiratory disease	pharmgkb.disease:PA131285571	Aspirin-induced asthma	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Aspirin-induced asthma	pharmgkb.disease:PA131285571	Aspirin-induced asthma	rdfs:label	pharmgkb.disease
Organ Transplantation	pharmgkb.disease:PA133888799	Organ Transplantation	rdfs:label	pharmgkb.disease
Fish odor syndrome	pharmgkb.disease:PA134850479	trimethylaminuria	oboInOwl:hasRelatedSynonym	pharmgkb.disease
trimethylaminuria	pharmgkb.disease:PA134850479	trimethylaminuria	rdfs:label	pharmgkb.disease
Grafting	pharmgkb.disease:PA134850491	Transplantation	oboInOwl:hasRelatedSynonym	pharmgkb.disease
NOS	pharmgkb.disease:PA134850491	Transplantation	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Transplant procedure	pharmgkb.disease:PA134850491	Transplantation	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Transplantation - action	pharmgkb.disease:PA134850491	Transplantation	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Tx - Transplant	pharmgkb.disease:PA134850491	Transplantation	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Transplantation	pharmgkb.disease:PA134850491	Transplantation	rdfs:label	pharmgkb.disease
Age Related	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Age Related Maculopathies	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Age Related Maculopathy	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Age-Related	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Age-Related Macular Degeneration	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Age-Related Maculopathies	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Age-Related Maculopathy	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Degeneration	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Degenerations	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Degenerative disorder of macula	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Macular	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Macular Degeneration	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Macular Degenerations	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Macular Edema	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Macular edema	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Macular oedema	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Maculopathies	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Maculopathy	pharmgkb.disease:PA134850558	Macular Degeneration	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Macular Degeneration	pharmgkb.disease:PA134850558	Macular Degeneration	rdfs:label	pharmgkb.disease
SARS	pharmgkb.disease:PA136400566	Severe Acute Respiratory Syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
SARS-CoV infection	pharmgkb.disease:PA136400566	Severe Acute Respiratory Syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Severe Acute Respiratory Syndrome	pharmgkb.disease:PA136400566	Severe Acute Respiratory Syndrome	rdfs:label	pharmgkb.disease
Feingold Syndrome	pharmgkb.disease:PA142188754	Feingold Syndrome	rdfs:label	pharmgkb.disease
Hypomelia hypotrichosis facial hemangioma syndrome	pharmgkb.disease:PA142189041	Roberts-SC phocomelia syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hypomelia-hypotrichosis-facial haemangioma syndrome	pharmgkb.disease:PA142189041	Roberts-SC phocomelia syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hypomelia-hypotrichosis-facial hemangioma syndrome	pharmgkb.disease:PA142189041	Roberts-SC phocomelia syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Pseudothalidomide syndrome	pharmgkb.disease:PA142189041	Roberts-SC phocomelia syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Robert's syndrome	pharmgkb.disease:PA142189041	Roberts-SC phocomelia syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Roberts Syndrome	pharmgkb.disease:PA142189041	Roberts-SC phocomelia syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Roberts-SC phocomelia syndrome	pharmgkb.disease:PA142189041	Roberts-SC phocomelia syndrome	rdfs:label	pharmgkb.disease
Costello Syndrome	pharmgkb.disease:PA142297362	Costello Syndrome	rdfs:label	pharmgkb.disease
Meckel syndrome	pharmgkb.disease:PA143414733	Meckel syndrome	rdfs:label	pharmgkb.disease
Hereditary Hypophosphatemic Rickets with Hypercalciuria	pharmgkb.disease:PA144997875	Hereditary Hypophosphatemic Rickets with Hypercalciuria	rdfs:label	pharmgkb.disease
Dowling-Degos Disease	pharmgkb.disease:PA145007152	Dowling-Degos Disease	rdfs:label	pharmgkb.disease
Martsolf Syndrome	pharmgkb.disease:PA145007155	Martsolf Syndrome	rdfs:label	pharmgkb.disease
Multiple-Synostosis Syndrome	pharmgkb.disease:PA145007166	Multiple synostosis syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Multiple synostosis syndrome	pharmgkb.disease:PA145007166	Multiple synostosis syndrome	rdfs:label	pharmgkb.disease
CHARGE syndrome	pharmgkb.disease:PA145007176	CHARGE syndrome	rdfs:label	pharmgkb.disease
Congenital	pharmgkb.disease:PA145007194	Congenital lactase deficiency	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Lactase Deficiency	pharmgkb.disease:PA145007194	Congenital lactase deficiency	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Congenital lactase deficiency	pharmgkb.disease:PA145007194	Congenital lactase deficiency	rdfs:label	pharmgkb.disease
Hypotonia-Cystinuria Syndrome	pharmgkb.disease:PA145007197	Hypotonia-Cystinuria Syndrome	rdfs:label	pharmgkb.disease
Coenzyme Q10 Deficiency	pharmgkb.disease:PA145007200	Coenzyme Q10 Deficiency	rdfs:label	pharmgkb.disease
Hearing Impairment	pharmgkb.disease:PA145069467	Hearing Loss	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hearing Loss	pharmgkb.disease:PA145069467	Hearing Loss	rdfs:label	pharmgkb.disease
Carnitine transporter deficiency	pharmgkb.disease:PA150481190	Renal carnitine transport defect	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Carnitine uptake defect	pharmgkb.disease:PA150481190	Renal carnitine transport defect	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Primary carnitine deficiency	pharmgkb.disease:PA150481190	Renal carnitine transport defect	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Systemic carnitine deficiency	pharmgkb.disease:PA150481190	Renal carnitine transport defect	oboInOwl:hasRelatedSynonym	pharmgkb.disease
systemic carnitine deficiency	pharmgkb.disease:PA150481190	Renal carnitine transport defect	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Renal carnitine transport defect	pharmgkb.disease:PA150481190	Renal carnitine transport defect	rdfs:label	pharmgkb.disease
Familial hyperinsulinaemia with pancreatic nesidioblastosis	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Familial hyperinsulinemia with pancreatic nesidioblastosis	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hyperinsulinaemia due to nesidioblastosis	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hyperinsulinaemia due to pancreatic islet beta cell hyperplasia	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hyperinsulinemia due to nesidioblastosis	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hyperinsulinemia due to pancreatic islet beta cell hyperplasia	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
PHHI - Persistent hyperinsulinaemic hypoglycaemia of infancy	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
PHHI - Persistent hyperinsulinaemic hypoglycemia of infancy	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
PHHI - Persistent hyperinsulinemic hypoglycemia of infancy	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Persistent hyperinsulinaemic hypoglycaemia of infancy	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Persistent hyperinsulinaemic hypoglycemia of infancy	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Persistent hyperinsulinemic hypoglycemia of infancy	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Persistent Hyperinsulinemia Hypoglycemia of Infancy	pharmgkb.disease:PA150527845	Persistent Hyperinsulinemia Hypoglycemia of Infancy	rdfs:label	pharmgkb.disease
Death	pharmgkb.disease:PA151958338	Neonatal death	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Neonatal	pharmgkb.disease:PA151958338	Neonatal death	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Neonatal death	pharmgkb.disease:PA151958338	Neonatal death	rdfs:label	pharmgkb.disease
GIST - Gastrointestinal stromal tumor	pharmgkb.disease:PA151958383	Gastrointestinal Stromal Tumors	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Gastrointestinal stromal tumor	pharmgkb.disease:PA151958383	Gastrointestinal Stromal Tumors	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Gastrointestinal stromal tumors(GIST)	pharmgkb.disease:PA151958383	Gastrointestinal Stromal Tumors	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Gastrointestinal Stromal Tumors	pharmgkb.disease:PA151958383	Gastrointestinal Stromal Tumors	rdfs:label	pharmgkb.disease
Corticobasal degeneration(CBD)	pharmgkb.disease:PA151958647	Corticobasal degeneration disorder	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Corticodentatonigral degeneration with neuronal achromasia	pharmgkb.disease:PA151958647	Corticobasal degeneration disorder	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Corticobasal degeneration disorder	pharmgkb.disease:PA151958647	Corticobasal degeneration disorder	rdfs:label	pharmgkb.disease
Acquired Partial	pharmgkb.disease:PA152068054	Acquired partial lipodystrophy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hollander-Simons syndrome	pharmgkb.disease:PA152068054	Acquired partial lipodystrophy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Lipodystrophy	pharmgkb.disease:PA152068054	Acquired partial lipodystrophy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Progressive partial lipodystrophy	pharmgkb.disease:PA152068054	Acquired partial lipodystrophy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Acquired partial lipodystrophy	pharmgkb.disease:PA152068054	Acquired partial lipodystrophy	rdfs:label	pharmgkb.disease
Hereditary Breast/Ovarian Cancer Syndrome	pharmgkb.disease:PA152132901	Hereditary Breast/Ovarian Cancer Syndrome	rdfs:label	pharmgkb.disease
Cardio-facio-cutaneous Syndrome	pharmgkb.disease:PA152208657	Cardio-facio-cutaneous Syndrome	rdfs:label	pharmgkb.disease
Adenoma	pharmgkb.disease:PA152210107	Pituitary adenoma	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Pituitary	pharmgkb.disease:PA152210107	Pituitary adenoma	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Pituitary adenoma	pharmgkb.disease:PA152210107	Pituitary adenoma	rdfs:label	pharmgkb.disease
Juvenile polyposis syndrome	pharmgkb.disease:PA152238047	Juvenile Polyposis of Infancy	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Juvenile Polyposis of Infancy	pharmgkb.disease:PA152238047	Juvenile Polyposis of Infancy	rdfs:label	pharmgkb.disease
Craniofrontonasal dysplasia	pharmgkb.disease:PA152238055	Craniofrontonasal Syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Craniofrontonasal Syndrome	pharmgkb.disease:PA152238055	Craniofrontonasal Syndrome	rdfs:label	pharmgkb.disease
Pitt-Hopkins Syndrome	pharmgkb.disease:PA152238062	Pitt-Hopkins Syndrome	rdfs:label	pharmgkb.disease
Mowat-Wilson Syndrome	pharmgkb.disease:PA152238063	Mowat-Wilson Syndrome	rdfs:label	pharmgkb.disease
Cold-induced sweating syndrome 1	pharmgkb.disease:PA152238067	Crisponi Syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Crisponi Syndrome	pharmgkb.disease:PA152238067	Crisponi Syndrome	rdfs:label	pharmgkb.disease
Multiple Pterygium Syndrome	pharmgkb.disease:PA152238425	Multiple Pterygium Syndrome	rdfs:label	pharmgkb.disease
Matthew-Wood Syndrome	pharmgkb.disease:PA152239578	Matthew-Wood Syndrome	rdfs:label	pharmgkb.disease
Caudal Duplication Anomaly	pharmgkb.disease:PA152240221	Caudal Duplication Anomaly	rdfs:label	pharmgkb.disease
Fibrinoid leukodystrophy	pharmgkb.disease:PA152241270	Alexander Disease	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Alexander Disease	pharmgkb.disease:PA152241270	Alexander Disease	rdfs:label	pharmgkb.disease
Opitz-Kaveggia syndrome	pharmgkb.disease:PA152241932	Opitz-Kaveggia syndrome	rdfs:label	pharmgkb.disease
CDH - Congenital diaphragmatic hernia	pharmgkb.disease:PA152241952	Congenital diaphragmatic hernia	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Congenital Diaphragmatic	pharmgkb.disease:PA152241952	Congenital diaphragmatic hernia	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Congenital diaphragmatic hernia	pharmgkb.disease:PA152241952	Congenital diaphragmatic hernia	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Hernia	pharmgkb.disease:PA152241952	Congenital diaphragmatic hernia	oboInOwl:hasRelatedSynonym	pharmgkb.disease
NOS	pharmgkb.disease:PA152241952	Congenital diaphragmatic hernia	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Congenital diaphragmatic hernia	pharmgkb.disease:PA152241952	Congenital diaphragmatic hernia	rdfs:label	pharmgkb.disease
Encephalopathy	pharmgkb.disease:PA152241953	Encephalopathy	rdfs:label	pharmgkb.disease
Pendred's syndrome	pharmgkb.disease:PA152246679	Pendred syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Pendred syndrome	pharmgkb.disease:PA152246679	Pendred syndrome	rdfs:label	pharmgkb.disease
Carpenter Syndrome	pharmgkb.disease:PA152249159	Acrocephalopolysyndactyly type II	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Acrocephalopolysyndactyly type II	pharmgkb.disease:PA152249159	Acrocephalopolysyndactyly type II	rdfs:label	pharmgkb.disease
Familial aplasia of the vermis	pharmgkb.disease:PA152407979	Joubert Syndrome	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Joubert Syndrome	pharmgkb.disease:PA152407979	Joubert Syndrome	rdfs:label	pharmgkb.disease
Congenital retinal blindness	pharmgkb.disease:PA152407984	Leber's amaurosis	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Leber Congenital Amaurosis (LCA)	pharmgkb.disease:PA152407984	Leber's amaurosis	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Leber's amaurosis	pharmgkb.disease:PA152407984	Leber's amaurosis	rdfs:label	pharmgkb.disease
acyl-CoA dehydrogenase 9 deficiency	pharmgkb.disease:PA152408019	ACAD9 Deficiency	oboInOwl:hasRelatedSynonym	pharmgkb.disease
ACAD9 Deficiency	pharmgkb.disease:PA152408019	ACAD9 Deficiency	rdfs:label	pharmgkb.disease
Permanent Neonatal Diabetes	pharmgkb.disease:PA152530787	Permanent Neonatal Diabetes	rdfs:label	pharmgkb.disease
Brachydactyly type B	pharmgkb.disease:PA152530793	Brachydactyly type B	rdfs:label	pharmgkb.disease
Eating Disorder	pharmgkb.disease:PA152530886	Eating Disorders	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Eating disorder	pharmgkb.disease:PA152530886	Eating Disorders	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Female Athlete Triad Syndrome	pharmgkb.disease:PA152530886	Eating Disorders	oboInOwl:hasRelatedSynonym	pharmgkb.disease
NOS	pharmgkb.disease:PA152530886	Eating Disorders	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Eating Disorders	pharmgkb.disease:PA152530886	Eating Disorders	rdfs:label	pharmgkb.disease
Lethal Congenital Contractual Syndrome Type 2	pharmgkb.disease:PA152545809	Lethal Congenital Contractual Syndrome Type 2	rdfs:label	pharmgkb.disease
Lethal Congenital Contractual Syndrome Type 3	pharmgkb.disease:PA152545810	Lethal Congenital Contractual Syndrome Type 3	rdfs:label	pharmgkb.disease
Anauxetic Dysplasia	pharmgkb.disease:PA152545828	Anauxetic Dysplasia	rdfs:label	pharmgkb.disease
Arts Syndrome	pharmgkb.disease:PA152545865	Arts Syndrome	rdfs:label	pharmgkb.disease
Sitosterolemia	pharmgkb.disease:PA153619780	Sitosterolemia	rdfs:label	pharmgkb.disease
Angiopathies	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Angiopathy	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Disease	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diseases	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Livedo Reticularis	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Livedo racemosa	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Livedo reticularis	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
PVD-peripheral vascular disease	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral Angiopathies	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral Angiopathy	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral Arterial Disease	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral Vascular	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral Vascular Disease	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral Vascular Diseases	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral vascular disease	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral vascular disease NOS	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Vascular Disease	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Vascular Diseases	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Peripheral Vascular Diseases	pharmgkb.disease:PA153619833	Peripheral Vascular Diseases	rdfs:label	pharmgkb.disease
FG Syndrome	pharmgkb.disease:PA153626879	FG Syndrome	rdfs:label	pharmgkb.disease
Pontocerebellar Hypoplasia	pharmgkb.disease:PA153627462	Pontocerebellar Hypoplasia	rdfs:label	pharmgkb.disease
Retinal Vasculopathy with Cerebral Leukodystrophy	pharmgkb.disease:PA153627687	Retinal Vasculopathy with Cerebral Leukodystrophy	rdfs:label	pharmgkb.disease
Muscle Glycogen Storage Disease 0	pharmgkb.disease:PA153627690	Muscle Glycogen Storage Disease type 0	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Muscle Glycogen Synthase Deficiency	pharmgkb.disease:PA153627690	Muscle Glycogen Storage Disease type 0	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Muscle Glycogen Storage Disease type 0	pharmgkb.disease:PA153627690	Muscle Glycogen Storage Disease type 0	rdfs:label	pharmgkb.disease
Autism Spectrum Disorder	pharmgkb.disease:PA153906318	Autism Spectrum Disorder	rdfs:label	pharmgkb.disease
Muscle ache	pharmgkb.disease:PA157379134	Myalgia	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Muscle pain	pharmgkb.disease:PA157379134	Myalgia	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Myalgia	pharmgkb.disease:PA157379134	Myalgia	rdfs:label	pharmgkb.disease
Brugada syndrome	pharmgkb.disease:PA159018367	Brugada syndrome	rdfs:label	pharmgkb.disease
Anaplastic large B-cell lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Angioendotheliomatosis	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Angiotropic lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diffuse	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diffuse Large B Cell Lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diffuse large B-cell lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diffuse malignant lymphoma - histiocytic	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diffuse malignant lymphoma - large cell	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Diffuse non-Hodgkin's lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Histiocyte-rich large B-cell lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Histiocytic	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Histiocytic Lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Histiocytic Lymphomas	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Immunoblastic	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Immunoblastic malignant lymphoma - large cell	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Large B-Cell	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Large Cell	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Large Cell Lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Large-Cell	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Large-Cell Lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Large-Cell Lymphomas	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Lymphoma	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
Lymphomas	pharmgkb.disease:PA160680212	Lymphoma, Large B-Cell, Diffuse	oboInOwl:hasRelatedSynonym	pharmgkb.disease
