text	curie	name	predicate	source
ce+cbor	iana.mediatype:application/ce+cbor	ce+cbor	rdfs:label	iana.mediatype
cea-2018+xml	iana.mediatype:application/cea-2018+xml	cea-2018+xml	rdfs:label	iana.mediatype
cellml+xml	iana.mediatype:application/cellml+xml	cellml+xml	rdfs:label	iana.mediatype
cfw	iana.mediatype:application/cfw	cfw	rdfs:label	iana.mediatype
cid	iana.mediatype:application/cid	cid	rdfs:label	iana.mediatype
cid-edhoc+cbor-seq	iana.mediatype:application/cid-edhoc+cbor-seq	cid-edhoc+cbor-seq	rdfs:label	iana.mediatype
city+json	iana.mediatype:application/city+json	city+json	rdfs:label	iana.mediatype
city+json-seq	iana.mediatype:application/city+json-seq	city+json-seq	rdfs:label	iana.mediatype
clr	iana.mediatype:application/clr	clr	rdfs:label	iana.mediatype
clue+xml	iana.mediatype:application/clue+xml	clue+xml	rdfs:label	iana.mediatype
clue_info+xml	iana.mediatype:application/clue_info+xml	clue_info+xml	rdfs:label	iana.mediatype
cms	iana.mediatype:application/cms	cms	rdfs:label	iana.mediatype
cnrp+xml	iana.mediatype:application/cnrp+xml	cnrp+xml	rdfs:label	iana.mediatype
coap-eap	iana.mediatype:application/coap-eap	coap-eap	rdfs:label	iana.mediatype
coap-group+json	iana.mediatype:application/coap-group+json	coap-group+json	rdfs:label	iana.mediatype
coap-payload	iana.mediatype:application/coap-payload	coap-payload	rdfs:label	iana.mediatype
commonground	iana.mediatype:application/commonground	commonground	rdfs:label	iana.mediatype
concise-problem-details+cbor	iana.mediatype:application/concise-problem-details+cbor	concise-problem-details+cbor	rdfs:label	iana.mediatype
conference-info+xml	iana.mediatype:application/conference-info+xml	conference-info+xml	rdfs:label	iana.mediatype
cose	iana.mediatype:application/cose	cose	rdfs:label	iana.mediatype
cose-key	iana.mediatype:application/cose-key	cose-key	rdfs:label	iana.mediatype
cose-key-set	iana.mediatype:application/cose-key-set	cose-key-set	rdfs:label	iana.mediatype
cose-x509	iana.mediatype:application/cose-x509	cose-x509	rdfs:label	iana.mediatype
cpl+xml	iana.mediatype:application/cpl+xml	cpl+xml	rdfs:label	iana.mediatype
csrattrs	iana.mediatype:application/csrattrs	csrattrs	rdfs:label	iana.mediatype
csta+xml	iana.mediatype:application/csta+xml	csta+xml	rdfs:label	iana.mediatype
csvm+json	iana.mediatype:application/csvm+json	csvm+json	rdfs:label	iana.mediatype
cwl	iana.mediatype:application/cwl	cwl	rdfs:label	iana.mediatype
cwl+json	iana.mediatype:application/cwl+json	cwl+json	rdfs:label	iana.mediatype
cwl+yaml	iana.mediatype:application/cwl+yaml	cwl+yaml	rdfs:label	iana.mediatype
cwt	iana.mediatype:application/cwt	cwt	rdfs:label	iana.mediatype
cybercash	iana.mediatype:application/cybercash	cybercash	rdfs:label	iana.mediatype
dash+xml	iana.mediatype:application/dash+xml	dash+xml	rdfs:label	iana.mediatype
dash-patch+xml	iana.mediatype:application/dash-patch+xml	dash-patch+xml	rdfs:label	iana.mediatype
dashdelta	iana.mediatype:application/dashdelta	dashdelta	rdfs:label	iana.mediatype
davmount+xml	iana.mediatype:application/davmount+xml	davmount+xml	rdfs:label	iana.mediatype
dca-rft	iana.mediatype:application/dca-rft	dca-rft	rdfs:label	iana.mediatype
dec-dx	iana.mediatype:application/dec-dx	dec-dx	rdfs:label	iana.mediatype
dialog-info+xml	iana.mediatype:application/dialog-info+xml	dialog-info+xml	rdfs:label	iana.mediatype
dicom	iana.mediatype:application/dicom	dicom	rdfs:label	iana.mediatype
dicom+json	iana.mediatype:application/dicom+json	dicom+json	rdfs:label	iana.mediatype
dicom+xml	iana.mediatype:application/dicom+xml	dicom+xml	rdfs:label	iana.mediatype
did	iana.mediatype:application/did	did	rdfs:label	iana.mediatype
dns	iana.mediatype:application/dns	dns	rdfs:label	iana.mediatype
dns+json	iana.mediatype:application/dns+json	dns+json	rdfs:label	iana.mediatype
dns-message	iana.mediatype:application/dns-message	dns-message	rdfs:label	iana.mediatype
dots+cbor	iana.mediatype:application/dots+cbor	dots+cbor	rdfs:label	iana.mediatype
dpop+jwt	iana.mediatype:application/dpop+jwt	dpop+jwt	rdfs:label	iana.mediatype
