identifier	name	definition	synonyms	alts	parents	species
application/dicom	dicom				obo:iana.mediatype#application	
application/dicom+json	dicom+json				obo:iana.mediatype#application	
application/dicom+xml	dicom+xml				obo:iana.mediatype#application	
application/did	did				obo:iana.mediatype#application	
application/dns	dns				obo:iana.mediatype#application	
application/dns+json	dns+json				obo:iana.mediatype#application	
application/dns-message	dns-message				obo:iana.mediatype#application	
application/dots+cbor	dots+cbor				obo:iana.mediatype#application	
application/dpop+jwt	dpop+jwt				obo:iana.mediatype#application	
application/dskpp+xml	dskpp+xml				obo:iana.mediatype#application	
application/dssc+der	dssc+der				obo:iana.mediatype#application	
application/dssc+xml	dssc+xml				obo:iana.mediatype#application	
application/dvcs	dvcs				obo:iana.mediatype#application	
application/eat+cwt	eat+cwt				obo:iana.mediatype#application	
application/eat+jwt	eat+jwt				obo:iana.mediatype#application	
application/eat-bun+cbor	eat-bun+cbor				obo:iana.mediatype#application	
application/eat-bun+json	eat-bun+json				obo:iana.mediatype#application	
application/eat-ucs+cbor	eat-ucs+cbor				obo:iana.mediatype#application	
application/eat-ucs+json	eat-ucs+json				obo:iana.mediatype#application	
application/ecmascript	ecmascript (OBSOLETED in favor of text/javascript)				obo:iana.mediatype#application	
application/edhoc+cbor-seq	edhoc+cbor-seq				obo:iana.mediatype#application	
application/efi	efi				obo:iana.mediatype#application	
application/elm+json	elm+json				obo:iana.mediatype#application	
application/elm+xml	elm+xml				obo:iana.mediatype#application	
application/emma+xml	emma+xml				obo:iana.mediatype#application	
application/emotionml+xml	emotionml+xml				obo:iana.mediatype#application	
application/encaprtp	encaprtp				obo:iana.mediatype#application	
application/entity-statement+jwt	entity-statement+jwt				obo:iana.mediatype#application	
application/epp+xml	epp+xml				obo:iana.mediatype#application	
application/epub+zip	epub+zip				obo:iana.mediatype#application	
application/eshop	eshop				obo:iana.mediatype#application	
application/example	example				obo:iana.mediatype#application	
application/exi	exi				obo:iana.mediatype#application	
application/expect-ct-report+json	expect-ct-report+json				obo:iana.mediatype#application	
application/express	express				obo:iana.mediatype#application	
application/fastinfoset	fastinfoset				obo:iana.mediatype#application	
application/fastsoap	fastsoap				obo:iana.mediatype#application	
application/fdf	fdf				obo:iana.mediatype#application	
application/fdt+xml	fdt+xml				obo:iana.mediatype#application	
application/fhir+json	fhir+json				obo:iana.mediatype#application	
application/fhir+xml	fhir+xml				obo:iana.mediatype#application	
application/fits	fits				obo:iana.mediatype#application	
application/flexfec	flexfec				obo:iana.mediatype#application	
application/font-sfnt	font-sfnt - DEPRECATED in favor of font/sfnt				obo:iana.mediatype#application	
application/font-tdpfr	font-tdpfr				obo:iana.mediatype#application	
application/font-woff	font-woff - DEPRECATED in favor of font/woff				obo:iana.mediatype#application	
application/framework-attributes+xml	framework-attributes+xml				obo:iana.mediatype#application	
application/geo+json	geo+json				obo:iana.mediatype#application	
application/geo+json-seq	geo+json-seq				obo:iana.mediatype#application	
application/geopackage+sqlite3	geopackage+sqlite3				obo:iana.mediatype#application	
application/geopose+json	geopose+json				obo:iana.mediatype#application	
application/geoxacml+json	geoxacml+json				obo:iana.mediatype#application	
application/geoxacml+xml	geoxacml+xml				obo:iana.mediatype#application	
application/gltf-buffer	gltf-buffer				obo:iana.mediatype#application	
application/gml+xml	gml+xml				obo:iana.mediatype#application	
application/gnap-binding-jws	gnap-binding-jws				obo:iana.mediatype#application	
application/gnap-binding-jwsd	gnap-binding-jwsd				obo:iana.mediatype#application	
application/gnap-binding-rotation-jws	gnap-binding-rotation-jws				obo:iana.mediatype#application	
application/gnap-binding-rotation-jwsd	gnap-binding-rotation-jwsd				obo:iana.mediatype#application	
application/grib	grib				obo:iana.mediatype#application	
application/gzip	gzip				obo:iana.mediatype#application	
application/held+xml	held+xml				obo:iana.mediatype#application	
application/hl7v2+xml	hl7v2+xml				obo:iana.mediatype#application	
application/http	http				obo:iana.mediatype#application	
application/hyperstudio	hyperstudio				obo:iana.mediatype#application	
application/ibe-key-request+xml	ibe-key-request+xml				obo:iana.mediatype#application	
application/ibe-pkg-reply+xml	ibe-pkg-reply+xml				obo:iana.mediatype#application	
application/ibe-pp-data	ibe-pp-data				obo:iana.mediatype#application	
application/iges	iges				obo:iana.mediatype#application	
application/im-iscomposing+xml	im-iscomposing+xml				obo:iana.mediatype#application	
application/index	index				obo:iana.mediatype#application	
application/index.cmd	index.cmd				obo:iana.mediatype#application	
application/index.obj	index.obj				obo:iana.mediatype#application	
application/index.response	index.response				obo:iana.mediatype#application	
application/index.vnd	index.vnd				obo:iana.mediatype#application	
application/inkml+xml	inkml+xml				obo:iana.mediatype#application	
application/ipfix	ipfix				obo:iana.mediatype#application	
application/ipp	ipp				obo:iana.mediatype#application	
application/its+xml	its+xml				obo:iana.mediatype#application	
application/java-archive	java-archive				obo:iana.mediatype#application	
application/javascript	javascript (OBSOLETED in favor of text/javascript)				obo:iana.mediatype#application	
application/jf2feed+json	jf2feed+json				obo:iana.mediatype#application	
application/jose	jose				obo:iana.mediatype#application	
application/jose+json	jose+json				obo:iana.mediatype#application	
application/jrd+json	jrd+json				obo:iana.mediatype#application	
application/jscalendar+json	jscalendar+json				obo:iana.mediatype#application	
application/jscontact+json	jscontact+json				obo:iana.mediatype#application	
application/json	json				obo:iana.mediatype#application	
application/json-patch+json	json-patch+json				obo:iana.mediatype#application	
application/json-seq	json-seq				obo:iana.mediatype#application	
application/jsonpath	jsonpath				obo:iana.mediatype#application	
application/jwk+json	jwk+json				obo:iana.mediatype#application	
application/jwk-set+json	jwk-set+json				obo:iana.mediatype#application	
application/jwk-set+jwt	jwk-set+jwt				obo:iana.mediatype#application	
application/jwt	jwt				obo:iana.mediatype#application	
application/kb+jwt	kb+jwt				obo:iana.mediatype#application	
application/kpml-request+xml	kpml-request+xml				obo:iana.mediatype#application	
application/kpml-response+xml	kpml-response+xml				obo:iana.mediatype#application	
application/ld+json	ld+json				obo:iana.mediatype#application	
application/lgr+xml	lgr+xml				obo:iana.mediatype#application	
application/link-format	link-format				obo:iana.mediatype#application	
application/linkset	linkset				obo:iana.mediatype#application	
application/linkset+json	linkset+json				obo:iana.mediatype#application	
application/load-control+xml	load-control+xml				obo:iana.mediatype#application	
application/logout+jwt	logout+jwt				obo:iana.mediatype#application	
application/lost+xml	lost+xml				obo:iana.mediatype#application	
application/lostsync+xml	lostsync+xml				obo:iana.mediatype#application	
application/lpf+zip	lpf+zip				obo:iana.mediatype#application	
application/mac-binhex40	mac-binhex40				obo:iana.mediatype#application	
application/macwriteii	macwriteii				obo:iana.mediatype#application	
application/mads+xml	mads+xml				obo:iana.mediatype#application	
application/manifest+json	manifest+json				obo:iana.mediatype#application	
application/marc	marc				obo:iana.mediatype#application	
application/marcxml+xml	marcxml+xml				obo:iana.mediatype#application	
application/mathematica	mathematica				obo:iana.mediatype#application	
application/mathml+xml	mathml+xml				obo:iana.mediatype#application	
application/mathml-content+xml	mathml-content+xml				obo:iana.mediatype#application	
application/mathml-presentation+xml	mathml-presentation+xml				obo:iana.mediatype#application	
application/mbms-associated-procedure-description+xml	mbms-associated-procedure-description+xml				obo:iana.mediatype#application	
application/mbms-deregister+xml	mbms-deregister+xml				obo:iana.mediatype#application	
application/mbms-envelope+xml	mbms-envelope+xml				obo:iana.mediatype#application	
application/mbms-msk+xml	mbms-msk+xml				obo:iana.mediatype#application	
application/mbms-msk-response+xml	mbms-msk-response+xml				obo:iana.mediatype#application	
application/mbms-protection-description+xml	mbms-protection-description+xml				obo:iana.mediatype#application	
application/mbms-reception-report+xml	mbms-reception-report+xml				obo:iana.mediatype#application	
application/mbms-register+xml	mbms-register+xml				obo:iana.mediatype#application	
application/mbms-register-response+xml	mbms-register-response+xml				obo:iana.mediatype#application	
application/mbms-schedule+xml	mbms-schedule+xml				obo:iana.mediatype#application	
application/mbms-user-service-description+xml	mbms-user-service-description+xml				obo:iana.mediatype#application	
application/mbox	mbox				obo:iana.mediatype#application	
application/media-policy-dataset+xml	media-policy-dataset+xml				obo:iana.mediatype#application	
application/media_control+xml	media_control+xml				obo:iana.mediatype#application	
application/mediaservercontrol+xml	mediaservercontrol+xml				obo:iana.mediatype#application	
application/merge-patch+json	merge-patch+json				obo:iana.mediatype#application	
application/metalink4+xml	metalink4+xml				obo:iana.mediatype#application	
application/mets+xml	mets+xml				obo:iana.mediatype#application	
application/mikey	mikey				obo:iana.mediatype#application	
application/mipc	mipc				obo:iana.mediatype#application	
application/missing-blocks+cbor-seq	missing-blocks+cbor-seq				obo:iana.mediatype#application	
application/mmt-aei+xml	mmt-aei+xml				obo:iana.mediatype#application	
application/mmt-usd+xml	mmt-usd+xml				obo:iana.mediatype#application	
application/mods+xml	mods+xml				obo:iana.mediatype#application	
application/moss-keys	moss-keys				obo:iana.mediatype#application	
application/moss-signature	moss-signature				obo:iana.mediatype#application	
application/mosskey-data	mosskey-data				obo:iana.mediatype#application	
application/mosskey-request	mosskey-request				obo:iana.mediatype#application	
application/mp21	mp21				obo:iana.mediatype#application	
application/mp4	mp4				obo:iana.mediatype#application	
application/mpeg4-generic	mpeg4-generic				obo:iana.mediatype#application	
application/mpeg4-iod	mpeg4-iod				obo:iana.mediatype#application	
application/mpeg4-iod-xmt	mpeg4-iod-xmt				obo:iana.mediatype#application	
application/mrb-consumer+xml	mrb-consumer+xml				obo:iana.mediatype#application	
application/mrb-publish+xml	mrb-publish+xml				obo:iana.mediatype#application	
application/msc-ivr+xml	msc-ivr+xml				obo:iana.mediatype#application	
application/msc-mixer+xml	msc-mixer+xml				obo:iana.mediatype#application	
application/msword	msword				obo:iana.mediatype#application	
application/mud+json	mud+json				obo:iana.mediatype#application	
application/multipart-core	multipart-core				obo:iana.mediatype#application	
application/mxf	mxf				obo:iana.mediatype#application	
application/n-quads	n-quads				obo:iana.mediatype#application	
application/n-triples	n-triples				obo:iana.mediatype#application	
application/nasdata	nasdata				obo:iana.mediatype#application	
application/news-checkgroups	news-checkgroups				obo:iana.mediatype#application	
application/news-groupinfo	news-groupinfo				obo:iana.mediatype#application	
application/news-transmission	news-transmission				obo:iana.mediatype#application	
application/nlsml+xml	nlsml+xml				obo:iana.mediatype#application	
application/node	node				obo:iana.mediatype#application	
application/nss	nss				obo:iana.mediatype#application	
