text	curie	name	predicate	source
CMP kinase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
cytidine monophosphate kinase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
cytidylate kinase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
dCMP kinase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
deoxycytidine kinase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
deoxycytidylate kinase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
UMP-CMP kinase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
uridine monophosphate-cytidine monophosphate phosphotransferase	eccode:2.7.4.14	UMP/CMP kinase	oboInOwl:hasRelatedSynonym	eccode
UMP/CMP kinase	eccode:2.7.4.14	UMP/CMP kinase	rdfs:label	eccode
thiamine-diphosphate kinase	eccode:2.7.4.15	thiamine-diphosphate kinase	rdfs:label	eccode
Thiamine-monophosphate kinase	eccode:2.7.4.16	thiamine-phosphate kinase	oboInOwl:hasRelatedSynonym	eccode
thiamine-phosphate kinase	eccode:2.7.4.16	thiamine-phosphate kinase	rdfs:label	eccode
3-phosphoglyceroyl-phosphate--polyphosphate phosphotransferase	eccode:2.7.4.17	3-phosphoglyceroyl-phosphate--polyphosphate phosphotransferase	rdfs:label	eccode
farnesyl-diphosphate kinase	eccode:2.7.4.18	farnesyl-diphosphate kinase	rdfs:label	eccode
5-methyldeoxycytidine-5'-phosphate kinase	eccode:2.7.4.19	5-methyldeoxycytidine-5'-phosphate kinase	rdfs:label	eccode
phosphomevalonate kinase	eccode:2.7.4.2	phosphomevalonate kinase	rdfs:label	eccode
dolichyl-diphosphate--polyphosphate phosphotransferase	eccode:2.7.4.20	dolichyl-diphosphate--polyphosphate phosphotransferase	rdfs:label	eccode
inositol-hexakisphosphate kinase	eccode:2.7.4.21	inositol-hexakisphosphate 5-kinase	oboInOwl:hasRelatedSynonym	eccode
IP6K	eccode:2.7.4.21	inositol-hexakisphosphate 5-kinase	oboInOwl:hasRelatedSynonym	eccode
inositol-hexakisphosphate 5-kinase	eccode:2.7.4.21	inositol-hexakisphosphate 5-kinase	rdfs:label	eccode
UMPK	eccode:2.7.4.22	UMP kinase	oboInOwl:hasRelatedSynonym	eccode
UMP-kinase	eccode:2.7.4.22	UMP kinase	oboInOwl:hasRelatedSynonym	eccode
uridine monophosphate kinase	eccode:2.7.4.22	UMP kinase	oboInOwl:hasRelatedSynonym	eccode
uridylate kinase	eccode:2.7.4.22	UMP kinase	oboInOwl:hasRelatedSynonym	eccode
UMP kinase	eccode:2.7.4.22	UMP kinase	rdfs:label	eccode
ribose 1,5-bisphosphokinase	eccode:2.7.4.23	ribose 1,5-bisphosphate phosphokinase	oboInOwl:hasRelatedSynonym	eccode
ribose 1,5-bisphosphate phosphokinase	eccode:2.7.4.23	ribose 1,5-bisphosphate phosphokinase	rdfs:label	eccode
diphosphoinositol-pentakisphosphate 1/3-kinase	eccode:2.7.4.24	diphosphoinositol-pentakisphosphate 1-kinase	oboInOwl:hasRelatedSynonym	eccode
diphosphoinositol pentakisphosphate kinase	eccode:2.7.4.24	diphosphoinositol-pentakisphosphate 1-kinase	oboInOwl:hasRelatedSynonym	eccode
diphosphoinositol-pentakisphosphate kinase	eccode:2.7.4.24	diphosphoinositol-pentakisphosphate 1-kinase	oboInOwl:hasRelatedSynonym	eccode
PP-InsP5 kinase	eccode:2.7.4.24	diphosphoinositol-pentakisphosphate 1-kinase	oboInOwl:hasRelatedSynonym	eccode
PP-IP5 kinase	eccode:2.7.4.24	diphosphoinositol-pentakisphosphate 1-kinase	oboInOwl:hasRelatedSynonym	eccode
diphosphoinositol-pentakisphosphate 1-kinase	eccode:2.7.4.24	diphosphoinositol-pentakisphosphate 1-kinase	rdfs:label	eccode
dCMP kinase	eccode:2.7.4.25	(d)CMP kinase	oboInOwl:hasRelatedSynonym	eccode
deoxycytidine monophosphokinase	eccode:2.7.4.25	(d)CMP kinase	oboInOwl:hasRelatedSynonym	eccode
deoxycytidylate kinase	eccode:2.7.4.25	(d)CMP kinase	oboInOwl:hasRelatedSynonym	eccode
(d)CMP kinase	eccode:2.7.4.25	(d)CMP kinase	rdfs:label	eccode
isopentenyl phosphate kinase	eccode:2.7.4.26	isopentenyl phosphate kinase	rdfs:label	eccode
bifunctional dikinase regulatory protein	eccode:2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	oboInOwl:hasRelatedSynonym	eccode
PPDK regulatory protein	eccode:2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	oboInOwl:hasRelatedSynonym	eccode
pyruvate, phosphate dikinase regulatory protein	eccode:2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	oboInOwl:hasRelatedSynonym	eccode
([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	eccode:2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	rdfs:label	eccode
PSRP	eccode:2.7.4.28	([Pyruvate, water dikinase] phosphate) phosphotransferase	oboInOwl:hasRelatedSynonym	eccode
([Pyruvate, water dikinase] phosphate) phosphotransferase	eccode:2.7.4.28	([Pyruvate, water dikinase] phosphate) phosphotransferase	rdfs:label	eccode
lipid A undecaprenyl phosphotransferase	eccode:2.7.4.29	Kdo2-lipid A phosphotransferase	oboInOwl:hasRelatedSynonym	eccode
Kdo2-lipid A phosphotransferase	eccode:2.7.4.29	Kdo2-lipid A phosphotransferase	rdfs:label	eccode
adenylic kinase	eccode:2.7.4.3	adenylate kinase	oboInOwl:hasRelatedSynonym	eccode
adenylokinase	eccode:2.7.4.3	adenylate kinase	oboInOwl:hasRelatedSynonym	eccode
myokinase	eccode:2.7.4.3	adenylate kinase	oboInOwl:hasRelatedSynonym	eccode
adenylate kinase	eccode:2.7.4.3	adenylate kinase	rdfs:label	eccode
[5-(aminomethyl)furan-3-yl]methyl phosphate kinase	eccode:2.7.4.31	[5-(aminomethyl)furan-3-yl]methyl phosphate kinase	rdfs:label	eccode
