subject_id	object_id	predicate_id	mapping_justification
cvx:154	cvx:86	IAO:0100001	semapv:UnspecifiedMatching
cvx:180	cvx:13	IAO:0100001	semapv:UnspecifiedMatching
cvx:31	cvx:85	IAO:0100001	semapv:UnspecifiedMatching
