text	curie	name	predicate	source
exo-(1->4)-alpha-D-glucan lyase	ec:4.2.2.13	exo-(1->4)-alpha-D-glucan lyase	rdfs:label	ec
glucuronan lyase	ec:4.2.2.14	glucuronan lyase	rdfs:label	ec
anhydroneuraminidase	ec:4.2.2.15	anhydrosialidase	oboInOwl:hasRelatedSynonym	ec
sialglycoconjugate N-acylneuraminylhydrolase (2,7-cyclizing)	ec:4.2.2.15	anhydrosialidase	oboInOwl:hasRelatedSynonym	ec
sialidase L	ec:4.2.2.15	anhydrosialidase	oboInOwl:hasRelatedSynonym	ec
anhydrosialidase	ec:4.2.2.15	anhydrosialidase	rdfs:label	ec
2,6-beta-D-fructan D-fructosyl-D-fructosyltransferase (forming di-beta-D-	ec:4.2.2.16	levan fructotransferase (DFA-IV-forming)	oboInOwl:hasRelatedSynonym	ec
fructofuranose 2,6':2',6-dianhydride)	ec:4.2.2.16	levan fructotransferase (DFA-IV-forming)	oboInOwl:hasRelatedSynonym	ec
levan fructotransferase	ec:4.2.2.16	levan fructotransferase (DFA-IV-forming)	oboInOwl:hasRelatedSynonym	ec
levan fructotransferase (DFA-IV-forming)	ec:4.2.2.16	levan fructotransferase (DFA-IV-forming)	rdfs:label	ec
inulin D-fructosyl-D-fructosyltransferase (1,2':1',2-dianhydride-	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	oboInOwl:hasRelatedSynonym	ec
forming)	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	oboInOwl:hasRelatedSynonym	ec
inulin D-fructosyl-D-fructosyltransferase (forming alpha-D-fructofuranose	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	oboInOwl:hasRelatedSynonym	ec
beta-D-fructofuranose 1,2':1',2-dianhydride)	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	oboInOwl:hasRelatedSynonym	ec
inulin fructotransferase (depolymerizing, difructofuranose-1,2':2',1-	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	oboInOwl:hasRelatedSynonym	ec
dianhydride-forming)	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	oboInOwl:hasRelatedSynonym	ec
inulin fructotransferase (DFA-I-producing)	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	oboInOwl:hasRelatedSynonym	ec
inulin fructotransferase (DFA-I-forming)	ec:4.2.2.17	inulin fructotransferase (DFA-I-forming)	rdfs:label	ec
inulase II	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
inulinase II	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
inulin D-fructosyl-D-fructosyltransferase (1,2':2,3'-dianhydride-	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
forming)	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
inulin D-fructosyl-D-fructosyltransferase (forming alpha-D-fructofuranose	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
beta-D-fructofuranose 1,2':2,3'-dianhydride)	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
inulin fructotransferase (depolymerizing, difructofuranose-	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
1,2':2,3'-dianhydride-forming)	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
inulin fructotransferase (depolymerizing)	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
inulin fructotransferase (DFA-III-producing)	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	oboInOwl:hasRelatedSynonym	ec
inulin fructotransferase (DFA-III-forming)	ec:4.2.2.18	inulin fructotransferase (DFA-III-forming)	rdfs:label	ec
ChonB	ec:4.2.2.19	chondroitin B lyase	oboInOwl:hasRelatedSynonym	ec
chondroitinase B	ec:4.2.2.19	chondroitin B lyase	oboInOwl:hasRelatedSynonym	ec
chondroitin B lyase	ec:4.2.2.19	chondroitin B lyase	rdfs:label	ec
alpha-1,4-D-endopolygalacturonic acid lyase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
endo-alpha-1,4-polygalacturonic acid lyase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
endogalacturonate transeliminase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
endopectin methyltranseliminase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
pectate transeliminase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
pectic acid lyase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
pectic acid transeliminase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
pectic lyase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
pectin trans-eliminase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
PGA lyase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
polygalacturonate lyase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
