subject_id	object_id	predicate_id	mapping_justification
ncbi.gc:7	ncbi.gc:4	IAO:0100001	semapv:UnspecifiedMatching
ncbi.gc:8	ncbi.gc:1	IAO:0100001	semapv:UnspecifiedMatching
obo:ncbi.gc#mitochondrial-genetic-code	GO:0005739	rdfs:seeAlso	semapv:UnspecifiedMatching
obo:ncbi.gc#nuclear-genetic-code	GO:0005634	rdfs:seeAlso	semapv:UnspecifiedMatching
obo:ncbi.gc#plastid-genetic-code	GO:0009536	rdfs:seeAlso	semapv:UnspecifiedMatching
